"Status","Year","Disability","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Inner London - West","London","50","[c]","44570","41650"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Northumberland and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Inner London - West","London","90","[c]","47360","45200"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Derbyshire and Nottinghamshire","Outside London","75","[c]","28440","24000"
"Leaver Dept.","2021","Declared non-disabled","White","Devon","Outside London","50","[c]","27710","22530"
"Leaver Dept.","2021","Declared non-disabled","White","Dorset and Somerset","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","East Anglia","Outside London","50","[c]","29970","31150"
"Leaver Dept.","2021","Declared non-disabled","White","East Wales","Outside London","200","[c]","32720","27570"
"Leaver Dept.","2021","Declared non-disabled","White","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Eastern Scotland","Outside London","100","[c]","31410","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Essex","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","375","[c]","35730","32410"
"Leaver Dept.","2021","Declared non-disabled","White","Greater Manchester","Outside London","190","[c]","30360","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Hampshire and Isle of Wight","Outside London","90","[c]","36970","31730"
"Leaver Dept.","2021","Declared non-disabled","White","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Inner London - East","London","180","[c]","48950","45850"
"Leaver Dept.","2021","Declared non-disabled","White","Inner London - West","London","1720","[c]","47530","42640"
"Leaver Dept.","2021","Declared non-disabled","White","Kent","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Lancashire","Outside London","80","[c]","33290","31990"
"Leaver Dept.","2021","Declared non-disabled","White","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Merseyside","Outside London","220","[c]","28620","24890"
"Leaver Dept.","2021","Declared non-disabled","White","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","North Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Northumberland and Tyne and Wear","Outside London","245","[c]","27200","24890"
"Leaver Dept.","2021","Declared non-disabled","White","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Outer London - South","London","80","[c]","41440","34840"
"Leaver Dept.","2021","Declared non-disabled","White","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Shropshire and Staffordshire","Outside London","50","[c]","26430","21170"
"Leaver Dept.","2021","Declared non-disabled","White","South Yorkshire","Outside London","90","[c]","34510","30830"
"Leaver Dept.","2021","Declared non-disabled","White","Southern Scotland","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Surrey, East and West Sussex","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Tees Valley and Durham","Outside London","105","[c]","26270","24310"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Unknown","180","[c]","38970","32000"
"Leaver Dept.","2021","Declared non-disabled","White","West Central Scotland","Outside London","185","[c]","27050","26560"
"Leaver Dept.","2021","Declared non-disabled","White","West Midlands","Outside London","110","[c]","31670","27570"
"Leaver Dept.","2021","Declared non-disabled","White","West Wales and The Valleys","Outside London","110","[c]","28740","26530"
"Leaver Dept.","2021","Declared non-disabled","White","West Yorkshire","Outside London","130","[c]","34110","30830"
"Leaver Dept.","2021","Undeclared","Asian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
