"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Security","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Security","Inner London - West","London","180","180","45930","43360"
"In post","2021","No function","Security","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","No function","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2021","No function","Social Research","Inner London - West","London","25","25","54970","54260"
"In post","2021","No function","Social Research","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Social Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Inner London - West","London","10","10","47430","38650"
"In post","2021","No function","Statistics","Outer London - West and North West","London","10","10","53160","53120"
"In post","2021","No function","Statistics","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Tax","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","155","140","38010","35000"
"In post","2021","No function","Tax","Derbyshire and Nottinghamshire","Outside London","825","780","34800","31810"
"In post","2021","No function","Tax","East Anglia","Outside London","115","105","36820","32100"
"In post","2021","No function","Tax","East Wales","Outside London","965","915","30710","31810"
"In post","2021","No function","Tax","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Eastern Scotland","Outside London","595","560","33210","31810"
"In post","2021","No function","Tax","Essex","Outside London","100","90","31090","28130"
"In post","2021","No function","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","405","380","38230","31810"
"In post","2021","No function","Tax","Greater Manchester","Outside London","1145","1090","32290","31810"
"In post","2021","No function","Tax","Hampshire and Isle of Wight","Outside London","315","285","30040","28130"
"In post","2021","No function","Tax","Inner London - East","London","690","650","40270","36240"
"In post","2021","No function","Tax","Inner London - West","London","395","370","51230","43510"
"In post","2021","No function","Tax","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Tax","Lancashire","Outside London","145","115","27130","20140"
"In post","2021","No function","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","100","90","30560","31810"
"In post","2021","No function","Tax","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Merseyside","Outside London","1235","1155","30420","25560"
"In post","2021","No function","Tax","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Northern Ireland","Outside London","550","520","32000","31810"
"In post","2021","No function","Tax","Northumberland and Tyne and Wear","Outside London","930","880","31410","31810"
"In post","2021","No function","Tax","Outer London - South","London","655","620","41800","36270"
"In post","2021","No function","Tax","Outer London - West and North West","London","10","10","37800","36160"
"In post","2021","No function","Tax","Shropshire and Staffordshire","Outside London","55","50","35120","31810"
"In post","2021","No function","Tax","South Yorkshire","Outside London","10","10","38340","32060"
"In post","2021","No function","Tax","Southern Scotland","Outside London","315","290","30630","31810"
"In post","2021","No function","Tax","Tees Valley and Durham","Outside London","75","70","27700","25560"
"In post","2021","No function","Tax","West Central Scotland","Outside London","485","450","34830","31810"
"In post","2021","No function","Tax","West Midlands","Outside London","810","765","35720","31810"
"In post","2021","No function","Tax","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Tax","West Yorkshire","Outside London","835","780","32260","31810"
"In post","2021","No function","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","40","26110","25560"
"In post","2021","No function","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Derbyshire and Nottinghamshire","Outside London","140","130","31450","31810"
"In post","2021","No function","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","East Anglia","Outside London","30","30","31040","28000"
"In post","2021","No function","Unknown","East Wales","Outside London","325","310","25540","20140"
"In post","2021","No function","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Eastern Scotland","Outside London","120","115","27070","20140"
"In post","2021","No function","Unknown","Essex","Outside London","10","10","[c]","[c]"
"In post","2021","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","150","145","27990","25560"
"In post","2021","No function","Unknown","Greater Manchester","Outside London","335","330","27200","25560"
"In post","2021","No function","Unknown","Hampshire and Isle of Wight","Outside London","30","30","27760","28000"
"In post","2021","No function","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","25","25","34380","31930"
"In post","2021","No function","Unknown","Inner London - East","London","150","150","42250","36160"
"In post","2021","No function","Unknown","Inner London - West","London","3560","3525","44190","35110"
"In post","2021","No function","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Lancashire","Outside London","150","140","23150","20140"
"In post","2021","No function","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","25730","20140"
"In post","2021","No function","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Merseyside","Outside London","235","225","26130","22000"
"In post","2021","No function","Unknown","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Northern Ireland","Outside London","110","105","26170","25560"
"In post","2021","No function","Unknown","Northumberland and Tyne and Wear","Outside London","390","365","23800","20140"
"In post","2021","No function","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Outer London - South","London","160","160","34810","29570"
"In post","2021","No function","Unknown","Outer London - West and North West","London","15","15","25920","24120"
"In post","2021","No function","Unknown","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","No function","Unknown","South Yorkshire","Outside London","20","20","32970","30130"
"In post","2021","No function","Unknown","Southern Scotland","Outside London","70","65","22820","20140"
"In post","2021","No function","Unknown","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Tees Valley and Durham","Outside London","55","50","21330","20140"
"In post","2021","No function","Unknown","Unknown","Unknown","470","465","34770","32000"
"In post","2021","No function","Unknown","West Central Scotland","Outside London","95","90","24460","20140"
"In post","2021","No function","Unknown","West Midlands","Outside London","210","205","27750","25560"
"In post","2021","No function","Unknown","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","No function","Unknown","West Yorkshire","Outside London","310","295","25240","20140"
"In post","2021","No function","Veterinarian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","No function","Veterinarian","Cheshire","Outside London","10","5","[c]","[c]"
"In post","2021","No function","Veterinarian","Cornwall and Isles of Scilly","Outside London","20","15","45770","48190"
"In post","2021","No function","Veterinarian","Cumbria","Outside London","20","15","46070","49020"
"In post","2021","No function","Veterinarian","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","Devon","Outside London","30","25","43320","37910"
"In post","2021","No function","Veterinarian","Dorset and Somerset","Outside London","15","15","42130","36970"
"In post","2021","No function","Veterinarian","East Anglia","Outside London","15","10","46830","49470"
"In post","2021","No function","Veterinarian","East Wales","Outside London","35","30","43730","37910"
"In post","2021","No function","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Eastern Scotland","Outside London","10","10","46060","43050"
"In post","2021","No function","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","45490","37910"
"In post","2021","No function","Veterinarian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","45560","50600"
"In post","2021","No function","Veterinarian","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","Inner London - West","London","35","35","54170","52290"
"In post","2021","No function","Veterinarian","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","No function","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","North Yorkshire","Outside London","25","25","39360","37720"
"In post","2021","No function","Veterinarian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","No function","Veterinarian","Shropshire and Staffordshire","Outside London","25","20","44870","45230"
"In post","2021","No function","Veterinarian","Southern Scotland","Outside London","15","15","43170","37500"
"In post","2021","No function","Veterinarian","Surrey, East and West Sussex","Outside London","15","15","55050","57520"
"In post","2021","No function","Veterinarian","West Midlands","Outside London","15","15","43210","37910"
"In post","2021","No function","Veterinarian","West Wales and The Valleys","Outside London","40","40","42170","37480"
"In post","2021","No function","Veterinarian","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","37500","39230"
"In post","2021","Project Delivery","Commercial","Dorset and Somerset","Outside London","30","30","34470","33530"
"In post","2021","Project Delivery","Commercial","East Anglia","Outside London","10","10","35140","34420"
"In post","2021","Project Delivery","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","710","685","38840","34770"
"In post","2021","Project Delivery","Commercial","Hampshire and Isle of Wight","Outside London","15","15","41390","38080"
"In post","2021","Project Delivery","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Lincolnshire","Outside London","10","10","38740","38860"
"In post","2021","Project Delivery","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","36390","36010"
"In post","2021","Project Delivery","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Inner London - West","London","15","15","43260","38930"
"In post","2021","Project Delivery","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Dorset and Somerset","Outside London","10","5","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","380","365","43280","43380"
"In post","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","15","15","48250","46080"
"In post","2021","Project Delivery","Digital, Data and Technology","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Economics","Inner London - West","London","60","55","52580","55340"
"In post","2021","Project Delivery","Economics","Overseas","Overseas","40","40","57630","57070"
"In post","2021","Project Delivery","Economics","Southern Scotland","Outside London","10","10","53640","55730"
"In post","2021","Project Delivery","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","295","285","42580","39940"
"In post","2021","Project Delivery","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - West","London","30","30","50410","55490"
"In post","2021","Project Delivery","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Project Delivery","Finance","Southern Scotland","Outside London","35","30","39180","33930"
"In post","2021","Project Delivery","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","33300","32460"
"In post","2021","Project Delivery","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","International Trade","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","145","145","37200","36500"
"In post","2021","Project Delivery","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","15","10","35410","37320"
"In post","2021","Project Delivery","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","East Wales","Outside London","15","15","28810","28750"
"In post","2021","Project Delivery","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Inner London - West","London","10","10","62510","64130"
"In post","2021","Project Delivery","Medicine","Overseas","Overseas","15","15","59270","58030"
"In post","2021","Project Delivery","Medicine","Southern Scotland","Outside London","10","10","52600","53100"
"In post","2021","Project Delivery","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","20","20","40110","36190"
"In post","2021","Project Delivery","Operational Delivery","Devon","Outside London","140","135","41590","40040"
"In post","2021","Project Delivery","Operational Delivery","Dorset and Somerset","Outside London","15","10","33750","29270"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","Outside London","60","55","34820","29750"
"In post","2021","Project Delivery","Operational Delivery","East Wales","Outside London","100","90","31230","28130"
"In post","2021","Project Delivery","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Eastern Scotland","Outside London","20","20","35140","33860"
"In post","2021","Project Delivery","Operational Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","270","255","38550","36740"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","Outside London","65","60","32040","29910"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","Outside London","95","90","40370","40140"
"In post","2021","Project Delivery","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","London","80","75","39860","39530"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","London","265","260","40860","38600"
"In post","2021","Project Delivery","Operational Delivery","Kent","Outside London","30","25","33670","28650"
"In post","2021","Project Delivery","Operational Delivery","Lancashire","Outside London","75","65","27600","25690"
"In post","2021","Project Delivery","Operational Delivery","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","Outside London","90","85","28990","27230"
"In post","2021","Project Delivery","Operational Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Northumberland and Tyne and Wear","Outside London","135","125","30250","28130"
"In post","2021","Project Delivery","Operational Delivery","Outer London - South","London","25","25","41790","36160"
"In post","2021","Project Delivery","Operational Delivery","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","Overseas","20","20","53230","46000"
"In post","2021","Project Delivery","Operational Delivery","Shropshire and Staffordshire","Outside London","10","10","33420","31410"
"In post","2021","Project Delivery","Operational Delivery","South Yorkshire","Outside London","30","25","29350","28800"
"In post","2021","Project Delivery","Operational Delivery","Southern Scotland","Outside London","130","115","29570","26120"
"In post","2021","Project Delivery","Operational Delivery","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Tees Valley and Durham","Outside London","10","10","33400","31000"
"In post","2021","Project Delivery","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","West Central Scotland","Outside London","25","25","29870","31810"
"In post","2021","Project Delivery","Operational Delivery","West Midlands","Outside London","30","30","32890","30090"
"In post","2021","Project Delivery","Operational Delivery","West Wales and The Valleys","Outside London","15","15","26060","21440"
"In post","2021","Project Delivery","Operational Delivery","West Yorkshire","Outside London","90","85","32750","28900"
"In post","2021","Project Delivery","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Bedfordshire and Hertfordshire","Outside London","15","15","32350","30680"
"In post","2021","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","65","33520","30680"
"In post","2021","Project Delivery","Other","Cumbria","Outside London","85","80","22910","21090"
"In post","2021","Project Delivery","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Devon","Outside London","45","45","24180","22160"
"In post","2021","Project Delivery","Other","Dorset and Somerset","Outside London","120","110","28800","26360"
"In post","2021","Project Delivery","Other","East Anglia","Outside London","50","45","31960","28780"
"In post","2021","Project Delivery","Other","East Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Other","Eastern Scotland","Outside London","25","25","26490","26270"
"In post","2021","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1840","1755","34140","32440"
"In post","2021","Project Delivery","Other","Greater Manchester","Outside London","15","15","37260","38630"
"In post","2021","Project Delivery","Other","Hampshire and Isle of Wight","Outside London","185","180","24760","22520"
"In post","2021","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","120","120","22990","20890"
"In post","2021","Project Delivery","Other","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Other","Inner London - West","London","160","155","61970","64840"
"In post","2021","Project Delivery","Other","Lancashire","Outside London","10","10","36230","35910"
"In post","2021","Project Delivery","Other","Lincolnshire","Outside London","60","60","32380","29620"
"In post","2021","Project Delivery","Other","Merseyside","Outside London","15","15","38130","38630"
"In post","2021","Project Delivery","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Northumberland and Tyne and Wear","Outside London","20","20","38030","34670"
"In post","2021","Project Delivery","Other","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Overseas","Overseas","110","110","66820","67370"
"In post","2021","Project Delivery","Other","Shropshire and Staffordshire","Outside London","65","60","27240","25950"
"In post","2021","Project Delivery","Other","Southern Scotland","Outside London","200","195","30280","25500"
"In post","2021","Project Delivery","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","West Central Scotland","Outside London","90","85","26950","22480"
"In post","2021","Project Delivery","Other","West Midlands","Outside London","10","10","35840","35220"
"In post","2021","Project Delivery","Other","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Planning","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Policy","Derbyshire and Nottinghamshire","Outside London","55","50","39200","36940"
"In post","2021","Project Delivery","Policy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Essex","Outside London","60","55","41040","38630"
"In post","2021","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","100","45890","43260"
"In post","2021","Project Delivery","Policy","Greater Manchester","Outside London","130","125","44410","38630"
"In post","2021","Project Delivery","Policy","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Policy","Inner London - East","London","225","215","55440","59160"
"In post","2021","Project Delivery","Policy","Inner London - West","London","1105","1065","54940","55620"
"In post","2021","Project Delivery","Policy","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Lancashire","Outside London","50","50","40240","38630"
"In post","2021","Project Delivery","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Merseyside","Outside London","70","65","42570","38630"
"In post","2021","Project Delivery","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Northumberland and Tyne and Wear","Outside London","65","60","45050","39370"
"In post","2021","Project Delivery","Policy","Outer London - South","London","65","60","61840","59940"
"In post","2021","Project Delivery","Policy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Overseas","Overseas","240","240","57900","56110"
