"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","EO","Female","60","[c]","27550","27500"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","EO","Male","35","[c]","27330","27500"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","G6/G7","Female","120","[c]","56880","54700"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","G6/G7","Male","105","[c]","57970","56340"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","Female","130","[c]","35230","34550"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","Male","100","[c]","35790","34550"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Female","305","[c]","31760","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Male","245","[c]","31630","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Hampshire and Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
