"Status","Year","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","30510","23930"
"Leaver CS","2021","Asian","Greater Manchester","Outside London","55","[c]","26540","23690"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inner London - East","London","120","[c]","36150","32030"
"Leaver CS","2021","Asian","Inner London - West","London","260","[c]","35380","28670"
"Leaver CS","2021","Asian","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","50","[c]","24470","21010"
"Leaver CS","2021","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northumberland and Tyne and Wear","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outer London - South","London","50","[c]","30560","25630"
"Leaver CS","2021","Asian","Outer London - West and North West","London","150","[c]","29700","28820"
"Leaver CS","2021","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands","Outside London","115","[c]","29260","21010"
"Leaver CS","2021","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Yorkshire","Outside London","60","[c]","29140","26380"
"Leaver CS","2021","Black","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","London","95","[c]","30710","26410"
"Leaver CS","2021","Black","Inner London - West","London","165","[c]","34870","29540"
"Leaver CS","2021","Black","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","London","40","[c]","29420","27760"
"Leaver CS","2021","Black","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","35","[c]","36520","33790"
"Leaver CS","2021","Mixed","Inner London - West","London","90","[c]","38710","33290"
"Leaver CS","2021","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northumberland and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Devon","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Anglia","Outside London","65","[c]","31410","32820"
"Leaver CS","2021","Undeclared","East Wales","Outside London","80","[c]","29740","23050"
"Leaver CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Eastern Scotland","Outside London","45","[c]","34570","33650"
"Leaver CS","2021","Undeclared","Essex","Outside London","40","[c]","29570","31100"
"Leaver CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","36190","34660"
"Leaver CS","2021","Undeclared","Greater Manchester","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Hampshire and Isle of Wight","Outside London","95","[c]","27030","23050"
"Leaver CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","London","45","[c]","42520","32000"
"Leaver CS","2021","Undeclared","Inner London - West","London","175","[c]","36660","26410"
"Leaver CS","2021","Undeclared","Kent","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","London","40","[c]","35210","32100"
"Leaver CS","2021","Undeclared","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Outside London","55","[c]","29700","24730"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","105","[c]","28160","23580"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","195","[c]","28260","25100"
"Leaver CS","2021","Unknown","Cheshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Outside London","50","[c]","23190","21050"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","160","[c]","25670","24130"
"Leaver CS","2021","Unknown","Devon","Outside London","165","[c]","27050","21100"
"Leaver CS","2021","Unknown","Dorset and Somerset","Outside London","50","[c]","27190","25190"
"Leaver CS","2021","Unknown","East Anglia","Outside London","160","[c]","28680","27570"
"Leaver CS","2021","Unknown","East Wales","Outside London","205","[c]","30810","26860"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Outside London","350","[c]","33370","27870"
"Leaver CS","2021","Unknown","Essex","Outside London","60","[c]","25000","24180"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","220","[c]","33220","27570"
"Leaver CS","2021","Unknown","Greater Manchester","Outside London","190","[c]","27280","25000"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","95","[c]","33380","27570"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","60","[c]","24090","21050"
"Leaver CS","2021","Unknown","Highlands and Islands","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","London","205","[c]","35880","31060"
"Leaver CS","2021","Unknown","Inner London - West","London","925","[c]","41370","33590"
"Leaver CS","2021","Unknown","Kent","Outside London","105","[c]","24260","24140"
"Leaver CS","2021","Unknown","Lancashire","Outside London","145","[c]","23640","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","140","[c]","23540","21370"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Outside London","120","[c]","30340","27230"
"Leaver CS","2021","Unknown","North Eastern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Outside London","70","[c]","33590","29740"
"Leaver CS","2021","Unknown","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Outside London","250","[c]","24980","21050"
"Leaver CS","2021","Unknown","Outer London - East and North East","London","70","[c]","29110","31060"
"Leaver CS","2021","Unknown","Outer London - South","London","85","[c]","31220","30600"
"Leaver CS","2021","Unknown","Outer London - West and North West","London","105","[c]","30390","31060"
"Leaver CS","2021","Unknown","Overseas","Overseas","35","[c]","39430","36960"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","Outside London","130","[c]","26900","21590"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","100","[c]","30810","25860"
"Leaver CS","2021","Unknown","Southern Scotland","Outside London","65","[c]","29560","26850"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","Outside London","155","[c]","31320","24370"
"Leaver CS","2021","Unknown","Tees Valley and Durham","Outside London","95","[c]","24110","21010"
"Leaver CS","2021","Unknown","Unknown","Unknown","625","[c]","40850","32060"
"Leaver CS","2021","Unknown","West Central Scotland","Outside London","170","[c]","29080","25870"
"Leaver CS","2021","Unknown","West Midlands","Outside London","210","[c]","31560","23530"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Outside London","135","[c]","25580","21590"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","265","[c]","28560","24880"
"Leaver CS","2021","White","Bedfordshire and Hertfordshire","Outside London","270","[c]","30740","27570"
"Leaver CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","465","[c]","32680","29290"
"Leaver CS","2021","White","Cheshire","Outside London","140","[c]","25930","21330"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Outside London","70","[c]","26050","21830"
"Leaver CS","2021","White","Cumbria","Outside London","65","[c]","28070","26890"
"Leaver CS","2021","White","Derbyshire and Nottinghamshire","Outside London","410","[c]","28050","25260"
"Leaver CS","2021","White","Devon","Outside London","395","[c]","26260","21580"
"Leaver CS","2021","White","Dorset and Somerset","Outside London","275","[c]","29600","27130"
"Leaver CS","2021","White","East Anglia","Outside London","720","[c]","31240","26890"
"Leaver CS","2021","White","East Wales","Outside London","875","[c]","33460","27460"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","360","[c]","28370","26930"
"Leaver CS","2021","White","Eastern Scotland","Outside London","695","[c]","34970","29190"
