"Status","Year","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scotland","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","HEO","Female","45","[c]","32410","33000"
"Leaver Dept.","2021","Scotland","SEO/HEO","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","AA/AO","AO","Female","60","[c]","21190","20970"
"Leaver Dept.","2021","South East (England)","AA/AO","AO","Male","65","[c]","21750","20880"
"Leaver Dept.","2021","South East (England)","EO","EO","Female","55","[c]","27740","27570"
"Leaver Dept.","2021","South East (England)","EO","EO","Male","45","[c]","27560","27570"
"Leaver Dept.","2021","South East (England)","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","HEO","Female","55","[c]","30480","30780"
"Leaver Dept.","2021","South East (England)","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","AA/AO","AO","Female","55","[c]","20500","20920"
"Leaver Dept.","2021","South West (England)","AA/AO","AO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","EO","EO","Female","95","[c]","24720","25620"
"Leaver Dept.","2021","South West (England)","EO","EO","Male","85","[c]","24750","25940"
"Leaver Dept.","2021","South West (England)","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","G6/G7","G7","Female","55","[c]","52120","53250"
"Leaver Dept.","2021","South West (England)","G6/G7","G7","Male","55","[c]","50800","49650"
"Leaver Dept.","2021","South West (England)","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","SEO/HEO","HEO","Female","105","[c]","29730","30420"
"Leaver Dept.","2021","South West (England)","SEO/HEO","HEO","Male","105","[c]","29640","30000"
"Leaver Dept.","2021","South West (England)","SEO/HEO","SEO","Female","65","[c]","38250","38220"
"Leaver Dept.","2021","South West (England)","SEO/HEO","SEO","Male","80","[c]","38680","39570"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Female","305","[c]","31570","32000"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Male","245","[c]","31510","32000"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","AA/AO","AO","Female","110","[c]","20860","21010"
"Leaver Dept.","2021","Wales","AA/AO","AO","Male","85","[c]","21020","21170"
"Leaver Dept.","2021","Wales","EO","EO","Female","80","[c]","26450","26980"
"Leaver Dept.","2021","Wales","EO","EO","Male","60","[c]","25940","26720"
"Leaver Dept.","2021","Wales","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","SEO/HEO","HEO","Female","60","[c]","32060","31330"
"Leaver Dept.","2021","Wales","SEO/HEO","HEO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","SEO/HEO","SEO","Female","30","[c]","40160","39830"
"Leaver Dept.","2021","Wales","SEO/HEO","SEO","Male","35","[c]","39810","38870"
"Leaver Dept.","2021","Wales","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","AA/AO","AO","Female","125","[c]","20290","20100"
"Leaver Dept.","2021","West Midlands (England)","AA/AO","AO","Male","90","[c]","20420","20020"
"Leaver Dept.","2021","West Midlands (England)","EO","EO","Female","90","[c]","25260","25720"
"Leaver Dept.","2021","West Midlands (England)","EO","EO","Male","60","[c]","24630","24380"
"Leaver Dept.","2021","West Midlands (England)","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","HEO","Male","35","[c]","30390","30820"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","AO","Female","70","[c]","20480","20970"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","AO","Male","65","[c]","20790","21010"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","EO","Female","100","[c]","26430","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","EO","Male","70","[c]","26310","26670"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","HEO","Female","70","[c]","31620","31990"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","HEO","Male","60","[c]","32200","31990"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","SEO","Female","55","[c]","37910","36670"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","SEO","Male","35","[c]","38640","37070"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","AA","Female","125","[c]","19500","20600"
"New entrant CS","2021","East Midlands (England)","AA/AO","AA","Male","100","[c]","19610","20600"
"New entrant CS","2021","East Midlands (England)","AA/AO","AO","Female","445","[c]","20860","21010"
"New entrant CS","2021","East Midlands (England)","AA/AO","AO","Male","385","[c]","21720","21010"
"New entrant CS","2021","East Midlands (England)","EO","EO","Female","550","[c]","26900","27570"
"New entrant CS","2021","East Midlands (England)","EO","EO","Male","390","[c]","26860","27570"
"New entrant CS","2021","East Midlands (England)","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","G7","Female","35","[c]","52830","51200"
"New entrant CS","2021","East Midlands (England)","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","HEO","Female","110","[c]","31240","31660"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","HEO","Male","95","[c]","31760","31810"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","SEO","Female","45","[c]","39900","38890"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","SEO","Male","45","[c]","41190","41000"
"New entrant CS","2021","East Midlands (England)","Unknown","Unknown","Female","90","[c]","22390","22920"
"New entrant CS","2021","East Midlands (England)","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","AA","Female","130","[c]","19570","20600"
"New entrant CS","2021","East of England","AA/AO","AA","Male","100","[c]","20050","20600"
"New entrant CS","2021","East of England","AA/AO","AO","Female","525","[c]","22380","21500"
"New entrant CS","2021","East of England","AA/AO","AO","Male","440","[c]","24020","23320"
"New entrant CS","2021","East of England","EO","EO","Female","735","[c]","28020","27570"
"New entrant CS","2021","East of England","EO","EO","Male","530","[c]","27740","27570"
"New entrant CS","2021","East of England","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","HEO","Female","115","[c]","32000","31510"
"New entrant CS","2021","East of England","SEO/HEO","HEO","Male","100","[c]","31880","32560"
"New entrant CS","2021","East of England","SEO/HEO","SEO","Female","50","[c]","39490","38890"
"New entrant CS","2021","East of England","SEO/HEO","SEO","Male","35","[c]","39280","39780"
"New entrant CS","2021","East of England","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Unknown","Female","160","[c]","21820","22920"
"New entrant CS","2021","East of England","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","AA","Female","170","[c]","21640","22210"
"New entrant CS","2021","London","AA/AO","AA","Male","140","[c]","21310","21150"
"New entrant CS","2021","London","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","AO","Female","1245","[c]","24200","24180"
"New entrant CS","2021","London","AA/AO","AO","Male","945","[c]","25120","25110"
"New entrant CS","2021","London","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","EO","Female","3110","[c]","29540","31060"
"New entrant CS","2021","London","EO","EO","Male","1850","[c]","29510","31060"
"New entrant CS","2021","London","EO","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","G6","Female","180","[c]","69190","66800"
"New entrant CS","2021","London","G6/G7","G6","Male","200","[c]","70770","67700"
"New entrant CS","2021","London","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","G7","Female","730","[c]","55140","53680"
"New entrant CS","2021","London","G6/G7","G7","Male","730","[c]","56360","54700"
"New entrant CS","2021","London","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","SCS level","Female","145","[c]","88390","80000"
"New entrant CS","2021","London","SCS level","SCS level","Male","185","[c]","93380","84830"
"New entrant CS","2021","London","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","HEO","Female","2060","[c]","33100","32790"
"New entrant CS","2021","London","SEO/HEO","HEO","Male","1665","[c]","33440","33400"
"New entrant CS","2021","London","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","SEO","Female","845","[c]","40910","40470"
"New entrant CS","2021","London","SEO/HEO","SEO","Male","615","[c]","41540","40650"
"New entrant CS","2021","London","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Unknown","Female","200","[c]","26310","26810"
"New entrant CS","2021","London","Unknown","Unknown","Male","65","[c]","26770","26810"
"New entrant CS","2021","North East (England)","AA/AO","AA","Female","45","[c]","19870","20600"
"New entrant CS","2021","North East (England)","AA/AO","AA","Male","30","[c]","19960","20600"
"New entrant CS","2021","North East (England)","AA/AO","AO","Female","945","[c]","20790","21010"
"New entrant CS","2021","North East (England)","AA/AO","AO","Male","885","[c]","20940","21010"
"New entrant CS","2021","North East (England)","EO","EO","Female","475","[c]","26450","27370"
"New entrant CS","2021","North East (England)","EO","EO","Male","400","[c]","26120","25560"
"New entrant CS","2021","North East (England)","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","G7","Male","40","[c]","52350","51510"
"New entrant CS","2021","North East (England)","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","HEO","Female","105","[c]","30580","31810"
"New entrant CS","2021","North East (England)","SEO/HEO","HEO","Male","95","[c]","31570","31810"
"New entrant CS","2021","North East (England)","SEO/HEO","SEO","Female","70","[c]","38530","38880"
"New entrant CS","2021","North East (England)","SEO/HEO","SEO","Male","45","[c]","38310","38550"
"New entrant CS","2021","North East (England)","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Unknown","Female","65","[c]","21980","22920"
"New entrant CS","2021","North East (England)","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","AA","Female","120","[c]","18920","18880"
"New entrant CS","2021","North West (England)","AA/AO","AA","Male","105","[c]","19000","19560"
"New entrant CS","2021","North West (England)","AA/AO","AO","Female","1405","[c]","20860","21010"
"New entrant CS","2021","North West (England)","AA/AO","AO","Male","1225","[c]","21150","21010"
"New entrant CS","2021","North West (England)","EO","EO","Female","1045","[c]","26910","27570"
"New entrant CS","2021","North West (England)","EO","EO","Male","860","[c]","26970","27570"
"New entrant CS","2021","North West (England)","G6/G7","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","G6","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","G7","Female","95","[c]","52370","51720"
"New entrant CS","2021","North West (England)","G6/G7","G7","Male","140","[c]","53540","52580"
"New entrant CS","2021","North West (England)","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","HEO","Female","275","[c]","31270","31700"
"New entrant CS","2021","North West (England)","SEO/HEO","HEO","Male","260","[c]","31960","31810"
"New entrant CS","2021","North West (England)","SEO/HEO","SEO","Female","135","[c]","38270","37450"
"New entrant CS","2021","North West (England)","SEO/HEO","SEO","Male","135","[c]","39030","38070"
"New entrant CS","2021","North West (England)","Unknown","Unknown","Female","100","[c]","23020","22920"
"New entrant CS","2021","North West (England)","Unknown","Unknown","Male","55","[c]","29400","22920"
"New entrant CS","2021","Northern Ireland","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","AO","Female","100","[c]","20230","20140"
"New entrant CS","2021","Northern Ireland","AA/AO","AO","Male","100","[c]","20280","20140"
"New entrant CS","2021","Northern Ireland","EO","EO","Female","30","[c]","26100","25560"
"New entrant CS","2021","Northern Ireland","EO","EO","Male","55","[c]","26190","25560"
"New entrant CS","2021","Northern Ireland","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","AA","Female","260","[c]","19920","20060"
"New entrant CS","2021","Scotland","AA/AO","AA","Male","235","[c]","20050","20060"
"New entrant CS","2021","Scotland","AA/AO","AO","Female","895","[c]","20810","20810"
"New entrant CS","2021","Scotland","AA/AO","AO","Male","815","[c]","21260","20810"
"New entrant CS","2021","Scotland","EO","EO","Female","680","[c]","26740","27570"
"New entrant CS","2021","Scotland","EO","EO","Male","470","[c]","26380","27570"
"New entrant CS","2021","Scotland","G6/G7","G6","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","G6","Male","35","[c]","70970","73940"
"New entrant CS","2021","Scotland","G6/G7","G7","Female","130","[c]","52250","48930"
"New entrant CS","2021","Scotland","G6/G7","G7","Male","95","[c]","52550","52050"
"New entrant CS","2021","Scotland","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","HEO","Female","290","[c]","31430","30650"
"New entrant CS","2021","Scotland","SEO/HEO","HEO","Male","195","[c]","31960","30650"
"New entrant CS","2021","Scotland","SEO/HEO","SEO","Female","170","[c]","39560","38540"
"New entrant CS","2021","Scotland","SEO/HEO","SEO","Male","160","[c]","40000","38540"
"New entrant CS","2021","Scotland","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","AA","Female","205","[c]","19770","20600"
"New entrant CS","2021","South East (England)","AA/AO","AA","Male","170","[c]","19880","19560"
"New entrant CS","2021","South East (England)","AA/AO","AO","Female","930","[c]","22530","21010"
"New entrant CS","2021","South East (England)","AA/AO","AO","Male","890","[c]","24460","24180"
"New entrant CS","2021","South East (England)","EO","EO","Female","1340","[c]","27710","27570"
"New entrant CS","2021","South East (England)","EO","EO","Male","910","[c]","27780","27570"
"New entrant CS","2021","South East (England)","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","G7","Female","80","[c]","56040","52290"
"New entrant CS","2021","South East (England)","G6/G7","G7","Male","85","[c]","54650","52940"
"New entrant CS","2021","South East (England)","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","HEO","Female","240","[c]","31660","30730"
"New entrant CS","2021","South East (England)","SEO/HEO","HEO","Male","215","[c]","31750","31800"
"New entrant CS","2021","South East (England)","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","SEO","Female","120","[c]","38410","38650"
"New entrant CS","2021","South East (England)","SEO/HEO","SEO","Male","140","[c]","38950","39040"
"New entrant CS","2021","South East (England)","Unknown","Unknown","Female","175","[c]","23480","22920"
"New entrant CS","2021","South East (England)","Unknown","Unknown","Male","70","[c]","25140","22920"
"New entrant CS","2021","South West (England)","AA/AO","AA","Female","145","[c]","19310","19560"
"New entrant CS","2021","South West (England)","AA/AO","AA","Male","145","[c]","18900","19560"
"New entrant CS","2021","South West (England)","AA/AO","AO","Female","780","[c]","21050","21010"
"New entrant CS","2021","South West (England)","AA/AO","AO","Male","560","[c]","21990","21010"
"New entrant CS","2021","South West (England)","EO","EO","Female","870","[c]","26300","27570"
"New entrant CS","2021","South West (England)","EO","EO","Male","715","[c]","25880","27540"
"New entrant CS","2021","South West (England)","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","G6/G7","G6","Male","30","[c]","71780","70000"
"New entrant CS","2021","South West (England)","G6/G7","G7","Female","100","[c]","54440","52580"
"New entrant CS","2021","South West (England)","G6/G7","G7","Male","140","[c]","53490","53500"
"New entrant CS","2021","South West (England)","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SEO/HEO","HEO","Female","325","[c]","30750","30190"
"New entrant CS","2021","South West (England)","SEO/HEO","HEO","Male","360","[c]","31120","30960"
"New entrant CS","2021","South West (England)","SEO/HEO","SEO","Female","225","[c]","39060","38890"
"New entrant CS","2021","South West (England)","SEO/HEO","SEO","Male","260","[c]","40780","40000"
"New entrant CS","2021","South West (England)","Unknown","Unknown","Female","140","[c]","26860","22920"
"New entrant CS","2021","South West (England)","Unknown","Unknown","Male","130","[c]","31920","27540"
"New entrant CS","2021","Unknown","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","AO","Female","60","[c]","21420","21010"
"New entrant CS","2021","Unknown","AA/AO","AO","Male","45","[c]","21460","21010"
"New entrant CS","2021","Unknown","EO","EO","Female","120","[c]","27570","27570"
"New entrant CS","2021","Unknown","EO","EO","Male","95","[c]","27430","27570"
"New entrant CS","2021","Unknown","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","SCS level","Male","10","[c]","[c]","[c]"
