"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Finance","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","North Hampshire","15","15","31850","33300"
"In post","2021","Finance","Finance","North Lanarkshire","410","320","22950","21440"
"In post","2021","Finance","Finance","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","North Yorkshire CC","15","15","34070","26670"
"In post","2021","Finance","Finance","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Norwich and East Norfolk","10","10","31450","23760"
"In post","2021","Finance","Finance","Nottingham","120","115","38160","33350"
"In post","2021","Finance","Finance","Overseas","35","35","35040","33300"
"In post","2021","Finance","Finance","Oxfordshire","50","45","33660","32090"
"In post","2021","Finance","Finance","Perth and Kinross and Stirling","10","10","30310","26930"
"In post","2021","Finance","Finance","Peterborough","50","45","39800","36970"
"In post","2021","Finance","Finance","Plymouth","25","25","39310","39640"
"In post","2021","Finance","Finance","Portsmouth","115","110","37070","33300"
"In post","2021","Finance","Finance","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Sefton","35","35","44880","40680"
"In post","2021","Finance","Finance","Sheffield","85","85","41360","37100"
"In post","2021","Finance","Finance","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Finance","Finance","Solihull","20","15","42380","38060"
"In post","2021","Finance","Finance","Somerset","25","20","37170","33290"
"In post","2021","Finance","Finance","South and West Derbyshire","5","5","[c]","[c]"
"In post","2021","Finance","Finance","South Hampshire","20","20","36640","33020"
"In post","2021","Finance","Finance","South Lanarkshire","50","45","37340","33930"
"In post","2021","Finance","Finance","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","South Teesside","5","5","[c]","[c]"
"In post","2021","Finance","Finance","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Southampton","30","25","38470","37800"
"In post","2021","Finance","Finance","Southend-on-Sea","125","110","32890","31810"
"In post","2021","Finance","Finance","Staffordshire CC","70","65","37870","33300"
"In post","2021","Finance","Finance","Suffolk","30","25","29370","25690"
"In post","2021","Finance","Finance","Sunderland","20","15","31150","31810"
"In post","2021","Finance","Finance","Swansea","195","190","34620","31990"
"In post","2021","Finance","Finance","Swindon","10","10","44380","39040"
"In post","2021","Finance","Finance","Telford and Wrekin","60","60","42980","38630"
"In post","2021","Finance","Finance","Tower Hamlets","265","260","49270","45700"
"In post","2021","Finance","Finance","Tyneside","210","205","40700","38630"
"In post","2021","Finance","Finance","Wakefield","10","10","30070","26780"
"In post","2021","Finance","Finance","Warrington","25","25","37790","36520"
"In post","2021","Finance","Finance","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","West Cumbria","5","5","[c]","[c]"
"In post","2021","Finance","Finance","West Northamptonshire","5","5","[c]","[c]"
"In post","2021","Finance","Finance","West Surrey","20","20","35700","28730"
"In post","2021","Finance","Finance","West Sussex (North East)","10","10","[c]","[c]"
"In post","2021","Finance","Finance","West Sussex (South West)","150","140","33730","31810"
"In post","2021","Finance","Finance","Westminster","1540","1510","49840","45200"
"In post","2021","Finance","Finance","Wiltshire","220","210","36630","33300"
"In post","2021","Finance","Finance","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Worcestershire","30","30","43980","40500"
"In post","2021","Finance","Finance","York","125","120","40070","37620"
"In post","2021","Finance","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","38470","36500"
"In post","2021","Finance","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Birmingham","10","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Bradford","150","130","22040","20140"
"In post","2021","Finance","Operational Delivery","Bristol, City of","15","15","21690","21180"
"In post","2021","Finance","Operational Delivery","Camden and City of London","5","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","City of Edinburgh","15","15","34150","31810"
"In post","2021","Finance","Operational Delivery","Croydon","15","15","35940","36160"
"In post","2021","Finance","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Greater Manchester South West","25","25","28090","31810"
"In post","2021","Finance","Operational Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Leeds","10","10","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Liverpool","10","10","28890","25940"
"In post","2021","Finance","Operational Delivery","Manchester","20","20","28390","26550"
"In post","2021","Finance","Operational Delivery","Mid Lancashire","25","25","33190","31810"
"In post","2021","Finance","Operational Delivery","North Lanarkshire","85","80","23480","20140"
"In post","2021","Finance","Operational Delivery","Nottingham","30","30","31060","31810"
"In post","2021","Finance","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Sefton","20","20","26880","22320"
"In post","2021","Finance","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","South Lanarkshire","60","55","33710","31810"
"In post","2021","Finance","Operational Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Southend-on-Sea","65","55","24220","21440"
"In post","2021","Finance","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Sunderland","5","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Tower Hamlets","25","25","40580","38930"
"In post","2021","Finance","Operational Delivery","Tyneside","90","80","26490","25560"
"In post","2021","Finance","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","West Sussex (South West)","70","60","24600","21440"
"In post","2021","Finance","Operational Delivery","Westminster","90","85","40090","35960"
"In post","2021","Finance","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","110","100","40530","32820"
"In post","2021","Finance","Other","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Finance","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Leeds","5","5","[c]","[c]"
"In post","2021","Finance","Other","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Westminster","20","20","50010","37660"
"In post","2021","Finance","Other","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2021","Finance","Policy","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","Finance","Policy","Tower Hamlets","10","10","41670","37540"
"In post","2021","Finance","Policy","Westminster","15","10","53310","55620"
"In post","2021","Finance","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","55","55","43570","39920"
"In post","2021","Finance","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","Westminster","10","10","48050","38600"
"In post","2021","Finance","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Property","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Finance","Statistics","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Bradford","15","15","26900","20140"
"In post","2021","Finance","Tax","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Croydon","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Nottingham","5","5","[c]","[c]"
"In post","2021","Finance","Tax","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Southend-on-Sea","10","5","[c]","[c]"
"In post","2021","Finance","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","West Sussex (South West)","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Birmingham","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Bradford","15","10","24330","20580"
"In post","2021","Finance","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","City of Edinburgh","35","35","36540","35680"
"In post","2021","Finance","Unknown","Croydon","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","20","20","37360","37530"
"In post","2021","Finance","Unknown","Leeds","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","North Lanarkshire","15","10","21070","20140"
"In post","2021","Finance","Unknown","Nottingham","20","20","41170","38630"
"In post","2021","Finance","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Southend-on-Sea","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Tower Hamlets","10","10","58590","59160"
"In post","2021","Finance","Unknown","Tyneside","15","15","41590","38630"
"In post","2021","Finance","Unknown","West Sussex (South West)","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Westminster","125","120","49600","42660"
"In post","2021","Grants Management","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Berkshire","145","135","28150","25100"
"In post","2021","Grants Management","Operational Delivery","Bristol, City of","30","30","27660","25190"
"In post","2021","Grants Management","Operational Delivery","Cambridgeshire CC","40","40","26220","25190"
"In post","2021","Grants Management","Operational Delivery","Cheshire East","100","90","24740","24920"
"In post","2021","Grants Management","Operational Delivery","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Devon CC","180","165","26610","25190"
"In post","2021","Grants Management","Operational Delivery","East Cumbria","230","205","25290","21050"
"In post","2021","Grants Management","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Gwynedd","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Leeds","50","45","25410","21050"
"In post","2021","Grants Management","Operational Delivery","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Mid Kent","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North Yorkshire CC","10","10","30650","29180"
"In post","2021","Grants Management","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Nottingham","65","60","25370","25100"
"In post","2021","Grants Management","Operational Delivery","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Somerset","15","15","24810","21050"
"In post","2021","Grants Management","Operational Delivery","South Hampshire","10","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Tyneside","255","235","25330","21050"
"In post","2021","Grants Management","Operational Delivery","West Cumbria","420","370","23300","21050"
"In post","2021","Grants Management","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Worcestershire","135","125","25060","24920"
"In post","2021","Grants Management","Operational Delivery","York","130","125","26510","24920"
"In post","2021","Grants Management","Policy","Berkshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Human Resources","Communications","Westminster","5","5","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Barnet","10","10","37850","31340"
"In post","2021","Human Resources","Human Resources","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","435","400","34270","28860"
"In post","2021","Human Resources","Human Resources","Bedford","25","25","33270","31780"
"In post","2021","Human Resources","Human Resources","Belfast","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Berkshire","35","35","41980","38890"
"In post","2021","Human Resources","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Birmingham","90","90","41670","39850"
"In post","2021","Human Resources","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Blackpool","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bradford","10","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bristol, City of","140","135","40390","38630"
"In post","2021","Human Resources","Human Resources","Buckinghamshire CC","45","45","34080","28670"
"In post","2021","Human Resources","Human Resources","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cambridgeshire CC","30","25","43750","40550"
"In post","2021","Human Resources","Human Resources","Camden and City of London","20","20","39550","33680"
"In post","2021","Human Resources","Human Resources","Cardiff and Vale of Glamorgan","165","155","37550","31150"
"In post","2021","Human Resources","Human Resources","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Central Hampshire","50","50","35260","33300"
"In post","2021","Human Resources","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","City of Edinburgh","160","150","35230","33350"
"In post","2021","Human Resources","Human Resources","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Coventry","45","45","36780","32260"
"In post","2021","Human Resources","Human Resources","Croydon","75","75","53410","52570"
"In post","2021","Human Resources","Human Resources","Darlington","25","25","30990","29360"
"In post","2021","Human Resources","Human Resources","Devon CC","100","90","36610","32940"
"In post","2021","Human Resources","Human Resources","Dorset CC","30","25","32550","26500"
"In post","2021","Human Resources","Human Resources","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Durham CC","25","20","38400","38550"
"In post","2021","Human Resources","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Cumbria","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","15","15","34230","34130"
"In post","2021","Human Resources","Human Resources","East Kent","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Riding of Yorkshire","10","10","27620","21580"
"In post","2021","Human Resources","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Sussex CC","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Essex Haven Gateway","20","15","29900","26670"
"In post","2021","Human Resources","Human Resources","Falkirk","25","20","32630","30930"
"In post","2021","Human Resources","Human Resources","Flintshire and Wrexham","15","15","35230","32290"
"In post","2021","Human Resources","Human Resources","Glasgow City","455","430","24720","21580"
"In post","2021","Human Resources","Human Resources","Gloucestershire","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Greater Manchester South East","175","165","26060","21130"
"In post","2021","Human Resources","Human Resources","Greater Manchester South West","100","95","36260","31810"
"In post","2021","Human Resources","Human Resources","Hackney and Newham","35","35","45030","41760"
"In post","2021","Human Resources","Human Resources","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Hertfordshire","20","20","41260","37640"
"In post","2021","Human Resources","Human Resources","Hounslow and Richmond upon Thames","25","20","37180","34770"
"In post","2021","Human Resources","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Kent Thames Gateway","15","15","37510","31180"
"In post","2021","Human Resources","Human Resources","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Lambeth","160","155","46050","40170"
"In post","2021","Human Resources","Human Resources","Lancaster and Wyre","170","150","25260","26670"
"In post","2021","Human Resources","Human Resources","Leeds","145","140","40390","38630"
"In post","2021","Human Resources","Human Resources","Leicester","10","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Leicestershire CC and Rutland","15","10","31130","30230"
"In post","2021","Human Resources","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Lincolnshire","30","30","26660","22470"
"In post","2021","Human Resources","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Liverpool","80","80","37330","32670"
"In post","2021","Human Resources","Human Resources","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Manchester","175","165","37520","32010"
"In post","2021","Human Resources","Human Resources","Medway","25","25","38030","36840"
"In post","2021","Human Resources","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Mid Lancashire","30","30","36650","32570"
"In post","2021","Human Resources","Human Resources","Milton Keynes","40","40","40600","37730"
"In post","2021","Human Resources","Human Resources","Monmouthshire and Newport","200","185","35280","30170"
"In post","2021","Human Resources","Human Resources","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North Hampshire","25","25","31010","26670"
"In post","2021","Human Resources","Human Resources","North Lanarkshire","20","20","34290","31810"
"In post","2021","Human Resources","Human Resources","North Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North Yorkshire CC","10","10","32620","33300"
"In post","2021","Human Resources","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Norwich and East Norfolk","30","30","30720","29080"
"In post","2021","Human Resources","Human Resources","Nottingham","280","265","38930","33840"
"In post","2021","Human Resources","Human Resources","Overseas","25","25","37880","33300"
"In post","2021","Human Resources","Human Resources","Oxfordshire","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Perth and Kinross and Stirling","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Peterborough","15","15","36300","33300"
"In post","2021","Human Resources","Human Resources","Plymouth","10","10","36120","31500"
"In post","2021","Human Resources","Human Resources","Portsmouth","80","75","32540","26670"
"In post","2021","Human Resources","Human Resources","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Sefton","80","75","39290","36930"
"In post","2021","Human Resources","Human Resources","Sheffield","50","45","36650","31590"
"In post","2021","Human Resources","Human Resources","Shropshire CC","10","10","34180","33520"
"In post","2021","Human Resources","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Somerset","25","25","37260","33290"
"In post","2021","Human Resources","Human Resources","South and West Derbyshire","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","South Hampshire","50","50","38460","33300"
"In post","2021","Human Resources","Human Resources","South Lanarkshire","50","45","43090","41370"
"In post","2021","Human Resources","Human Resources","South Nottinghamshire","10","10","39350","33680"
"In post","2021","Human Resources","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Southampton","40","35","34740","31380"
"In post","2021","Human Resources","Human Resources","Southend-on-Sea","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Staffordshire CC","35","35","39070","40580"
"In post","2021","Human Resources","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Suffolk","35","30","34820","31340"
"In post","2021","Human Resources","Human Resources","Sunderland","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Swansea","195","185","33170","31380"
"In post","2021","Human Resources","Human Resources","Telford and Wrekin","10","10","44920","41690"
"In post","2021","Human Resources","Human Resources","Torbay","[c]","[c]","[c]","[c]"
