"Status","Year","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","44640","31380"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Tyneside","15","[c]","24030","21590"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","Swansea","10","[c]","22680","21590"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Inner London - West","Westminster","10","[c]","47680","42660"
"Leaver CS","2021","Education and Skills Funding Agency","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","South Yorkshire","Sheffield","10","[c]","43980","36780"
"Leaver CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","West Midlands","Coventry","15","[c]","40950","36780"
"Leaver CS","2021","Education and Skills Funding Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Eastern Scotland","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","55","[c]","38500","33030"
"Leaver CS","2021","FCDO Services","Inner London - West","Westminster","15","[c]","42960","33910"
"Leaver CS","2021","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Inner London - West","Westminster","20","[c]","39160","38060"
"Leaver CS","2021","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","North Yorkshire","York","10","[c]","38890","37770"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","[c]","38090","35900"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Inner London - West","Westminster","40","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Westminster","70","[c]","55550","58030"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","South Lanarkshire","20","[c]","38860","39410"
"Leaver CS","2021","Forestry and Land Scotland","Eastern Scotland","City of Edinburgh","15","[c]","32730","30160"
"Leaver CS","2021","Forestry and Land Scotland","Eastern Scotland","Perth and Kinross and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","10","[c]","32030","22920"
"Leaver CS","2021","Forestry and Land Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","15","[c]","27890","28120"
"Leaver CS","2021","Forestry and Land Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Southern Scotland","Dumfries and Galloway","10","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","Inner London - West","Camden and City of London","20","[c]","41970","32730"
"Leaver CS","2021","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Inner London - West","Westminster","105","[c]","55710","52900"
"Leaver CS","2021","Government Legal Department","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Bedfordshire and Hertfordshire","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Inner London - East","Tower Hamlets","10","[c]","63780","56340"
"Leaver CS","2021","Health and Safety Executive","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Merseyside","Sefton","40","[c]","40100","35060"
"Leaver CS","2021","Health and Safety Executive","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","North Yorkshire","York","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Hertfordshire","10","[c]","23720","22260"
"Leaver CS","2021","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Luton","15","[c]","19670","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","20900","21630"
"Leaver CS","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Derby","10","[c]","20890","17900"
"Leaver CS","2021","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Nottingham","35","[c]","22820","19250"
"Leaver CS","2021","HM Courts and Tribunals Service","Devon","Devon CC","10","[c]","21020","18880"
"Leaver CS","2021","HM Courts and Tribunals Service","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Dorset and Somerset","Bournemouth and Poole","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Dorset and Somerset","Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Anglia","Norwich and East Norfolk","20","[c]","23590","18890"
"Leaver CS","2021","HM Courts and Tribunals Service","East Anglia","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Anglia","Suffolk","15","[c]","19840","18880"
"Leaver CS","2021","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","20","[c]","22580","18890"
"Leaver CS","2021","HM Courts and Tribunals Service","East Wales","Flintshire and Wrexham","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Essex","Heart of Essex","10","[c]","22120","20290"
"Leaver CS","2021","HM Courts and Tribunals Service","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","30","[c]","20570","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","10","[c]","18800","18880"
"Leaver CS","2021","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","25","[c]","19920","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Greater Manchester","Manchester","45","[c]","23430","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Portsmouth","10","[c]","24450","20770"
"Leaver CS","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Southampton","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire","10","[c]","19190","18880"
"Leaver CS","2021","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire","15","[c]","21670","19570"
"Leaver CS","2021","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","25","[c]","22670","22680"
"Leaver CS","2021","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","10","[c]","26160","24830"
"Leaver CS","2021","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","10","[c]","22300","22450"
"Leaver CS","2021","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","70","[c]","25300","22910"
"Leaver CS","2021","HM Courts and Tribunals Service","Inner London - West","Wandsworth","10","[c]","23610","22680"
"Leaver CS","2021","HM Courts and Tribunals Service","Inner London - West","Westminster","125","[c]","35260","30850"
"Leaver CS","2021","HM Courts and Tribunals Service","Kent","East Kent","10","[c]","20480","18880"
"Leaver CS","2021","HM Courts and Tribunals Service","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Kent","Medway","10","[c]","19500","16880"
"Leaver CS","2021","HM Courts and Tribunals Service","Kent","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Lancashire","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","20","[c]","26030","20690"
"Leaver CS","2021","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","22600","19510"
"Leaver CS","2021","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","20700","20100"
