"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","80","[c]","38330","33280"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - West","Heterosexual / straight","45","[c]","47300","45200"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Northumberland and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Property","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Property","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Statistics","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Statistics","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Finance","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Finance","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Security","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
