"Status","Year","Age","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Devon","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Eastern Scotland","Outside London","50","[c]","43060","33650"
"Leaver CS","2021","60-64","Unknown","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Inner London - West","London","55","[c]","61420","56280"
"Leaver CS","2021","60-64","Unknown","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Northumberland and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","70","[c]","43390","37300"
"Leaver CS","2021","60-64","Unknown","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Bedfordshire and Hertfordshire","Outside London","55","[c]","31880","31100"
"Leaver CS","2021","60-64","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","[c]","33980","30630"
"Leaver CS","2021","60-64","White","Cheshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Cornwall and Isles of Scilly","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Derbyshire and Nottinghamshire","Outside London","75","[c]","30880","27570"
"Leaver CS","2021","60-64","White","Devon","Outside London","70","[c]","26040","21580"
"Leaver CS","2021","60-64","White","Dorset and Somerset","Outside London","60","[c]","34540","33840"
"Leaver CS","2021","60-64","White","East Anglia","Outside London","125","[c]","35140","27130"
"Leaver CS","2021","60-64","White","East Wales","Outside London","170","[c]","40570","29660"
"Leaver CS","2021","60-64","White","East Yorkshire and Northern Lincolnshire","Outside London","65","[c]","31650","27570"
"Leaver CS","2021","60-64","White","Eastern Scotland","Outside London","155","[c]","38600","31720"
"Leaver CS","2021","60-64","White","Essex","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","190","[c]","42390","38980"
"Leaver CS","2021","60-64","White","Greater Manchester","Outside London","145","[c]","34580","27570"
"Leaver CS","2021","60-64","White","Hampshire and Isle of Wight","Outside London","140","[c]","31460","27570"
"Leaver CS","2021","60-64","White","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Highlands and Islands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Inner London - East","London","65","[c]","56530","47130"
"Leaver CS","2021","60-64","White","Inner London - West","London","215","[c]","55520","51360"
"Leaver CS","2021","60-64","White","Kent","Outside London","65","[c]","28450","26490"
"Leaver CS","2021","60-64","White","Lancashire","Outside London","125","[c]","28460","27130"
"Leaver CS","2021","60-64","White","Leicestershire, Rutland and Northamptonshire","Outside London","75","[c]","27740","26750"
"Leaver CS","2021","60-64","White","Lincolnshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Merseyside","Outside London","120","[c]","30990","27010"
"Leaver CS","2021","60-64","White","North Eastern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","North Yorkshire","Outside London","45","[c]","36870","28380"
"Leaver CS","2021","60-64","White","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Northumberland and Tyne and Wear","Outside London","225","[c]","29410","26120"
"Leaver CS","2021","60-64","White","Outer London - East and North East","London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Outer London - South","London","50","[c]","39410","31470"
"Leaver CS","2021","60-64","White","Outer London - West and North West","London","40","[c]","40600","36810"
"Leaver CS","2021","60-64","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Shropshire and Staffordshire","Outside London","75","[c]","30310","27570"
"Leaver CS","2021","60-64","White","South Yorkshire","Outside London","115","[c]","29290","26120"
"Leaver CS","2021","60-64","White","Southern Scotland","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Surrey, East and West Sussex","Outside London","55","[c]","34680","28350"
"Leaver CS","2021","60-64","White","Tees Valley and Durham","Outside London","95","[c]","29710","27130"
"Leaver CS","2021","60-64","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","West Central Scotland","Outside London","120","[c]","34120","27570"
"Leaver CS","2021","60-64","White","West Midlands","Outside London","160","[c]","34800","27570"
"Leaver CS","2021","60-64","White","West Wales and The Valleys","Outside London","135","[c]","29510","26120"
"Leaver CS","2021","60-64","White","West Yorkshire","Outside London","125","[c]","31160","26120"
"Leaver CS","2021","65+","Asian","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outer London - South","London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Inner London - West","London","[c]","[c]","[c]","[c]"
