"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","AA","Heterosexual / straight","115","[c]","18110","18040"
"Leaver CS","2021","20-29","Operational Delivery","AA","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","AA","Unknown","120","[c]","18170","18050"
"Leaver CS","2021","20-29","Operational Delivery","AO","Heterosexual / straight","685","[c]","21280","21430"
"Leaver CS","2021","20-29","Operational Delivery","AO","LGBO","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","AO","Undeclared","60","[c]","21120","20640"
"Leaver CS","2021","20-29","Operational Delivery","AO","Unknown","575","[c]","20790","20810"
"Leaver CS","2021","20-29","Operational Delivery","EO","Heterosexual / straight","115","[c]","25700","25650"
"Leaver CS","2021","20-29","Operational Delivery","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","EO","Unknown","60","[c]","25830","25150"
"Leaver CS","2021","20-29","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","HEO","Heterosexual / straight","35","[c]","31860","31380"
"Leaver CS","2021","20-29","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Unknown","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Delivery","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","EO","Heterosexual / straight","40","[c]","24410","26510"
"Leaver CS","2021","20-29","Other","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","AO","Unknown","30","[c]","21960","24330"
"Leaver CS","2021","20-29","Policy","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","EO","Unknown","50","[c]","22040","18200"
"Leaver CS","2021","20-29","Policy","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Policy","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","EO","Unknown","40","[c]","25220","24500"
"Leaver CS","2021","20-29","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","AA","Heterosexual / straight","35","[c]","17710","17180"
"Leaver CS","2021","20-29","Science and Engineering","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","AO","Heterosexual / straight","45","[c]","21120","20370"
"Leaver CS","2021","20-29","Science and Engineering","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","EO","Heterosexual / straight","40","[c]","23600","23690"
"Leaver CS","2021","20-29","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","HEO","Heterosexual / straight","45","[c]","29950","29920"
"Leaver CS","2021","20-29","Science and Engineering","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","Heterosexual / straight","45","[c]","21420","21770"
"Leaver CS","2021","20-29","Unknown","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AO","Heterosexual / straight","335","[c]","21870","21010"
"Leaver CS","2021","20-29","Unknown","AO","LGBO","45","[c]","21780","21010"
"Leaver CS","2021","20-29","Unknown","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AO","Unknown","435","[c]","21240","21010"
"Leaver CS","2021","20-29","Unknown","EO","Heterosexual / straight","135","[c]","27970","27570"
"Leaver CS","2021","20-29","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Unknown","265","[c]","28470","27570"
"Leaver CS","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","Heterosexual / straight","50","[c]","31880","33890"
"Leaver CS","2021","20-29","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","Unknown","115","[c]","29340","29250"
"Leaver CS","2021","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
