"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Cabinet Office (excl. agencies)","G6","Male","10","10","[c]","[c]"
"In post","2021","Security","Cabinet Office (excl. agencies)","G7","Female","35","30","56540","54700"
"In post","2021","Security","Cabinet Office (excl. agencies)","G7","Male","35","35","55890","54700"
"In post","2021","Security","Cabinet Office (excl. agencies)","HEO","Female","150","145","34020","33300"
"In post","2021","Security","Cabinet Office (excl. agencies)","HEO","Male","165","160","34110","33300"
"In post","2021","Security","Cabinet Office (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Security","Cabinet Office (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Security","Cabinet Office (excl. agencies)","SEO","Female","35","35","40680","40580"
"In post","2021","Security","Cabinet Office (excl. agencies)","SEO","Male","35","35","40980","40580"
"In post","2021","Security","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Office and Procurator Fiscal Service","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Office and Procurator Fiscal Service","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","HEO","Male","5","5","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Crown Prosecution Service","SEO","Male","5","5","[c]","[c]"
"In post","2021","Security","Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Debt Management Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Debt Management Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Debt Management Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Debt Management Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","EO","Female","10","10","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","G7","Female","5","5","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","G7","Male","5","5","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","HEO","Female","5","5","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","HEO","Male","10","10","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","SEO","Female","5","5","[c]","[c]"
"In post","2021","Security","Defence Science and Technology Laboratory","SEO","Male","10","10","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","G7","Male","5","5","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","HEO","Male","5","5","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for Education (excl. agencies)","SEO","Male","5","5","[c]","[c]"
"In post","2021","Security","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","G7","Male","5","5","[c]","[c]"
"In post","2021","Security","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","AA","Male","50","45","25230","25390"
"In post","2021","Security","Driver and Vehicle Licensing Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","AO","Male","10","10","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","EO","Female","5","5","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","EO","Male","10","10","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","HEO","Female","15","10","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","HEO","Male","5","5","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Licensing Agency","SEO","Male","10","10","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Driver and Vehicle Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","ESTYN","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","ESTYN","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","FCDO Services","AO","Female","15","15","[c]","[c]"
"In post","2021","Security","FCDO Services","AO","Male","70","65","26250","23760"
"In post","2021","Security","FCDO Services","EO","Female","10","10","[c]","[c]"
"In post","2021","Security","FCDO Services","EO","Male","35","35","28030","27220"
"In post","2021","Security","FCDO Services","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","FCDO Services","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","FCDO Services","G7","Female","5","5","[c]","[c]"
"In post","2021","Security","FCDO Services","G7","Male","15","15","[c]","[c]"
"In post","2021","Security","FCDO Services","HEO","Female","5","5","[c]","[c]"
"In post","2021","Security","FCDO Services","HEO","Male","40","35","35260","33510"
"In post","2021","Security","FCDO Services","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","FCDO Services","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","FCDO Services","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","FCDO Services","SEO","Male","35","35","44580","44010"
"In post","2021","Security","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","AO","Female","10","10","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","25","25","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G6","Female","10","5","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G6","Male","10","10","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Female","20","20","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Male","35","35","59810","59030"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Female","55","50","36140","36360"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Male","95","95","34540","34450"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Female","15","15","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Male","20","20","[c]","[c]"
"In post","2021","Security","Government Actuary's Department","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Government Actuary's Department","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Government Actuary's Department","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Government Actuary's Department","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Health and Safety Executive","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Health and Safety Executive","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Health and Safety Executive","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Health and Safety Executive","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","AO","Female","30","30","24070","21990"
"In post","2021","Security","HM Prison and Probation Service","AO","Male","30","30","33950","38750"
"In post","2021","Security","HM Prison and Probation Service","EO","Female","75","75","27700","26330"
"In post","2021","Security","HM Prison and Probation Service","EO","Male","85","85","34940","38710"
"In post","2021","Security","HM Prison and Probation Service","G6","Female","5","5","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","G6","Male","5","5","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","G7","Female","10","10","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","G7","Male","10","10","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","HEO","Female","100","100","33030","32410"
"In post","2021","Security","HM Prison and Probation Service","HEO","Male","120","120","36070","36480"
"In post","2021","Security","HM Prison and Probation Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Prison and Probation Service","SEO","Female","55","55","50510","49520"
"In post","2021","Security","HM Prison and Probation Service","SEO","Male","85","85","53430","55040"
"In post","2021","Security","HM Prison and Probation Service","Unknown","Female","40","35","36590","37170"
"In post","2021","Security","HM Prison and Probation Service","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","EO","Female","20","15","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","EO","Male","15","15","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","G6","Male","10","10","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","G7","Female","10","10","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","G7","Male","35","35","55450","52580"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","HEO","Female","10","5","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","HEO","Male","25","25","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","SEO","Female","30","25","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs (excl. agencies)","SEO","Male","25","25","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","AA","Female","325","315","19790","19560"
"In post","2021","Security","Ministry of Defence (excl. agencies)","AA","Male","1975","1935","19960","19560"
"In post","2021","Security","Ministry of Defence (excl. agencies)","AO","Female","365","355","29860","26750"
"In post","2021","Security","Ministry of Defence (excl. agencies)","AO","Male","2360","2325","33460","39070"
"In post","2021","Security","Ministry of Defence (excl. agencies)","EO","Female","120","115","31730","26670"
"In post","2021","Security","Ministry of Defence (excl. agencies)","EO","Male","560","550","35550","43770"
"In post","2021","Security","Ministry of Defence (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","G7","Male","15","15","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","HEO","Female","50","50","39220","33300"
"In post","2021","Security","Ministry of Defence (excl. agencies)","HEO","Male","150","150","46710","54300"
"In post","2021","Security","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","SEO","Female","20","20","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","SEO","Male","65","65","51640","45200"
"In post","2021","Security","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Crime Agency","AO","Female","5","5","[c]","[c]"
"In post","2021","Security","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Crime Agency","EO","Female","10","5","[c]","[c]"
"In post","2021","Security","National Crime Agency","EO","Male","5","5","[c]","[c]"
"In post","2021","Security","National Crime Agency","HEO","Female","10","5","[c]","[c]"
"In post","2021","Security","National Crime Agency","HEO","Male","5","5","[c]","[c]"
"In post","2021","Security","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","National Savings and Investments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Queen Elizabeth II Centre","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Queen Elizabeth II Centre","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Registers of Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Registers of Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Registers of Scotland","HEO","Female","5","5","[c]","[c]"
"In post","2021","Security","Registers of Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Registers of Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Registers of Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Serious Fraud Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Serious Fraud Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","Serious Fraud Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Serious Fraud Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Hydrographic Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Intellectual Property Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Intellectual Property Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Intellectual Property Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Intellectual Property Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","G7","Male","5","5","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","SEO","Male","5","5","[c]","[c]"
"In post","2021","Security","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","AA","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","AA","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","EO","Female","30","25","28840","29190"
"In post","2021","Unknown","Accountant in Bankruptcy","EO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","HEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","HEO","Male","5","5","[c]","[c]"
