"Status","Year","Disability","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Competition and Markets Authority","London","Heterosexual / straight","565","545","59770","56360"
"In post","2021","Declared non-disabled","Competition and Markets Authority","London","LGBO","45","45","57830","55860"
"In post","2021","Declared non-disabled","Competition and Markets Authority","London","Undeclared","40","40","63390","59020"
"In post","2021","Declared non-disabled","Competition and Markets Authority","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Outside London","Heterosexual / straight","45","45","54870","55210"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","2990","2915","50330","53380"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","LGBO","310","310","48980","53380"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Undeclared","280","275","50680","53380"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","170","165","42300","40420"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","2350","2220","36240","31140"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","125","125","34730","30360"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","125","120","40060","38780"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","2425","2295","39270","39650"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","1075","1050","50210","51730"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","LGBO","130","130","47840","44850"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Undeclared","60","60","50010","51730"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","40","40","41680","34430"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","London","Heterosexual / straight","1310","1260","51210","53680"
"In post","2021","Declared non-disabled","Department for Education","London","LGBO","120","115","51690","53590"
"In post","2021","Declared non-disabled","Department for Education","London","Undeclared","115","110","50420","53420"
"In post","2021","Declared non-disabled","Department for Education","London","Unknown","285","270","52500","54160"
"In post","2021","Declared non-disabled","Department for Education","Outside London","Heterosexual / straight","2865","2760","41850","37100"
"In post","2021","Declared non-disabled","Department for Education","Outside London","LGBO","165","165","40310","36960"
"In post","2021","Declared non-disabled","Department for Education","Outside London","Undeclared","210","200","42550","37630"
"In post","2021","Declared non-disabled","Department for Education","Outside London","Unknown","500","485","42390","39200"
"In post","2021","Declared non-disabled","Department for Education","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","1435","1395","45390","39680"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","LGBO","125","120","47090","43740"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Undeclared","130","125","41580","37860"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Unknown","120","115","42970","40460"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","4420","4170","34610","30230"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","LGBO","245","240","31700","29180"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","395","375","34910","31540"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","Unknown","1370","1280","27230","24920"
"In post","2021","Declared non-disabled","Department for International Trade","London","Heterosexual / straight","905","890","46480","40270"
"In post","2021","Declared non-disabled","Department for International Trade","London","LGBO","100","100","45910","38540"
"In post","2021","Declared non-disabled","Department for International Trade","London","Undeclared","60","60","43880","38900"
"In post","2021","Declared non-disabled","Department for International Trade","London","Unknown","110","110","44450","38690"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","Heterosexual / straight","125","125","44310","43160"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","Heterosexual / straight","70","70","56050","54650"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","London","Heterosexual / straight","1910","1865","49010","44030"
"In post","2021","Declared non-disabled","Department for Transport","London","LGBO","165","165","46370","42890"
"In post","2021","Declared non-disabled","Department for Transport","London","Undeclared","190","180","45850","42470"
"In post","2021","Declared non-disabled","Department for Transport","London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","Heterosexual / straight","6510","6050","30340","26780"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","LGBO","260","245","29340","26470"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","Undeclared","1770","1515","27620","26580"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","Unknown","200","175","28020","26580"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","Heterosexual / straight","5030","4795","34120","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","LGBO","300","290","35230","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","Undeclared","515","470","33080","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","Unknown","1795","1600","32560","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","Heterosexual / straight","41140","37155","27910","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","LGBO","2085","2005","27350","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","Undeclared","4415","3905","27500","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","Unknown","14585","12345","26400","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","Heterosexual / straight","490","460","30190","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","LGBO","30","30","28070","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","Undeclared","45","45","29340","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","Unknown","110","95","30970","27570"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","Heterosexual / straight","2365","2215","46890","41030"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","LGBO","165","155","47560","41030"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","Undeclared","260","240","47110","40470"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","Unknown","135","130","57080","54230"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","Heterosexual / straight","2500","2290","39890","35610"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","LGBO","110","105","37070","30460"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","Undeclared","230","205","41620","36400"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","Unknown","100","90","48210","41150"
"In post","2021","Declared non-disabled","ESTYN","Outside London","Heterosexual / straight","85","80","58230","74730"
"In post","2021","Declared non-disabled","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","Heterosexual / straight","175","170","42480","40960"
"In post","2021","Declared non-disabled","Food Standards Agency","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","Unknown","50","50","41420","37340"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","Heterosexual / straight","300","295","35760","30810"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","Unknown","215","205","31200","26750"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","2355","2295","49610","44580"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","LGBO","150","150","50350","46000"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Undeclared","190","185","49210","44170"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Unknown","105","100","49050","44170"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","1260","1215","39090","33930"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","LGBO","50","50","34920","32010"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Undeclared","60","60","36460","33930"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Unknown","75","75","40090","40330"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","1370","1365","51700","53000"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","LGBO","95","95","51970","53020"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Undeclared","135","135","51210","52740"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","Unknown","55","55","49080","51500"
"In post","2021","Declared non-disabled","HM Land Registry","London","Heterosexual / straight","170","155","42950","37290"
"In post","2021","Declared non-disabled","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","London","Undeclared","40","40","40420","37290"
"In post","2021","Declared non-disabled","HM Land Registry","London","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","Heterosexual / straight","2420","2165","32720","27130"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","LGBO","60","55","32210","33840"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","Undeclared","400","340","32770","27130"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","Unknown","575","475","31190","27130"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","Heterosexual / straight","4035","3860","44730","39800"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","LGBO","235","230","46970","39800"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","Undeclared","375","355","43740","38920"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","Unknown","475","445","39280","36160"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","Heterosexual / straight","25590","23640","31540","28130"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","LGBO","1320","1275","30240","25560"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","Undeclared","1825","1635","30930","28130"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","Unknown","3545","3030","27950","25560"
"In post","2021","Declared non-disabled","HM Treasury","London","Heterosexual / straight","1305","1275","49570","52500"
"In post","2021","Declared non-disabled","HM Treasury","London","LGBO","105","105","50440","52520"
"In post","2021","Declared non-disabled","HM Treasury","London","Undeclared","110","105","45480","43250"
"In post","2021","Declared non-disabled","HM Treasury","London","Unknown","40","40","47740","41400"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","Heterosexual / straight","240","225","43400","42320"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","London","Heterosexual / straight","9190","8670","39980","35070"
"In post","2021","Declared non-disabled","Home Office","London","LGBO","290","285","44980","41970"
"In post","2021","Declared non-disabled","Home Office","London","Undeclared","1100","1030","39400","35070"
"In post","2021","Declared non-disabled","Home Office","London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Outside London","Heterosexual / straight","15530","14240","27150","25040"
"In post","2021","Declared non-disabled","Home Office","Outside London","LGBO","590","565","26780","25010"
"In post","2021","Declared non-disabled","Home Office","Outside London","Undeclared","1450","1300","27500","25580"
"In post","2021","Declared non-disabled","Home Office","Outside London","Unknown","35","30","28360","25650"
"In post","2021","Declared non-disabled","Home Office","Overseas","Heterosexual / straight","220","215","27860","27370"
"In post","2021","Declared non-disabled","Home Office","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Overseas","Undeclared","45","45","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","London","Heterosexual / straight","2175","2130","41570","37640"
"In post","2021","Declared non-disabled","Ministry of Defence","London","LGBO","100","100","43430","41500"
"In post","2021","Declared non-disabled","Ministry of Defence","London","Undeclared","240","235","43430","39420"
"In post","2021","Declared non-disabled","Ministry of Defence","London","Unknown","75","75","40620","40640"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","Heterosexual / straight","30585","29545","33380","30680"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","LGBO","815","805","31410","28650"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","Undeclared","2750","2630","34260","33300"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","Unknown","860","830","32360","31000"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","Heterosexual / straight","355","355","40590","36460"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","Undeclared","30","30","43250","41190"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","Heterosexual / straight","115","105","31130","27370"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","1180","1155","49340","53130"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","LGBO","110","110","49570","53130"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","Undeclared","70","65","44860","41650"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","Unknown","45","45","41900","35740"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","950","890","43050","40720"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","LGBO","45","45","41480","39600"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","40","35","44480","42900"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","Unknown","75","65","32110","26050"
"In post","2021","Declared non-disabled","Ministry of Justice","London","Heterosexual / straight","7735","7455","36590","33120"
"In post","2021","Declared non-disabled","Ministry of Justice","London","LGBO","445","440","38580","33930"
"In post","2021","Declared non-disabled","Ministry of Justice","London","Undeclared","730","690","36700","32410"
"In post","2021","Declared non-disabled","Ministry of Justice","London","Unknown","660","595","34220","31180"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","Heterosexual / straight","35970","33630","28370","25790"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","LGBO","2000","1950","28380","25850"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","Undeclared","2845","2600","28740","25830"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","Unknown","2790","2455","30090","31650"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","London","Heterosexual / straight","435","420","47390","43710"
"In post","2021","Declared non-disabled","National Crime Agency","London","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","London","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","Heterosexual / straight","975","940","40180","39390"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","LGBO","35","35","37490","36240"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","Undeclared","65","65","38070","36980"
"In post","2021","Declared non-disabled","National Crime Agency","Outside London","Unknown","55","55","40540","39500"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","Heterosexual / straight","70","70","65460","63190"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","Heterosexual / straight","35","35","46160","45480"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","Heterosexual / straight","30","30","53320","50240"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","Heterosexual / straight","35","35","39780","37030"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","Heterosexual / straight","300","295","57680","51360"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","LGBO","35","30","61770","70500"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","Heterosexual / straight","950","915","48780","51360"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","LGBO","75","75","44480","32010"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","Undeclared","60","55","43910","39850"
"In post","2021","Declared non-disabled","Office for Standards in Education","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","Heterosexual / straight","240","235","48730","43520"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","LGBO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","Unknown","300","295","53720","48360"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","180","180","36120","32480"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Unknown","220","215","37100","32480"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","140","135","45520","40250"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","Heterosexual / straight","95","90","52720","54890"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","Unknown","75","70","61870","61510"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","Heterosexual / straight","65","60","49580","51310"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Outside London","Unknown","30","30","57120","60020"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","London","Heterosexual / straight","70","65","53980","54700"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","London","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","Heterosexual / straight","240","235","42880","36370"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government","Outside London","Heterosexual / straight","7300","6965","39690","34550"
"In post","2021","Declared non-disabled","Scottish Government","Outside London","LGBO","420","410","37610","32140"
"In post","2021","Declared non-disabled","Scottish Government","Outside London","Undeclared","380","365","39290","35110"
"In post","2021","Declared non-disabled","Scottish Government","Outside London","Unknown","1725","1615","37320","33620"
"In post","2021","Declared non-disabled","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
