"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Dudley","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Durham CC","55","[c]","26480","22350"
"Leaver CS","2021","50-59","Ealing","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Ayrshire and North Ayrshire mainland","15","[c]","27470","27570"
"Leaver CS","2021","50-59","East Cumbria","15","[c]","27550","21050"
"Leaver CS","2021","50-59","East Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","35","[c]","36820","39070"
"Leaver CS","2021","50-59","East Kent","50","[c]","27010","27160"
"Leaver CS","2021","50-59","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Riding of Yorkshire","45","[c]","29040","26670"
"Leaver CS","2021","50-59","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Sussex CC","25","[c]","26610","23740"
"Leaver CS","2021","50-59","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Essex Haven Gateway","20","[c]","39490","35030"
"Leaver CS","2021","50-59","Essex Thames Gateway","15","[c]","28380","24560"
"Leaver CS","2021","50-59","Falkirk","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Flintshire and Wrexham","135","[c]","24260","20180"
"Leaver CS","2021","50-59","Glasgow City","95","[c]","34120","30650"
"Leaver CS","2021","50-59","Gloucestershire","25","[c]","32660","27350"
"Leaver CS","2021","50-59","Greater Manchester North East","15","[c]","28160","27570"
"Leaver CS","2021","50-59","Greater Manchester North West","20","[c]","25490","21010"
"Leaver CS","2021","50-59","Greater Manchester South East","30","[c]","27740","22080"
"Leaver CS","2021","50-59","Greater Manchester South West","55","[c]","22650","21010"
"Leaver CS","2021","50-59","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Gwynedd","10","[c]","26860","26040"
"Leaver CS","2021","50-59","Hackney and Newham","25","[c]","32050","31520"
"Leaver CS","2021","50-59","Haringey and Islington","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Harrow and Hillingdon","25","[c]","36960","30120"
"Leaver CS","2021","50-59","Hartlepool and Stockton-on-Tees","95","[c]","29100","21010"
"Leaver CS","2021","50-59","Heart of Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Hertfordshire","80","[c]","33760","29290"
"Leaver CS","2021","50-59","Hounslow and Richmond upon Thames","15","[c]","32310","30480"
"Leaver CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","10","[c]","30220","27570"
"Leaver CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","15","[c]","37220","30110"
"Leaver CS","2021","50-59","Isle of Anglesey","10","[c]","30810","30690"
"Leaver CS","2021","50-59","Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Kent Thames Gateway","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Kingston upon Hull, City of","100","[c]","27030","27570"
"Leaver CS","2021","50-59","Lambeth","45","[c]","54570","44130"
"Leaver CS","2021","50-59","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Leeds","135","[c]","35900","31990"
"Leaver CS","2021","50-59","Leicester","40","[c]","28160","26890"
"Leaver CS","2021","50-59","Leicestershire CC and Rutland","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Lewisham and Southwark","15","[c]","39600","31880"
"Leaver CS","2021","50-59","Lincolnshire","120","[c]","29490","29930"
"Leaver CS","2021","50-59","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Liverpool","80","[c]","31820","25200"
"Leaver CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Luton","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Manchester","85","[c]","41630","31960"
"Leaver CS","2021","50-59","Medway","15","[c]","33930","31110"
"Leaver CS","2021","50-59","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Kent","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Lancashire","60","[c]","27560","26380"
"Leaver CS","2021","50-59","Milton Keynes","35","[c]","41520","36350"
"Leaver CS","2021","50-59","Monmouthshire and Newport","35","[c]","39760","31500"
"Leaver CS","2021","50-59","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and North East Lincolnshire","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and West Norfolk","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Hampshire","15","[c]","28880","26670"
"Leaver CS","2021","50-59","North Lanarkshire","20","[c]","26630","26890"
"Leaver CS","2021","50-59","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Yorkshire CC","25","[c]","31500","27570"
"Leaver CS","2021","50-59","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Norwich and East Norfolk","30","[c]","32280","27570"
"Leaver CS","2021","50-59","Nottingham","85","[c]","30620","24930"
"Leaver CS","2021","50-59","Overseas","35","[c]","47580","41800"
"Leaver CS","2021","50-59","Oxfordshire","45","[c]","33720","28380"
"Leaver CS","2021","50-59","Perth and Kinross and Stirling","25","[c]","35520","33650"
"Leaver CS","2021","50-59","Peterborough","80","[c]","24910","21430"
"Leaver CS","2021","50-59","Plymouth","35","[c]","33480","31990"
"Leaver CS","2021","50-59","Portsmouth","50","[c]","34490","33460"
"Leaver CS","2021","50-59","Powys","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sefton","75","[c]","37460","32290"
"Leaver CS","2021","50-59","Sheffield","130","[c]","32360","27570"
"Leaver CS","2021","50-59","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Shropshire CC","25","[c]","29790","27570"
"Leaver CS","2021","50-59","Solihull","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Somerset","30","[c]","30410","22430"
"Leaver CS","2021","50-59","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Hampshire","45","[c]","24540","21180"
"Leaver CS","2021","50-59","South Lanarkshire","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Teesside","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South West Wales","15","[c]","32650","27570"
"Leaver CS","2021","50-59","Southampton","10","[c]","41170","39040"
"Leaver CS","2021","50-59","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Staffordshire CC","40","[c]","33960","27570"
"Leaver CS","2021","50-59","Stoke-on-Trent","15","[c]","25500","20110"
"Leaver CS","2021","50-59","Suffolk","90","[c]","33630","27570"
"Leaver CS","2021","50-59","Sunderland","50","[c]","23440","21010"
"Leaver CS","2021","50-59","Swansea","95","[c]","25450","21590"
"Leaver CS","2021","50-59","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Telford and Wrekin","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Tower Hamlets","80","[c]","58640","56750"
"Leaver CS","2021","50-59","Tyneside","160","[c]","29520","26890"
"Leaver CS","2021","50-59","Unknown","145","[c]","54550","39180"
"Leaver CS","2021","50-59","Wakefield","35","[c]","35730","35360"
"Leaver CS","2021","50-59","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wandsworth","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Warrington","30","[c]","32970","28840"
"Leaver CS","2021","50-59","Warwickshire","20","[c]","23420","21010"
"Leaver CS","2021","50-59","West Cumbria","15","[c]","35740","27570"
"Leaver CS","2021","50-59","West Essex","10","[c]","28770","29290"
"Leaver CS","2021","50-59","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Lothian","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Northamptonshire","105","[c]","26080","26070"
"Leaver CS","2021","50-59","West Surrey","30","[c]","32180","29290"
"Leaver CS","2021","50-59","West Sussex (North East)","10","[c]","41170","28350"
"Leaver CS","2021","50-59","West Sussex (South West)","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Westminster","350","[c]","59850","57190"
"Leaver CS","2021","50-59","Wiltshire","80","[c]","38600","37210"
"Leaver CS","2021","50-59","Wirral","20","[c]","25400","24600"
"Leaver CS","2021","50-59","Wolverhampton","65","[c]","26390","21010"
"Leaver CS","2021","50-59","Worcestershire","30","[c]","29790","27570"
"Leaver CS","2021","50-59","York","40","[c]","40290","31560"
"Leaver CS","2021","60-64","Aberdeen City and Aberdeenshire","30","[c]","42320","35230"
"Leaver CS","2021","60-64","Angus and Dundee City","20","[c]","28720","22520"
"Leaver CS","2021","60-64","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barnet","10","[c]","47530","48330"
"Leaver CS","2021","60-64","Barnsley, Doncaster and Rotherham","40","[c]","25990","26890"
"Leaver CS","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","95","[c]","45570","40900"
"Leaver CS","2021","60-64","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Belfast","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Berkshire","45","[c]","31100","27910"
"Leaver CS","2021","60-64","Bexley and Greenwich","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Birmingham","95","[c]","38330","29070"
"Leaver CS","2021","60-64","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Blackpool","55","[c]","28540","26890"
"Leaver CS","2021","60-64","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bradford","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Brent","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bridgend and Neath Port Talbot","10","[c]","27350","24290"
"Leaver CS","2021","60-64","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bristol, City of","45","[c]","45120","37870"
"Leaver CS","2021","60-64","Bromley","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Buckinghamshire CC","25","[c]","37000","33310"
"Leaver CS","2021","60-64","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Calderdale and Kirklees","15","[c]","30120","27570"
"Leaver CS","2021","60-64","Cambridgeshire CC","40","[c]","45250","34260"
"Leaver CS","2021","60-64","Camden and City of London","70","[c]","43910","26410"
"Leaver CS","2021","60-64","Cardiff and Vale of Glamorgan","115","[c]","46850","37410"
"Leaver CS","2021","60-64","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Hampshire","30","[c]","33670","33460"
"Leaver CS","2021","60-64","Central Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","City of Edinburgh","120","[c]","46050","35900"
"Leaver CS","2021","60-64","Clackmannanshire and Fife","20","[c]","29950","27570"
"Leaver CS","2021","60-64","Conwy and Denbighshire","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cornwall and Isles of Scilly","25","[c]","27120","26090"
"Leaver CS","2021","60-64","Coventry","35","[c]","40030","35070"
"Leaver CS","2021","60-64","Croydon","55","[c]","40920","34560"
"Leaver CS","2021","60-64","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derby","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derry City and Strabane","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Devon CC","60","[c]","25440","21130"
"Leaver CS","2021","60-64","Dorset CC","35","[c]","32580","33300"
"Leaver CS","2021","60-64","Dudley","20","[c]","26960","23570"
"Leaver CS","2021","60-64","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Durham CC","55","[c]","27570","27130"
"Leaver CS","2021","60-64","Ealing","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Ayrshire and North Ayrshire mainland","15","[c]","27380","22230"
"Leaver CS","2021","60-64","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","[c]","38670","38560"
"Leaver CS","2021","60-64","East Kent","40","[c]","28400","27240"
"Leaver CS","2021","60-64","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Riding of Yorkshire","30","[c]","32740","29200"
"Leaver CS","2021","60-64","East Surrey","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Sussex CC","15","[c]","33740","27570"
"Leaver CS","2021","60-64","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Essex Haven Gateway","10","[c]","35010","28570"
"Leaver CS","2021","60-64","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Falkirk","15","[c]","31980","28300"
"Leaver CS","2021","60-64","Flintshire and Wrexham","45","[c]","30300","27570"
"Leaver CS","2021","60-64","Glasgow City","85","[c]","35410","27570"
"Leaver CS","2021","60-64","Gloucestershire","25","[c]","30080","27800"
"Leaver CS","2021","60-64","Greater Manchester North East","15","[c]","27440","27570"
"Leaver CS","2021","60-64","Greater Manchester North West","20","[c]","23770","21010"
"Leaver CS","2021","60-64","Greater Manchester South East","20","[c]","26670","22080"
"Leaver CS","2021","60-64","Greater Manchester South West","40","[c]","23420","21010"
"Leaver CS","2021","60-64","Gwent Valleys","10","[c]","31350","27570"
"Leaver CS","2021","60-64","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Harrow and Hillingdon","20","[c]","34780","31360"
"Leaver CS","2021","60-64","Hartlepool and Stockton-on-Tees","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Heart of Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Hertfordshire","50","[c]","33190","31490"
"Leaver CS","2021","60-64","Hounslow and Richmond upon Thames","15","[c]","36050","31480"
"Leaver CS","2021","60-64","Inverclyde, East Renfrewshire and Renfrewshire","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inverness and Nairn and Moray, Badenoch and Strathspey","15","[c]","32400","25870"
"Leaver CS","2021","60-64","Isle of Anglesey","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Kingston upon Hull, City of","25","[c]","31920","27570"
"Leaver CS","2021","60-64","Lambeth","25","[c]","51230","36330"
"Leaver CS","2021","60-64","Lancaster and Wyre","15","[c]","24650","26220"
"Leaver CS","2021","60-64","Leeds","80","[c]","32220","25490"
"Leaver CS","2021","60-64","Leicester","30","[c]","30330","27570"
"Leaver CS","2021","60-64","Leicestershire CC and Rutland","20","[c]","25990","26750"
"Leaver CS","2021","60-64","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Lincolnshire","60","[c]","31020","26520"
"Leaver CS","2021","60-64","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Liverpool","50","[c]","29810","27010"
"Leaver CS","2021","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Luton","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Manchester","75","[c]","44140","34530"
"Leaver CS","2021","60-64","Medway","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mid Kent","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mid Lancashire","55","[c]","30510","27130"
"Leaver CS","2021","60-64","Milton Keynes","20","[c]","38450","30630"
"Leaver CS","2021","60-64","Monmouthshire and Newport","30","[c]","36200","27660"
"Leaver CS","2021","60-64","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North and North East Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Hampshire","15","[c]","29920","26670"
"Leaver CS","2021","60-64","North Lanarkshire","30","[c]","27270","26890"
"Leaver CS","2021","60-64","North Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire CC","30","[c]","27820","22290"
"Leaver CS","2021","60-64","Northumberland","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Norwich and East Norfolk","15","[c]","31670","25860"
"Leaver CS","2021","60-64","Nottingham","50","[c]","31520","26500"
"Leaver CS","2021","60-64","Overseas","20","[c]","48170","41160"
"Leaver CS","2021","60-64","Oxfordshire","25","[c]","34920","33300"
"Leaver CS","2021","60-64","Perth and Kinross and Stirling","15","[c]","36040","34770"
"Leaver CS","2021","60-64","Peterborough","45","[c]","27600","27130"
"Leaver CS","2021","60-64","Plymouth","30","[c]","28060","27130"
"Leaver CS","2021","60-64","Portsmouth","60","[c]","33260","29200"
"Leaver CS","2021","60-64","Powys","10","[c]","30020","26580"
"Leaver CS","2021","60-64","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sefton","65","[c]","32920","27570"
"Leaver CS","2021","60-64","Sheffield","90","[c]","32110","26890"
"Leaver CS","2021","60-64","Shropshire CC","20","[c]","29100","28240"
"Leaver CS","2021","60-64","Solihull","15","[c]","29780","26380"
"Leaver CS","2021","60-64","Somerset","30","[c]","36120","35160"
"Leaver CS","2021","60-64","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Hampshire","45","[c]","25640","22150"
"Leaver CS","2021","60-64","South Lanarkshire","40","[c]","39300","34630"
"Leaver CS","2021","60-64","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West Wales","15","[c]","28960","26780"
"Leaver CS","2021","60-64","Southampton","20","[c]","41920","39790"
"Leaver CS","2021","60-64","Southend-on-Sea","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Staffordshire CC","35","[c]","26340","26120"
"Leaver CS","2021","60-64","Stoke-on-Trent","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Suffolk","50","[c]","29300","25130"
"Leaver CS","2021","60-64","Sunderland","75","[c]","24850","25560"
"Leaver CS","2021","60-64","Swansea","80","[c]","26840","21590"
"Leaver CS","2021","60-64","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Telford and Wrekin","30","[c]","37740","28090"
"Leaver CS","2021","60-64","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Torbay","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","45","[c]","58980","60640"
"Leaver CS","2021","60-64","Tyneside","175","[c]","32080","26600"
"Leaver CS","2021","60-64","Unknown","85","[c]","42080","36580"
"Leaver CS","2021","60-64","Wakefield","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wandsworth","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warrington","25","[c]","27170","21010"
"Leaver CS","2021","60-64","Warwickshire","15","[c]","24030","26120"
"Leaver CS","2021","60-64","West Cumbria","20","[c]","28070","26890"
"Leaver CS","2021","60-64","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Northamptonshire","40","[c]","27320","27080"
"Leaver CS","2021","60-64","West Surrey","20","[c]","30980","26670"
"Leaver CS","2021","60-64","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (South West)","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Westminster","265","[c]","55810","51460"
"Leaver CS","2021","60-64","Wiltshire","70","[c]","40750","36720"
"Leaver CS","2021","60-64","Wirral","20","[c]","31790","27350"
"Leaver CS","2021","60-64","Wolverhampton","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Worcestershire","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","York","35","[c]","43620","44720"
"Leaver CS","2021","65+","Aberdeen City and Aberdeenshire","20","[c]","39880","33770"
"Leaver CS","2021","65+","Angus and Dundee City","15","[c]","27740","21010"
"Leaver CS","2021","65+","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","15","[c]","35670","30430"
"Leaver CS","2021","65+","Barnsley, Doncaster and Rotherham","20","[c]","23070","21360"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","39000","39570"
"Leaver CS","2021","65+","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Belfast","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","20","[c]","32530","26330"
"Leaver CS","2021","65+","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","70","[c]","29790","21950"
"Leaver CS","2021","65+","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackpool","40","[c]","25050","21010"
"Leaver CS","2021","65+","Bournemouth and Poole","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bradford","25","[c]","23050","23250"
"Leaver CS","2021","65+","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bristol, City of","45","[c]","34590","27570"
"Leaver CS","2021","65+","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","35","[c]","41920","29200"
"Leaver CS","2021","65+","Camden and City of London","70","[c]","37510","23500"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","75","[c]","35690","27570"
"Leaver CS","2021","65+","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Hampshire","40","[c]","34800","32740"
"Leaver CS","2021","65+","Central Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","70","[c]","35930","31250"
"Leaver CS","2021","65+","Clackmannanshire and Fife","15","[c]","31320","30900"
"Leaver CS","2021","65+","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","10","[c]","28800","22290"
"Leaver CS","2021","65+","Coventry","25","[c]","37040","27010"
"Leaver CS","2021","65+","Croydon","60","[c]","30940","25920"
"Leaver CS","2021","65+","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Derby","10","[c]","20020","20180"
"Leaver CS","2021","65+","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Devon CC","60","[c]","24620","21010"
"Leaver CS","2021","65+","Dorset CC","20","[c]","31560","32740"
"Leaver CS","2021","65+","Dudley","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Durham CC","40","[c]","24020","21010"
"Leaver CS","2021","65+","Ealing","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","20","[c]","25160","21010"
"Leaver CS","2021","65+","East Kent","15","[c]","26880","25660"
"Leaver CS","2021","65+","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Sussex CC","20","[c]","25170","26120"
"Leaver CS","2021","65+","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Essex Haven Gateway","10","[c]","26080","26670"
