"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Delivery","London","Inner London - West","G6/G7","45","[c]","62240","58600"
"Leaver CS","2021","Operational Delivery","London","Inner London - West","SCS level","10","[c]","95890","92300"
"Leaver CS","2021","Operational Delivery","London","Inner London - West","SEO/HEO","115","[c]","36760","35120"
"Leaver CS","2021","Operational Delivery","London","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - East and North East","AA/AO","80","[c]","21580","21690"
"Leaver CS","2021","Operational Delivery","London","Outer London - East and North East","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - East and North East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - South","AA/AO","45","[c]","23060","22450"
"Leaver CS","2021","Operational Delivery","London","Outer London - South","EO","35","[c]","29340","29370"
"Leaver CS","2021","Operational Delivery","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - South","SEO/HEO","15","[c]","38540","36140"
"Leaver CS","2021","Operational Delivery","London","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - West and North West","AA/AO","75","[c]","21210","21300"
"Leaver CS","2021","Operational Delivery","London","Outer London - West and North West","EO","50","[c]","28870","28760"
"Leaver CS","2021","Operational Delivery","London","Outer London - West and North West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Outer London - West and North West","SEO/HEO","20","[c]","37560","38370"
"Leaver CS","2021","Operational Delivery","London","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","AA/AO","60","[c]","19730","20100"
"Leaver CS","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","EO","30","[c]","25480","25750"
"Leaver CS","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North East (England)","Tees Valley and Durham","AA/AO","185","[c]","20410","21050"
"Leaver CS","2021","Operational Delivery","North East (England)","Tees Valley and Durham","EO","20","[c]","26390","26600"
"Leaver CS","2021","Operational Delivery","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North East (England)","Tees Valley and Durham","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North East (England)","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Cheshire","AA/AO","70","[c]","19990","20100"
"Leaver CS","2021","Operational Delivery","North West (England)","Cheshire","EO","15","[c]","29660","31880"
"Leaver CS","2021","Operational Delivery","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Cumbria","AA/AO","30","[c]","20540","21050"
"Leaver CS","2021","Operational Delivery","North West (England)","Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Cumbria","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Greater Manchester","AA/AO","175","[c]","19940","19930"
"Leaver CS","2021","Operational Delivery","North West (England)","Greater Manchester","EO","50","[c]","25540","25880"
"Leaver CS","2021","Operational Delivery","North West (England)","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Greater Manchester","SEO/HEO","20","[c]","32730","31370"
"Leaver CS","2021","Operational Delivery","North West (England)","Greater Manchester","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Lancashire","AA/AO","150","[c]","20040","20420"
"Leaver CS","2021","Operational Delivery","North West (England)","Lancashire","EO","25","[c]","27320","27130"
"Leaver CS","2021","Operational Delivery","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Lancashire","SEO/HEO","20","[c]","34590","33180"
"Leaver CS","2021","Operational Delivery","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Merseyside","AA/AO","130","[c]","20760","21370"
"Leaver CS","2021","Operational Delivery","North West (England)","Merseyside","EO","70","[c]","25600","25150"
"Leaver CS","2021","Operational Delivery","North West (England)","Merseyside","G6/G7","10","[c]","61260","60380"
"Leaver CS","2021","Operational Delivery","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","North West (England)","Merseyside","SEO/HEO","30","[c]","40880","39360"
"Leaver CS","2021","Operational Delivery","North West (England)","Merseyside","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Northern Ireland","Northern Ireland","AA/AO","15","[c]","20530","21320"
"Leaver CS","2021","Operational Delivery","Northern Ireland","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Eastern Scotland","AA/AO","85","[c]","21850","20940"
"Leaver CS","2021","Operational Delivery","Scotland","Eastern Scotland","EO","70","[c]","31080","33650"
"Leaver CS","2021","Operational Delivery","Scotland","Eastern Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Eastern Scotland","SEO/HEO","30","[c]","40160","39500"
"Leaver CS","2021","Operational Delivery","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Highlands and Islands","AA/AO","15","[c]","24830","25870"
"Leaver CS","2021","Operational Delivery","Scotland","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","North Eastern Scotland","AA/AO","15","[c]","22380","21810"
"Leaver CS","2021","Operational Delivery","Scotland","North Eastern Scotland","EO","10","[c]","27660","26740"
"Leaver CS","2021","Operational Delivery","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","North Eastern Scotland","SEO/HEO","10","[c]","52350","45520"
"Leaver CS","2021","Operational Delivery","Scotland","Southern Scotland","AA/AO","20","[c]","21580","20760"
"Leaver CS","2021","Operational Delivery","Scotland","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","West Central Scotland","AA/AO","95","[c]","21610","21430"
"Leaver CS","2021","Operational Delivery","Scotland","West Central Scotland","EO","70","[c]","29180","29850"
"Leaver CS","2021","Operational Delivery","Scotland","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","West Central Scotland","SEO/HEO","25","[c]","38150","37940"
"Leaver CS","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","205","[c]","20980","21050"
"Leaver CS","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","25","[c]","28070","26450"
"Leaver CS","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","AA/AO","190","[c]","19740","19170"
"Leaver CS","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","EO","35","[c]","25960","24890"
"Leaver CS","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","SEO/HEO","35","[c]","36800","36030"
"Leaver CS","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Kent","AA/AO","195","[c]","20830","20470"
"Leaver CS","2021","Operational Delivery","South East (England)","Kent","EO","40","[c]","27640","27240"
"Leaver CS","2021","Operational Delivery","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Kent","SEO/HEO","20","[c]","34390","33590"
"Leaver CS","2021","Operational Delivery","South East (England)","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Surrey, East and West Sussex","AA/AO","155","[c]","21950","21300"
"Leaver CS","2021","Operational Delivery","South East (England)","Surrey, East and West Sussex","EO","30","[c]","26510","26200"
"Leaver CS","2021","Operational Delivery","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South East (England)","Surrey, East and West Sussex","SEO/HEO","15","[c]","37880","39320"
"Leaver CS","2021","Operational Delivery","South East (England)","Surrey, East and West Sussex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Devon","AA/AO","120","[c]","20060","20430"
"Leaver CS","2021","Operational Delivery","South West (England)","Devon","EO","15","[c]","27220","26830"
"Leaver CS","2021","Operational Delivery","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Devon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Dorset and Somerset","AA/AO","85","[c]","19910","20100"
"Leaver CS","2021","Operational Delivery","South West (England)","Dorset and Somerset","EO","35","[c]","26700","26780"
"Leaver CS","2021","Operational Delivery","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Dorset and Somerset","SEO/HEO","30","[c]","34790","33840"
"Leaver CS","2021","Operational Delivery","South West (England)","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","165","[c]","19850","19930"
"Leaver CS","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","26840","26380"
"Leaver CS","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","[c]","55640","57940"
"Leaver CS","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","50","[c]","35480","33300"
"Leaver CS","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wales","East Wales","AA/AO","245","[c]","20220","19850"
"Leaver CS","2021","Operational Delivery","Wales","East Wales","EO","35","[c]","26060","26240"
"Leaver CS","2021","Operational Delivery","Wales","East Wales","G6/G7","10","[c]","57000","55020"
"Leaver CS","2021","Operational Delivery","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wales","East Wales","SEO/HEO","35","[c]","36700","36030"
"Leaver CS","2021","Operational Delivery","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wales","West Wales and The Valleys","AA/AO","305","[c]","20460","21380"
"Leaver CS","2021","Operational Delivery","Wales","West Wales and The Valleys","EO","35","[c]","27420","26780"
"Leaver CS","2021","Operational Delivery","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wales","West Wales and The Valleys","SEO/HEO","20","[c]","36220","35780"
"Leaver CS","2021","Operational Delivery","Wales","West Wales and The Valleys","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","120","[c]","19590","20260"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","20","[c]","25490","25340"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","AA/AO","205","[c]","19900","18880"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","EO","35","[c]","26040","26480"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","West Midlands","AA/AO","175","[c]","20080","19930"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","West Midlands","EO","45","[c]","25680","25070"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","West Midlands","G6/G7","20","[c]","57380","56730"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","West Midlands","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","West Midlands","SEO/HEO","30","[c]","35780","35430"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","West Midlands","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","120","[c]","22080","21590"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","20","[c]","27060","27130"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","15","[c]","36760","33840"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","AA/AO","25","[c]","19710","20100"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","AA/AO","130","[c]","20590","21010"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","EO","25","[c]","25420","24890"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","SEO/HEO","20","[c]","37930","37910"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","AA/AO","230","[c]","19720","19830"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","EO","35","[c]","26810","25100"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","SEO/HEO","20","[c]","40150","40250"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","AA/AO","10","[c]","17180","17180"
"Leaver CS","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","19620","19710"
"Leaver CS","2021","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Lincolnshire","AA/AO","20","[c]","20180","20520"
"Leaver CS","2021","Other","East Midlands (England)","Lincolnshire","EO","45","[c]","30500","29930"
"Leaver CS","2021","Other","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Lincolnshire","SEO/HEO","15","[c]","32680","33300"
"Leaver CS","2021","Other","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","East Anglia","AA/AO","30","[c]","20100","20650"
"Leaver CS","2021","Other","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Inner London - East","G6/G7","15","[c]","63540","65150"
"Leaver CS","2021","Other","London","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Inner London - East","SEO/HEO","10","[c]","37110","36850"
"Leaver CS","2021","Other","London","Inner London - West","AA/AO","35","[c]","22920","23270"
"Leaver CS","2021","Other","London","Inner London - West","EO","45","[c]","27840","27500"
"Leaver CS","2021","Other","London","Inner London - West","G6/G7","20","[c]","67300","62810"
"Leaver CS","2021","Other","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Inner London - West","SEO/HEO","35","[c]","33000","34180"
"Leaver CS","2021","Other","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - West and North West","EO","15","[c]","22940","19940"
"Leaver CS","2021","Other","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","Northumberland and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Cumbria","EO","20","[c]","18310","18330"
"Leaver CS","2021","Other","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","Northern Ireland","AA/AO","15","[c]","20730","20060"
"Leaver CS","2021","Other","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","Overseas","SEO/HEO","60","[c]","35870","36960"
"Leaver CS","2021","Other","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Eastern Scotland","AA/AO","25","[c]","22040","21000"
