"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","AA/AO","Female","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","EO","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","SEO/HEO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","AA/AO","Female","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","EO","Female","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","SEO/HEO","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","SEO/HEO","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","AA/AO","Female","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","EO","Female","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","EO","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","G6/G7","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","G6/G7","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","SEO/HEO","Female","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","SEO/HEO","Male","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","AA/AO","Female","325","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","AA/AO","Male","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","EO","Female","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","EO","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","AA/AO","Female","155","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","AA/AO","Male","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","EO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","SEO/HEO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","AA/AO","Female","255","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","AA/AO","Male","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","EO","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","Female","220","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","Male","110","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","AA/AO","Female","185","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","AA/AO","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","EO","Female","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","SEO/HEO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","SEO/HEO","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","AA/AO","Female","150","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","EO","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","SEO/HEO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","Female","200","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","Male","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","EO","Female","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","EO","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","Female","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
