"Status","Year","Disability","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","240","220","35190","30250"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Wales","Outside London","30","25","29670","27250"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","35","35","35560","30040"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","100","95","36540","35900"
"In post","2021","Unknown","Department for International Trade","London","London","910","900","44080","38540"
"In post","2021","Unknown","Department for International Trade","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Overseas","Overseas","60","60","55960","53750"
"In post","2021","Unknown","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","East Midlands (England)","Outside London","115","110","31760","26700"
"In post","2021","Unknown","Department for Transport","East of England","Outside London","65","65","27590","26700"
"In post","2021","Unknown","Department for Transport","London","London","255","250","42830","37660"
"In post","2021","Unknown","Department for Transport","North East (England)","Outside London","40","40","26510","26470"
"In post","2021","Unknown","Department for Transport","North West (England)","Outside London","70","70","27530","26580"
"In post","2021","Unknown","Department for Transport","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Scotland","Outside London","65","65","29590","26700"
"In post","2021","Unknown","Department for Transport","South East (England)","Outside London","280","270","31860","26780"
"In post","2021","Unknown","Department for Transport","South West (England)","Outside London","110","105","29990","26700"
"In post","2021","Unknown","Department for Transport","Wales","Outside London","815","740","24950","21590"
"In post","2021","Unknown","Department for Transport","West Midlands (England)","Outside London","80","80","26900","26470"
"In post","2021","Unknown","Department for Transport","Yorkshire and The Humber","Outside London","105","105","27880","26580"
"In post","2021","Unknown","Department for Work and Pensions","East Midlands (England)","Outside London","150","140","26040","27570"
"In post","2021","Unknown","Department for Work and Pensions","East of England","Outside London","115","110","29110","27570"
"In post","2021","Unknown","Department for Work and Pensions","London","London","555","540","36890","31060"
"In post","2021","Unknown","Department for Work and Pensions","North East (England)","Outside London","350","335","28480","27570"
"In post","2021","Unknown","Department for Work and Pensions","North West (England)","Outside London","665","635","26610","27570"
"In post","2021","Unknown","Department for Work and Pensions","Scotland","Outside London","190","175","25640","27570"
"In post","2021","Unknown","Department for Work and Pensions","South East (England)","Outside London","245","235","27210","27570"
"In post","2021","Unknown","Department for Work and Pensions","South West (England)","Outside London","200","185","25530","27570"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","Unknown","50","50","35020","27570"
"In post","2021","Unknown","Department for Work and Pensions","Wales","Outside London","180","175","25870","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Midlands (England)","Outside London","230","215","26260","27570"
"In post","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","Outside London","305","290","29370","27570"
"In post","2021","Unknown","Department of Health and Social Care","East Midlands (England)","Outside London","35","35","50500","45840"
"In post","2021","Unknown","Department of Health and Social Care","East of England","Outside London","280","265","45160","40670"
"In post","2021","Unknown","Department of Health and Social Care","London","London","3000","2915","48540","41080"
"In post","2021","Unknown","Department of Health and Social Care","North East (England)","Outside London","30","25","53260","46680"
"In post","2021","Unknown","Department of Health and Social Care","North West (England)","Outside London","130","120","40890","35290"
"In post","2021","Unknown","Department of Health and Social Care","Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","South East (England)","Outside London","185","170","52060","50730"
"In post","2021","Unknown","Department of Health and Social Care","South West (England)","Outside London","240","225","45670","40560"
"In post","2021","Unknown","Department of Health and Social Care","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","West Midlands (England)","Outside London","135","125","48310","39600"
"In post","2021","Unknown","Department of Health and Social Care","Yorkshire and The Humber","Outside London","750","730","42250","36820"
"In post","2021","Unknown","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","London","855","835","49900","52430"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","Overseas","370","365","55290","55530"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Scotland","Outside London","305","300","39070","33930"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","South East (England)","Outside London","55","50","38330","34420"
"In post","2021","Unknown","HM Land Registry","East Midlands (England)","Outside London","240","230","26970","22350"
"In post","2021","Unknown","HM Land Registry","East of England","Outside London","70","65","25390","22350"
"In post","2021","Unknown","HM Land Registry","London","London","115","115","39680","30600"
"In post","2021","Unknown","HM Land Registry","North East (England)","Outside London","220","215","25150","22350"
"In post","2021","Unknown","HM Land Registry","North West (England)","Outside London","320","305","25770","22350"
"In post","2021","Unknown","HM Land Registry","South West (England)","Outside London","510","495","28960","22350"
"In post","2021","Unknown","HM Land Registry","Wales","Outside London","210","200","24890","22350"
"In post","2021","Unknown","HM Land Registry","West Midlands (England)","Outside London","185","175","24820","22350"
"In post","2021","Unknown","HM Land Registry","Yorkshire and The Humber","Outside London","80","75","24520","22350"
"In post","2021","Unknown","HM Revenue and Customs","East Midlands (England)","Outside London","1195","1120","27860","25560"
"In post","2021","Unknown","HM Revenue and Customs","East of England","Outside London","435","400","30660","28130"
"In post","2021","Unknown","HM Revenue and Customs","London","London","2320","2210","40800","36160"
"In post","2021","Unknown","HM Revenue and Customs","North East (England)","Outside London","3655","3245","25410","21440"
"In post","2021","Unknown","HM Revenue and Customs","North West (England)","Outside London","3875","3575","26920","25560"
"In post","2021","Unknown","HM Revenue and Customs","Northern Ireland","Outside London","620","580","25240","21440"
"In post","2021","Unknown","HM Revenue and Customs","Scotland","Outside London","2585","2350","24290","20140"
"In post","2021","Unknown","HM Revenue and Customs","South East (England)","Outside London","715","645","27320","25560"
"In post","2021","Unknown","HM Revenue and Customs","South West (England)","Outside London","455","430","30460","25860"
"In post","2021","Unknown","HM Revenue and Customs","Wales","Outside London","1340","1240","25990","25560"
"In post","2021","Unknown","HM Revenue and Customs","West Midlands (England)","Outside London","1180","1110","29560","25560"
"In post","2021","Unknown","HM Revenue and Customs","Yorkshire and The Humber","Outside London","1675","1580","26370","25560"
"In post","2021","Unknown","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","London","London","205","200","54940","52500"
"In post","2021","Unknown","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","East of England","Outside London","100","100","23480","21430"
"In post","2021","Unknown","Home Office","London","London","845","835","39780","35050"
"In post","2021","Unknown","Home Office","North East (England)","Outside London","45","45","26160","24880"
"In post","2021","Unknown","Home Office","North West (England)","Outside London","310","300","28320","24880"
"In post","2021","Unknown","Home Office","Northern Ireland","Outside London","55","50","25590","24880"
"In post","2021","Unknown","Home Office","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Scotland","Outside London","55","50","24500","24880"
"In post","2021","Unknown","Home Office","South East (England)","Outside London","225","215","24950","24880"
"In post","2021","Unknown","Home Office","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Wales","Outside London","30","25","27430","24880"
"In post","2021","Unknown","Home Office","West Midlands (England)","Outside London","35","30","28850","24880"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","Outside London","280","275","25940","21430"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","Outside London","260","250","27870","21580"
"In post","2021","Unknown","Ministry of Defence","East of England","Outside London","580","560","30640","26930"
"In post","2021","Unknown","Ministry of Defence","London","London","655","635","40310","37640"
"In post","2021","Unknown","Ministry of Defence","North East (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Outside London","255","240","28000","26350"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","Outside London","170","165","23830","20310"
"In post","2021","Unknown","Ministry of Defence","Overseas","Overseas","300","300","45410","42280"
"In post","2021","Unknown","Ministry of Defence","Scotland","Outside London","780","755","30330","26670"
"In post","2021","Unknown","Ministry of Defence","South East (England)","Outside London","1530","1475","34150","32670"
"In post","2021","Unknown","Ministry of Defence","South West (England)","Outside London","2895","2770","35510","33290"
"In post","2021","Unknown","Ministry of Defence","Unknown","Unknown","1895","1890","37620","34460"
"In post","2021","Unknown","Ministry of Defence","Wales","Outside London","105","95","25590","21130"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","Outside London","320","310","31530","26670"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","Outside London","310","300","28600","26670"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","London","London","160","160","47510","42910"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","160","145","41580","40720"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","East Midlands (England)","Outside London","560","535","23040","22850"
"In post","2021","Unknown","Ministry of Justice","East of England","Outside London","550","530","25080","24440"
"In post","2021","Unknown","Ministry of Justice","London","London","2075","2045","32760","30220"
"In post","2021","Unknown","Ministry of Justice","North East (England)","Outside London","305","290","23800","22920"
"In post","2021","Unknown","Ministry of Justice","North West (England)","Outside London","780","755","23050","22850"
"In post","2021","Unknown","Ministry of Justice","Scotland","Outside London","65","65","26840","22570"
"In post","2021","Unknown","Ministry of Justice","South East (England)","Outside London","930","895","26920","27850"
"In post","2021","Unknown","Ministry of Justice","South West (England)","Outside London","350","335","23460","22850"
"In post","2021","Unknown","Ministry of Justice","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","Wales","Outside London","425","410","24750","23480"
"In post","2021","Unknown","Ministry of Justice","West Midlands (England)","Outside London","865","825","23890","21550"
"In post","2021","Unknown","Ministry of Justice","Yorkshire and The Humber","Outside London","740","720","25280","22920"
"In post","2021","Unknown","National Crime Agency","East Midlands (England)","Outside London","95","90","34570","36410"
"In post","2021","Unknown","National Crime Agency","East of England","Outside London","95","90","37240","36740"
"In post","2021","Unknown","National Crime Agency","London","London","1080","1060","42480","40170"
"In post","2021","Unknown","National Crime Agency","North East (England)","Outside London","65","65","34430","34140"
"In post","2021","Unknown","National Crime Agency","North West (England)","Outside London","840","825","35120","34140"
"In post","2021","Unknown","National Crime Agency","Northern Ireland","Outside London","70","70","40360","40210"
"In post","2021","Unknown","National Crime Agency","Overseas","Overseas","55","55","68210","65960"
"In post","2021","Unknown","National Crime Agency","Scotland","Outside London","35","35","36580","34140"
"In post","2021","Unknown","National Crime Agency","South East (England)","Outside London","280","270","38310","37560"
"In post","2021","Unknown","National Crime Agency","South West (England)","Outside London","330","320","35080","34140"
"In post","2021","Unknown","National Crime Agency","Unknown","Unknown","55","55","44560","43710"
"In post","2021","Unknown","National Crime Agency","Wales","Outside London","40","40","35460","36410"
"In post","2021","Unknown","National Crime Agency","West Midlands (England)","Outside London","325","320","36260","36410"
"In post","2021","Unknown","National Crime Agency","Yorkshire and The Humber","Outside London","160","160","35790","36410"
"In post","2021","Unknown","Northern Ireland Office","London","London","35","35","45610","40500"
"In post","2021","Unknown","Northern Ireland Office","Northern Ireland","Outside London","30","30","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","London","London","50","45","51820","51360"
"In post","2021","Unknown","Office for Standards in Education","North West (England)","Outside London","40","40","35180","25880"
"In post","2021","Unknown","Office for Standards in Education","South West (England)","Outside London","35","30","33840","25880"
"In post","2021","Unknown","Office for Standards in Education","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","London","London","65","65","52720","48810"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Scotland","Outside London","40","40","37390","30950"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","70","65","50580","46660"
"In post","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East of England","Outside London","110","105","33760","31670"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","London","45","45","47370","48640"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","Outside London","260","255","37280","34800"
"In post","2021","Unknown","Other Cabinet Office Agencies","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Wales","Outside London","75","75","33290","29900"
"In post","2021","Unknown","Other Cabinet Office Agencies","West Midlands (England)","Outside London","30","30","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","London","25","20","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","Outside London","40","40","45960","47760"
"In post","2021","Unknown","Scottish Government","London","London","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Scotland","Outside London","10335","9715","34060","30930"
"In post","2021","Unknown","The National Archives","London","London","170","160","36230","32200"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","London","205","200","40410","32540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","South East (England)","Outside London","950","790","27630","23130"
"In post","2021","Unknown","United Kingdom Statistics Authority","Wales","Outside London","1125","1090","31800","29540"
"In post","2021","Unknown","Wales Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","London","25","25","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","West Midlands (England)","Outside London","45","45","48630","42840"
"In post","2021","Unknown","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Wales","Outside London","345","330","39120","34490"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","London","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","London","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","London","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Wales","Outside London","50","[c]","20850","21170"
"Leaver CS","2021","Declared disabled","Department for Transport","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","East Midlands (England)","Outside London","35","[c]","24410","26890"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","East of England","Outside London","45","[c]","26110","27570"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","London","London","70","[c]","31990","31060"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","North East (England)","Outside London","75","[c]","25220","21010"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","North West (England)","Outside London","135","[c]","27940","26890"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Scotland","Outside London","55","[c]","25320","26120"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","South East (England)","Outside London","60","[c]","25940","27570"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","South West (England)","Outside London","45","[c]","24380","21010"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","West Midlands (England)","Outside London","60","[c]","25600","27570"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","Outside London","60","[c]","27820","26890"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
