"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Operational Delivery","AA/AO","Male","50","[c]","20800","20750"
"Leaver Dept.","2021","50-59","Operational Delivery","EO","Female","35","[c]","25270","24630"
"Leaver Dept.","2021","50-59","Operational Delivery","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","SEO/HEO","Female","40","[c]","36280","36360"
"Leaver Dept.","2021","50-59","Operational Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Female","90","[c]","21130","21010"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Female","120","[c]","28090","27570"
"Leaver Dept.","2021","50-59","Unknown","EO","Male","65","[c]","27750","27570"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Female","60","[c]","58370","59570"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Male","65","[c]","59730","60420"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Female","120","[c]","36090","35310"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Male","70","[c]","36110","35310"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","AA/AO","Female","190","[c]","20980","20810"
"New entrant CS","2021","16-19","Operational Delivery","AA/AO","Male","110","[c]","21000","20600"
"New entrant CS","2021","16-19","Operational Delivery","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","AA/AO","Female","55","[c]","20140","20140"
"New entrant CS","2021","16-19","Tax","AA/AO","Male","50","[c]","20140","20140"
"New entrant CS","2021","16-19","Tax","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","AA/AO","Female","120","[c]","21140","21010"
"New entrant CS","2021","16-19","Unknown","AA/AO","Male","90","[c]","21010","21010"
"New entrant CS","2021","16-19","Unknown","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","EO","Female","30","[c]","25190","25550"
"New entrant CS","2021","20-29","Commercial","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","SEO/HEO","Female","30","[c]","35650","35160"
"New entrant CS","2021","20-29","Commercial","SEO/HEO","Male","35","[c]","34220","34710"
"New entrant CS","2021","20-29","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","EO","Female","70","[c]","26470","27270"
"New entrant CS","2021","20-29","Communications","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","SEO/HEO","Female","55","[c]","35740","34710"
"New entrant CS","2021","20-29","Communications","SEO/HEO","Male","30","[c]","35450","33210"
"New entrant CS","2021","20-29","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
