"Status","Year","Function_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","G7","Heterosexual / straight","30","[c]","58320","57720"
"Leaver Dept.","2021","Human Resources","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","HEO","Heterosexual / straight","50","[c]","31860","31180"
"Leaver Dept.","2021","Human Resources","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AO","Heterosexual / straight","35","[c]","20630","20800"
"Leaver Dept.","2021","Human Resources","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","HEO","Heterosexual / straight","50","[c]","31690","31860"
"Leaver Dept.","2021","Human Resources","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AO","Heterosexual / straight","60","[c]","22930","22680"
"Leaver Dept.","2021","No function","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","EO","Heterosexual / straight","140","[c]","27420","27310"
"Leaver Dept.","2021","No function","London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","EO","Unknown","95","[c]","27970","27500"
"Leaver Dept.","2021","No function","London","G6","Heterosexual / straight","85","[c]","64260","64160"
"Leaver Dept.","2021","No function","London","G6","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","G6","Unknown","40","[c]","65250","64560"
"Leaver Dept.","2021","No function","London","G7","Heterosexual / straight","280","[c]","53760","53350"
"Leaver Dept.","2021","No function","London","G7","LGBO","40","[c]","53550","53380"
"Leaver Dept.","2021","No function","London","G7","Undeclared","40","[c]","54280","53600"
"Leaver Dept.","2021","No function","London","G7","Unknown","165","[c]","54130","53600"
"Leaver Dept.","2021","No function","London","HEO","Heterosexual / straight","320","[c]","33750","33210"
"Leaver Dept.","2021","No function","London","HEO","LGBO","40","[c]","33110","33210"
"Leaver Dept.","2021","No function","London","HEO","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","HEO","Unknown","230","[c]","33550","33120"
"Leaver Dept.","2021","No function","London","SCS level","Heterosexual / straight","70","[c]","91580","79470"
"Leaver Dept.","2021","No function","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","SEO","Heterosexual / straight","150","[c]","39940","39350"
"Leaver Dept.","2021","No function","London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","SEO","Unknown","95","[c]","40700","39420"
"Leaver Dept.","2021","No function","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AA","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AA","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AO","Heterosexual / straight","330","[c]","20290","19930"
"Leaver Dept.","2021","No function","Outside London","AO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","AO","Unknown","130","[c]","20590","20430"
"Leaver Dept.","2021","No function","Outside London","EO","Heterosexual / straight","145","[c]","23520","22570"
"Leaver Dept.","2021","No function","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","EO","Unknown","55","[c]","25130","24250"
"Leaver Dept.","2021","No function","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","G7","Heterosexual / straight","40","[c]","50990","51960"
"Leaver Dept.","2021","No function","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","G7","Unknown","30","[c]","51440","49830"
"Leaver Dept.","2021","No function","Outside London","HEO","Heterosexual / straight","110","[c]","29820","30190"
"Leaver Dept.","2021","No function","Outside London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","HEO","Unknown","75","[c]","30690","30040"
"Leaver Dept.","2021","No function","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","SEO","Heterosexual / straight","60","[c]","37980","37320"
"Leaver Dept.","2021","No function","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","SEO","Unknown","35","[c]","38700","36970"
"Leaver Dept.","2021","No function","Outside London","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
