"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other Cabinet Office Agencies","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Chancellor's other departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Wales","EO","[c]","[c]","[c]","[c]"
