"Status","Year","Ethnicity","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","Female","90","[c]","27890","21010"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","Male","45","[c]","29910","23010"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","London","Female","220","[c]","31310","27060"
"Leaver CS","2021","Black","London","London","Male","130","[c]","34270","30020"
"Leaver CS","2021","Black","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","London","Female","80","[c]","34820","31060"
"Leaver CS","2021","Mixed","London","London","Male","70","[c]","38570","33400"
"Leaver CS","2021","Mixed","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Outside London","Female","75","[c]","28080","26310"
"Leaver CS","2021","Undeclared","East of England","Outside London","Male","65","[c]","34510","32690"
"Leaver CS","2021","Undeclared","London","London","Female","135","[c]","33160","27070"
"Leaver CS","2021","Undeclared","London","London","Male","145","[c]","41390","35020"
"Leaver CS","2021","Undeclared","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Outside London","Male","55","[c]","29540","27370"
"Leaver CS","2021","Undeclared","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Outside London","Female","45","[c]","28680","26120"
"Leaver CS","2021","Undeclared","Scotland","Outside London","Male","55","[c]","35870","33650"
"Leaver CS","2021","Undeclared","South East (England)","Outside London","Female","80","[c]","27290","23830"
"Leaver CS","2021","Undeclared","South East (England)","Outside London","Male","95","[c]","31290","29290"
"Leaver CS","2021","Undeclared","South West (England)","Outside London","Female","45","[c]","32870","28710"
"Leaver CS","2021","Undeclared","South West (England)","Outside London","Male","90","[c]","35170","33630"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","Outside London","Male","65","[c]","29450","23050"
"Leaver CS","2021","Undeclared","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","Female","190","[c]","24790","21590"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","Male","155","[c]","26530","25500"
"Leaver CS","2021","Unknown","East of England","Outside London","Female","180","[c]","27280","26550"
"Leaver CS","2021","Unknown","East of England","Outside London","Male","145","[c]","28420","25680"
"Leaver CS","2021","Unknown","London","London","Female","710","[c]","37190","31060"
"Leaver CS","2021","Unknown","London","London","Male","675","[c]","40310","31880"
"Leaver CS","2021","Unknown","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Outside London","Female","190","[c]","24690","21050"
"Leaver CS","2021","Unknown","North East (England)","Outside London","Male","155","[c]","24760","21030"
"Leaver CS","2021","Unknown","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Female","295","[c]","26450","21130"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Male","255","[c]","25980","21050"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Outside London","Female","305","[c]","30600","25870"
"Leaver CS","2021","Unknown","Scotland","Outside London","Male","335","[c]","32700","28640"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Female","255","[c]","28180","24370"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Male","290","[c]","31200","26590"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Female","200","[c]","28880","27130"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Male","255","[c]","32350","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","300","[c]","40850","29250"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","325","[c]","40850","32400"
"Leaver CS","2021","Unknown","Wales","Outside London","Female","160","[c]","26000","21590"
"Leaver CS","2021","Unknown","Wales","Outside London","Male","180","[c]","28640","23320"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","Female","215","[c]","28490","21050"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","Male","190","[c]","29460","24250"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Female","255","[c]","26980","22350"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Male","260","[c]","33460","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Midlands (England)","Outside London","Female","590","[c]","26560","21620"
"Leaver CS","2021","White","East Midlands (England)","Outside London","Male","475","[c]","29630","27570"
"Leaver CS","2021","White","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East of England","Outside London","Female","630","[c]","28280","25220"
"Leaver CS","2021","White","East of England","Outside London","Male","560","[c]","33910","27570"
"Leaver CS","2021","White","East of England","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","London","London","Female","1175","[c]","43980","37630"
"Leaver CS","2021","White","London","London","Male","1230","[c]","47790","40870"
"Leaver CS","2021","White","London","London","Unknown","40","[c]","51650","46710"
"Leaver CS","2021","White","North East (England)","Outside London","Female","755","[c]","25870","21010"
"Leaver CS","2021","White","North East (England)","Outside London","Male","470","[c]","28280","22350"
"Leaver CS","2021","White","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Outside London","Female","1125","[c]","27470","23070"
"Leaver CS","2021","White","North West (England)","Outside London","Male","815","[c]","29970","26380"
"Leaver CS","2021","White","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Outside London","Female","95","[c]","27510","22330"
"Leaver CS","2021","White","Northern Ireland","Outside London","Male","70","[c]","27030","21170"
"Leaver CS","2021","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Overseas","Female","40","[c]","38080","36960"
"Leaver CS","2021","White","Overseas","Overseas","Male","50","[c]","48100","43220"
"Leaver CS","2021","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Outside London","Female","825","[c]","30550","26670"
"Leaver CS","2021","White","Scotland","Outside London","Male","720","[c]","34340","29650"
"Leaver CS","2021","White","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Outside London","Female","900","[c]","28380","25110"
"Leaver CS","2021","White","South East (England)","Outside London","Male","940","[c]","31370","27680"
"Leaver CS","2021","White","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Outside London","Female","825","[c]","29290","26090"
"Leaver CS","2021","White","South West (England)","Outside London","Male","950","[c]","35280","32430"
"Leaver CS","2021","White","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","Outside London","Female","810","[c]","28040","21590"
"Leaver CS","2021","White","Wales","Outside London","Male","665","[c]","31590","26780"
"Leaver CS","2021","White","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Outside London","Female","685","[c]","29120","26670"
"Leaver CS","2021","White","West Midlands (England)","Outside London","Male","485","[c]","32320","26380"
"Leaver CS","2021","White","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","Outside London","Female","925","[c]","28970","26170"
"Leaver CS","2021","White","Yorkshire and The Humber","Outside London","Male","665","[c]","32010","26890"
"Leaver CS","2021","White","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","London","Female","320","[c]","39820","34670"
"Leaver Dept.","2021","Asian","London","London","Male","220","[c]","38920","34550"
"Leaver Dept.","2021","Asian","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Outside London","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
