"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","G6","20","[c]","66700","65400"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","G7","30","[c]","52690","51280"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","EO","15","[c]","27200","27350"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","AO","15","[c]","23160","22650"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","EO","95","[c]","27440","27500"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","G6","50","[c]","66280","65960"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","G7","195","[c]","55410","54700"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","HEO","205","[c]","34330","34550"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","SCS level","45","[c]","83670","77890"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","SEO","45","[c]","41190","40600"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","AO","20","[c]","20310","20800"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","EO","15","[c]","26940","26490"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","G6","15","[c]","64510","64220"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","G7","35","[c]","55340","54700"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","HEO","535","[c]","31500","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","SCS level","10","[c]","84590","82850"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","London","HEO","15","[c]","30220","29110"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","G7","15","[c]","54070","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","EO","10","[c]","24230","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","EO","20","[c]","27550","27680"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","G6","25","[c]","64510","64700"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","G7","85","[c]","53330","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","HEO","70","[c]","33450","33570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","SCS level","15","[c]","87930","72940"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","SEO","55","[c]","39990","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","SEO","[c]","[c]","[c]","[c]"
