"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","White","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Scottish Government","AA/AO","110","[c]","22670","22220"
"Leaver CS","2021","Declared non-disabled","White","Scottish Government","EO","45","[c]","29710","29190"
"Leaver CS","2021","Declared non-disabled","White","Scottish Government","G6/G7","55","[c]","65490","66290"
"Leaver CS","2021","Declared non-disabled","White","Scottish Government","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Scottish Government","SEO/HEO","95","[c]","39920","36610"
"Leaver CS","2021","Declared non-disabled","White","The National Archives","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Export Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Export Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","UK Supreme Court","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","AA/AO","35","[c]","19910","19520"
"Leaver CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Water Services Regulation Authority","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Welsh Government","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Welsh Government","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Welsh Government","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Welsh Government","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Welsh Government","SEO/HEO","35","[c]","38960","37410"
"Leaver CS","2021","Undeclared","Asian","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Work and Pensions","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Revenue and Customs","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Justice","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
