"Status","Year","Age","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","HM Land Registry","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North West (England)","Outside London","25","[c]","26990","22350"
"New entrant CS","2021","40-49","HM Land Registry","South West (England)","Outside London","35","[c]","31330","22350"
"New entrant CS","2021","40-49","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","West Midlands (England)","Outside London","20","[c]","25450","22350"
"New entrant CS","2021","40-49","HM Land Registry","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","East Midlands (England)","Outside London","45","[c]","32970","31810"
"New entrant CS","2021","40-49","HM Revenue and Customs","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","London","London","35","[c]","38980","36160"
"New entrant CS","2021","40-49","HM Revenue and Customs","North East (England)","Outside London","165","[c]","25710","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","North West (England)","Outside London","135","[c]","27390","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","Northern Ireland","Outside London","30","[c]","21740","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","Scotland","Outside London","115","[c]","24270","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","South East (England)","Outside London","20","[c]","29930","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","South West (England)","Outside London","25","[c]","28360","20880"
"New entrant CS","2021","40-49","HM Revenue and Customs","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Wales","Outside London","35","[c]","24320","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","West Midlands (England)","Outside London","45","[c]","31290","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","Yorkshire and The Humber","Outside London","50","[c]","25710","20140"
"New entrant CS","2021","40-49","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","London","London","25","[c]","44410","33660"
"New entrant CS","2021","40-49","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","East of England","Outside London","15","[c]","25740","21430"
"New entrant CS","2021","40-49","Home Office","London","London","130","[c]","47490","41950"
"New entrant CS","2021","40-49","Home Office","North East (England)","Outside London","10","[c]","25400","24880"
"New entrant CS","2021","40-49","Home Office","North West (England)","Outside London","60","[c]","33610","27370"
"New entrant CS","2021","40-49","Home Office","Northern Ireland","Outside London","10","[c]","24390","24880"
"New entrant CS","2021","40-49","Home Office","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","South East (England)","Outside London","45","[c]","25860","24880"
"New entrant CS","2021","40-49","Home Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Yorkshire and The Humber","Outside London","40","[c]","29250","24880"
"New entrant CS","2021","40-49","Ministry of Defence","East Midlands (England)","Outside London","40","[c]","34960","31810"
"New entrant CS","2021","40-49","Ministry of Defence","East of England","Outside London","60","[c]","31210","26350"
"New entrant CS","2021","40-49","Ministry of Defence","London","London","40","[c]","35280","34800"
"New entrant CS","2021","40-49","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","North West (England)","Outside London","25","[c]","33600","27460"
"New entrant CS","2021","40-49","Ministry of Defence","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Overseas","Overseas","10","[c]","38040","33150"
"New entrant CS","2021","40-49","Ministry of Defence","Scotland","Outside London","55","[c]","27900","20920"
"New entrant CS","2021","40-49","Ministry of Defence","South East (England)","Outside London","185","[c]","35460","33000"
"New entrant CS","2021","40-49","Ministry of Defence","South West (England)","Outside London","330","[c]","36170","33000"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","West Midlands (England)","Outside London","45","[c]","35040","29670"
"New entrant CS","2021","40-49","Ministry of Defence","Yorkshire and The Humber","Outside London","50","[c]","30850","26350"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","London","30","[c]","55790","53130"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","20","[c]","40430","40720"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East Midlands (England)","Outside London","90","[c]","24030","22850"
"New entrant CS","2021","40-49","Ministry of Justice","East of England","Outside London","140","[c]","22780","22850"
"New entrant CS","2021","40-49","Ministry of Justice","London","London","265","[c]","35090","30220"
"New entrant CS","2021","40-49","Ministry of Justice","North East (England)","Outside London","45","[c]","23070","22850"
"New entrant CS","2021","40-49","Ministry of Justice","North West (England)","Outside London","100","[c]","23240","20600"
"New entrant CS","2021","40-49","Ministry of Justice","Scotland","Outside London","15","[c]","26650","26550"
"New entrant CS","2021","40-49","Ministry of Justice","South East (England)","Outside London","165","[c]","25190","22920"
"New entrant CS","2021","40-49","Ministry of Justice","South West (England)","Outside London","85","[c]","24830","22850"
"New entrant CS","2021","40-49","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Wales","Outside London","55","[c]","23080","20600"
"New entrant CS","2021","40-49","Ministry of Justice","West Midlands (England)","Outside London","130","[c]","24450","20600"
"New entrant CS","2021","40-49","Ministry of Justice","Yorkshire and The Humber","Outside London","105","[c]","27970","22850"
"New entrant CS","2021","40-49","National Crime Agency","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","London","London","40","[c]","44980","43630"
"New entrant CS","2021","40-49","National Crime Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North West (England)","Outside London","40","[c]","35410","34140"
"New entrant CS","2021","40-49","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South East (England)","Outside London","15","[c]","31450","32770"
"New entrant CS","2021","40-49","National Crime Agency","South West (England)","Outside London","15","[c]","38810","36740"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Outside London","20","[c]","33840","32770"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Outside London","15","[c]","32510","32770"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","London","London","15","[c]","57250","51360"
"New entrant CS","2021","40-49","Office for Standards in Education","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","London","20","[c]","59500","50880"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Outside London","35","[c]","35840","35940"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","North West (England)","Outside London","20","[c]","41030","38800"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","Outside London","10","[c]","41930","39000"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Scotland","Outside London","390","[c]","34730","30650"
"New entrant CS","2021","40-49","The National Archives","London","London","15","[c]","40730","39000"
"New entrant CS","2021","40-49","UK Export Finance","London","London","20","[c]","44910","43000"
"New entrant CS","2021","40-49","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","London","30","[c]","45620","39030"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","South East (England)","Outside London","50","[c]","31990","29540"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Wales","Outside London","55","[c]","38880","36030"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Wales","Outside London","25","[c]","36020","37410"
"New entrant CS","2021","50-59","Attorney General's Departments","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","London","45","[c]","55710","55000"
"New entrant CS","2021","50-59","Attorney General's Departments","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South East (England)","Outside London","15","[c]","42140","40000"
"New entrant CS","2021","50-59","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","London","90","[c]","68330","68000"
"New entrant CS","2021","50-59","Cabinet Office","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","Unknown","20","[c]","71030","67500"
"New entrant CS","2021","50-59","Cabinet Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","London","30","[c]","55800","40050"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","20","[c]","40250","32060"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Wales","Outside London","20","[c]","39590","40230"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","London","15","[c]","49050","51730"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","London","15","[c]","47240","45250"
"New entrant CS","2021","50-59","Department for Education","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North West (England)","Outside London","10","[c]","44200","41590"
"New entrant CS","2021","50-59","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","West Midlands (England)","Outside London","15","[c]","36980","36300"
"New entrant CS","2021","50-59","Department for Education","Yorkshire and The Humber","Outside London","10","[c]","33120","29360"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","London","25","[c]","47160","40930"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","25","[c]","35980","29180"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","30","[c]","45830","40600"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","35","[c]","35050","29180"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","10","[c]","37280","30410"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","25","[c]","32560","29180"
"New entrant CS","2021","50-59","Department for International Trade","London","London","10","[c]","50270","50590"
"New entrant CS","2021","50-59","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","East Midlands (England)","Outside London","15","[c]","30640","26350"
"New entrant CS","2021","50-59","Department for Transport","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","London","25","[c]","49600","43530"
"New entrant CS","2021","50-59","Department for Transport","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","South East (England)","Outside London","30","[c]","36410","26580"
"New entrant CS","2021","50-59","Department for Transport","South West (England)","Outside London","10","[c]","28310","26580"
"New entrant CS","2021","50-59","Department for Transport","Wales","Outside London","50","[c]","26190","21590"
"New entrant CS","2021","50-59","Department for Transport","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","East Midlands (England)","Outside London","175","[c]","26310","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","East of England","Outside London","265","[c]","27460","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","London","365","[c]","30570","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","North East (England)","Outside London","205","[c]","23660","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","North West (England)","Outside London","400","[c]","25900","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Scotland","Outside London","180","[c]","25060","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","South East (England)","Outside London","465","[c]","27150","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","South West (England)","Outside London","260","[c]","26110","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","Unknown","60","[c]","27840","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Wales","Outside London","75","[c]","24910","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","West Midlands (England)","Outside London","155","[c]","26360","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Yorkshire and The Humber","Outside London","250","[c]","26630","27570"
"New entrant CS","2021","50-59","Department of Health and Social Care","East Midlands (England)","Outside London","20","[c]","40730","36330"
"New entrant CS","2021","50-59","Department of Health and Social Care","East of England","Outside London","25","[c]","48970","38200"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","London","215","[c]","47410","40650"
"New entrant CS","2021","50-59","Department of Health and Social Care","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","North West (England)","Outside London","20","[c]","30570","31370"
"New entrant CS","2021","50-59","Department of Health and Social Care","South East (England)","Outside London","25","[c]","40760","37890"
"New entrant CS","2021","50-59","Department of Health and Social Care","South West (England)","Outside London","45","[c]","39820","36330"
"New entrant CS","2021","50-59","Department of Health and Social Care","West Midlands (England)","Outside London","20","[c]","39570","28590"
"New entrant CS","2021","50-59","Department of Health and Social Care","Yorkshire and The Humber","Outside London","70","[c]","43330","36820"
"New entrant CS","2021","50-59","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","South West (England)","Outside London","20","[c]","29010","22350"
"New entrant CS","2021","50-59","HM Land Registry","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","West Midlands (England)","Outside London","15","[c]","23340","22350"
"New entrant CS","2021","50-59","HM Land Registry","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","East Midlands (England)","Outside London","30","[c]","29180","25560"
"New entrant CS","2021","50-59","HM Revenue and Customs","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","London","35","[c]","47220","36160"
"New entrant CS","2021","50-59","HM Revenue and Customs","North East (England)","Outside London","115","[c]","24280","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","North West (England)","Outside London","90","[c]","24790","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Northern Ireland","Outside London","20","[c]","21430","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Scotland","Outside London","95","[c]","22680","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","South East (England)","Outside London","20","[c]","23450","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","South West (England)","Outside London","15","[c]","28730","20880"
"New entrant CS","2021","50-59","HM Revenue and Customs","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Wales","Outside London","30","[c]","21030","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","West Midlands (England)","Outside London","35","[c]","35690","31810"
"New entrant CS","2021","50-59","HM Revenue and Customs","Yorkshire and The Humber","Outside London","30","[c]","32380","22850"
"New entrant CS","2021","50-59","HM Treasury","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","London","15","[c]","46150","42700"
"New entrant CS","2021","50-59","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","East of England","Outside London","10","[c]","22910","21430"
"New entrant CS","2021","50-59","Home Office","London","London","80","[c]","48350","41970"
"New entrant CS","2021","50-59","Home Office","North East (England)","Outside London","10","[c]","28090","24880"
"New entrant CS","2021","50-59","Home Office","North West (England)","Outside London","45","[c]","33500","24880"
"New entrant CS","2021","50-59","Home Office","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","South East (England)","Outside London","55","[c]","27620","25770"
"New entrant CS","2021","50-59","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Yorkshire and The Humber","Outside London","35","[c]","28460","24880"
"New entrant CS","2021","50-59","Ministry of Defence","East Midlands (England)","Outside London","55","[c]","29290","23540"
"New entrant CS","2021","50-59","Ministry of Defence","East of England","Outside London","75","[c]","28820","26350"
"New entrant CS","2021","50-59","Ministry of Defence","London","London","25","[c]","34640","28000"
"New entrant CS","2021","50-59","Ministry of Defence","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","North West (England)","Outside London","30","[c]","28490","20920"
"New entrant CS","2021","50-59","Ministry of Defence","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Overseas","Overseas","15","[c]","42380","33000"
"New entrant CS","2021","50-59","Ministry of Defence","Scotland","Outside London","65","[c]","29310","20920"
"New entrant CS","2021","50-59","Ministry of Defence","South East (England)","Outside London","210","[c]","32120","30620"
"New entrant CS","2021","50-59","Ministry of Defence","South West (England)","Outside London","245","[c]","37290","35170"
"New entrant CS","2021","50-59","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Wales","Outside London","20","[c]","25280","20920"
"New entrant CS","2021","50-59","Ministry of Defence","West Midlands (England)","Outside London","50","[c]","30870","29350"
"New entrant CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","Outside London","50","[c]","27900","26350"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","London","15","[c]","60330","53130"
