"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","30","[c]","40990","36800"
"Leaver Dept.","2021","No function","National Crime Agency","National Crime Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Infrastructure Commission","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Northern Ireland Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","65","[c]","22230","21170"
"Leaver Dept.","2021","No function","Office of the Public Guardian","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of the Public Guardian","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of the Public Guardian","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Public Health England","Department of Health and Social Care","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Public Health England","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Public Health England","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Public Health England","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Registers of Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Registers of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Hydrographic Office","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Heterosexual / straight","35","[c]","31080","29540"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Vehicle Certification Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Vehicle Certification Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Wales Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Crown Commercial Service","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Crown Commercial Service","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","165","[c]","32970","30420"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Legal Department","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Legal Department","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Legal Department","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury (excl. agencies)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","60","[c]","47030","44430"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Planning Inspectorate","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Forestry","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Forestry","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Export Finance","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Valuation Office Agency","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for International Development","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for International Development","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Forestry and Land Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Forestry and Land Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Forestry and Land Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
