"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","AA","10","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","AO","305","250","20700","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","EO","135","120","26190","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","G7","30","30","50470","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","HEO","100","90","31810","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","SEO","40","35","38360","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","AO","80","70","21060","21400"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","EO","55","50","27200","28130"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","HEO","50","45","33880","32100"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","SEO","35","30","40390","40090"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","AO","35","30","21000","21100"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","EO","35","30","26440","25860"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","G6","10","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","HEO","45","40","32020","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","SEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","AO","140","115","20720","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","EO","95","85","25920","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","G7","25","25","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","HEO","80","75","31820","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","SEO","30","30","38740","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","AO","70","60","20820","21170"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","EO","70","65","26750","26270"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","G7","35","35","53010","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","HEO","100","90","32530","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","SEO","50","50","39060","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","AO","120","100","20790","21100"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","EO","125","110","26190","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","G7","30","25","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","HEO","80","75","32270","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","SEO","30","30","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","London","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","London","G6","30","30","65700","64430"
"In post","2021","Declared disabled","HM Treasury","London","G7","55","50","54490","52680"
"In post","2021","Declared disabled","HM Treasury","London","HEO","80","80","34350","33310"
"In post","2021","Declared disabled","HM Treasury","London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East of England","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East of England","AO","55","50","21430","21430"
"In post","2021","Declared disabled","Home Office","East of England","EO","70","65","26050","25490"
"In post","2021","Declared disabled","Home Office","East of England","G6","[c]","[c]","[c]","[c]"
