"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","South East (England)","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","City of Edinburgh","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Derby","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicester","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire CC and Rutland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire CC and Rutland","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Nottingham","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Nottingham","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","West Northamptonshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","West Northamptonshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedford","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedford","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Breckland and South Norfolk","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Breckland and South Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Cambridgeshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Cambridgeshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Hertfordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Luton","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Luton","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","North and West Norfolk","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Norwich and East Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Norwich and East Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Peterborough","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Suffolk","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Suffolk","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barnet","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barnet","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bexley and Greenwich","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Brent","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Camden and City of London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Camden and City of London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Croydon","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Croydon","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Enfield","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hackney and Newham","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hackney and Newham","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Haringey and Islington","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Haringey and Islington","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Harrow and Hillingdon","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hounslow and Richmond upon Thames","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hounslow and Richmond upon Thames","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lambeth","Female","40","[c]","29810","28670"
"Leaver CS","2021","20-29","London","Lambeth","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lewisham and Southwark","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lewisham and Southwark","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Redbridge and Waltham Forest","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Tower Hamlets","Female","50","[c]","31610","26410"
"Leaver CS","2021","20-29","London","Tower Hamlets","Male","65","[c]","33480","28970"
"Leaver CS","2021","20-29","London","Tower Hamlets","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Wandsworth","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Wandsworth","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Westminster","Female","460","[c]","29120","27760"
"Leaver CS","2021","20-29","London","Westminster","Male","405","[c]","30300","28170"
"Leaver CS","2021","20-29","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Durham CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Durham CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","South Teesside","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Sunderland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Sunderland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Tyneside","Female","65","[c]","21860","21010"
"Leaver CS","2021","20-29","North East (England)","Tyneside","Male","80","[c]","22660","21010"
"Leaver CS","2021","20-29","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackpool","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackpool","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire East","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire East","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Chorley and West Lancashire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Chorley and West Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Merseyside","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North East","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North West","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South West","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South West","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Liverpool","Female","45","[c]","22240","21430"
"Leaver CS","2021","20-29","North West (England)","Liverpool","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Manchester","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Manchester","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Mid Lancashire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Mid Lancashire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Sefton","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Sefton","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Warrington","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Warrington","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","West Cumbria","Male","10","[c]","[c]","[c]"
