"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","West Midlands","Female","75","[c]","28640","21010"
"Leaver CS","2021","Asian","West Midlands (England)","West Midlands","Male","40","[c]","30260","23290"
"Leaver CS","2021","Asian","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","Female","55","[c]","27890","25110"
"Leaver CS","2021","Black","London","Inner London - East","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","Female","100","[c]","33800","28780"
"Leaver CS","2021","Black","London","Inner London - West","Male","65","[c]","37160","31060"
"Leaver CS","2021","Black","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","West Midlands","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Inner London - East","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
