"Status","Year","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outer London - West and North West","Heterosexual / straight","90","[c]","29580","28020"
"Leaver CS","2021","Asian","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outer London - West and North West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outer London - West and North West","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Tees Valley and Durham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands","Heterosexual / straight","70","[c]","28070","21010"
"Leaver CS","2021","Asian","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Yorkshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Bedfordshire and Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Heterosexual / straight","70","[c]","31410","26410"
"Leaver CS","2021","Black","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Heterosexual / straight","125","[c]","35240","29800"
"Leaver CS","2021","Black","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
