"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Disclosure Scotland","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Disclosure Scotland","Scotland","Unknown","100","90","25830","22230"
"In post","2021","Unknown","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Education Scotland","Scotland","Heterosexual / straight","175","170","58600","66290"
"In post","2021","Unknown","Education Scotland","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Education Scotland","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Education Scotland","Scotland","Unknown","120","110","52940","52480"
"In post","2021","Unknown","FCDO Services","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","FCDO Services","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","FCDO Services","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","FCDO Services","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","FCDO Services","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Scotland","Scotland","Heterosexual / straight","135","135","35960","31690"
"In post","2021","Unknown","Food Standards Scotland","Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Food Standards Scotland","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Food Standards Scotland","Scotland","Unknown","95","90","33680","30650"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","185","180","51160","44110"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","30","30","54220","56670"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","30","30","58990","57200"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Legal Department","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Legal Department","London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury (excl. agencies)","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury (excl. agencies)","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","East Midlands (England)","Heterosexual / straight","175","170","27790","25310"
"In post","2021","Unknown","Home Office (incl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","East Midlands (England)","Undeclared","30","30","30330","27370"
"In post","2021","Unknown","Home Office (incl. agencies)","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","East of England","Heterosexual / straight","1545","1390","26550","25220"
"In post","2021","Unknown","Home Office (incl. agencies)","East of England","LGBO","55","50","26150","24890"
"In post","2021","Unknown","Home Office (incl. agencies)","East of England","Undeclared","265","235","27040","26580"
"In post","2021","Unknown","Home Office (incl. agencies)","East of England","Unknown","95","95","23380","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","London","Heterosexual / straight","10450","9850","39720","35070"
