"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","London","Croydon","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Croydon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Ealing","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Enfield","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hackney and Newham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Haringey and Islington","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Haringey and Islington","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lambeth","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lewisham and Southwark","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Tower Hamlets","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Wandsworth","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Westminster","Heterosexual / straight","100","[c]","37060","31060"
"Leaver CS","2021","Black","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Westminster","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Derry City and Strabane","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
