"Status","Year","Disability","Organisation","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","Outside London","1855","1705","33710","31100"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Department for Transport","Outside London","165","160","35790","34290"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Department for Transport","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","140","135","42880","38790"
"In post","2021","Declared non-disabled","Wales Office","Wales Office","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Wales Office","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","London","45","45","72940","70000"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","125","120","51280","49160"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","Outside London","4910","4640","41250","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","65","60","33280","28640"
"In post","2021","Undeclared","Accountant in Bankruptcy","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","20","15","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","15","10","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","130","120","31120","28270"
"In post","2021","Undeclared","Attorney General's Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","London","190","185","50830","54700"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","85","80","31350","32000"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","65","60","30140","25460"
"In post","2021","Undeclared","Competition and Markets Authority","Competition and Markets Authority","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","70","65","23640","22570"
"In post","2021","Undeclared","Crown Commercial Service","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","75","70","41450","34150"
"In post","2021","Undeclared","Crown Prosecution Service","Attorney General's Departments","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","Outside London","185","175","28230","28110"
"In post","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","Outside London","675","650","38700","37820"
"In post","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","410","400","42400","46080"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","255","255","51020","53380"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","70","70","46430","51440"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","London","90","90","52920","53420"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","Outside London","180","175","40830","37100"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","75","75","44130","39800"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","145","140","39740","36970"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","London","65","65","47060","47870"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","London","655","640","43080","36880"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","Outside London","80","75","39040","31870"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","420","400","33300","31060"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","3580","3300","26670","27570"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","30","25","[c]","[c]"
"In post","2021","Undeclared","Disclosure Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","465","415","27160","21590"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","London","20","20","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","Outside London","240","225","29390","26780"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","Outside London","65","60","39840","36780"
"In post","2021","Undeclared","Education Scotland","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","ESTYN","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","London","5","5","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","30","30","40380","38760"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","London","180","175","42910","40350"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","Outside London","250","245","35640","30810"
"In post","2021","Undeclared","Food Standards Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","175","175","51240","45160"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","40","35","35750","33330"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","85","85","53070","54470"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","London","115","105","57720","64680"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","Outside London","165","160","45660","45870"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","London","320","300","29460","23500"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","Outside London","860","765","23210","20100"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","London","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","Outside London","225","200","32220","31740"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","London","845","805","35700","34940"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","Outside London","6350","5820","30820","31650"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","445","425","44670","39800"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","2525","2305","31210","28130"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","London","320","315","44220","36990"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","London","685","645","39250","35070"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","Outside London","1095","1005","28500","27090"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","Overseas","25","25","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","30","25","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","Outside London","90","85","24820","21170"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","Outside London","80","80","37550","35180"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","35","30","52840","53810"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","London","260","255","41000","37920"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","2405","2330","30990","27200"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","40","40","38720","33300"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","100","100","46440","46120"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","35","35","39480","35390"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","London","265","255","45040","40480"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","170","165","36590","32680"
"In post","2021","Undeclared","National Crime Agency","National Crime Agency","London","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","National Crime Agency","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","HM Treasury","London","10","10","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","Outside London","105","100","22230","20420"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","35","30","47320","47660"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","London","215","185","51400","43470"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","Outside London","295","260","43040","37890"
"In post","2021","Undeclared","Registers of Scotland","Scottish Government","Outside London","50","50","34980","32140"
"In post","2021","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","45","40","30290","26520"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Outside London","120","115","42470","39660"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Housing Regulator","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Prison Service","Scottish Government","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Scottish Public Pensions Agency","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Serious Fraud Office","Attorney General's Departments","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Social Security Scotland","Scottish Government","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Standards and Testing Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Standards and Testing Agency","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Student Awards Agency for Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","Outside London","120","115","43760","41650"
"In post","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Teaching Regulation Agency","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Transport Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Hydrographic Office","Ministry of Defence","Outside London","65","60","35530","33290"
"In post","2021","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","120","100","28760","23660"
"In post","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","London","80","80","40500","37380"
"In post","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","Outside London","220","200","34150","31100"
"In post","2021","Undeclared","Vehicle Certification Agency","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Outside London","180","170","42290","37410"
"In post","2021","Unknown","Accountant in Bankruptcy","Scottish Government","Outside London","40","35","31380","29190"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","150","140","41990","38670"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","565","515","30760","30950"
"In post","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","185","170","29150","25330"
"In post","2021","Unknown","Attorney General's Office","Attorney General's Departments","London","30","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","London","2385","2370","46220","34290"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","1135","1110","45310","36320"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","445","440","34640","32000"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","175","160","37780","35900"
"In post","2021","Unknown","Charity Commission","Charity Commission","London","30","30","42470","37910"
"In post","2021","Unknown","Charity Commission","Charity Commission","Outside London","165","155","33030","29230"
"In post","2021","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","290","260","27770","22490"
"In post","2021","Unknown","Competition and Markets Authority","Competition and Markets Authority","London","75","70","72600","74650"
"In post","2021","Unknown","Competition and Markets Authority","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","40","35","26630","22570"
"In post","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","London","40","40","46590","47990"
"In post","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","480","470","35420","34800"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","40","40","28710","26570"
"In post","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","London","370","355","39170","30110"
"In post","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","Outside London","1095","1040","36370","33310"
"In post","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt Management Office","HM Treasury","London","110","110","58840","51550"
"In post","2021","Unknown","Defence Electronics and Components Agency","Ministry of Defence","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Ministry of Defence","London","35","30","23930","20000"
"In post","2021","Unknown","Defence Equipment and Support","Ministry of Defence","Outside London","1040","1000","34870","32700"
"In post","2021","Unknown","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","735","710","40190","37360"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","825","810","45140","40050"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","65","65","40250","36740"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","260","255","48770","51730"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education (excl. agencies)","Department for Education","London","445","435","45600","40230"
"In post","2021","Unknown","Department for Education (excl. agencies)","Department for Education","Outside London","600","590","35660","32870"
"In post","2021","Unknown","Department for Education (excl. agencies)","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","435","425","46800","39910"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","395","370","39190","36520"
"In post","2021","Unknown","Department for International Trade","Department for International Trade","London","910","900","44080","38540"
"In post","2021","Unknown","Department for International Trade","Department for International Trade","Outside London","35","35","40320","38350"
"In post","2021","Unknown","Department for International Trade","Department for International Trade","Overseas","60","60","55960","53750"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","London","190","185","46840","43360"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","Outside London","40","40","43640","38650"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","550","535","36720","31060"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","2590","2460","26920","27570"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","50","50","35020","27570"
"In post","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","1835","1810","47170","40650"
"In post","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","690","670","41560","36820"
"In post","2021","Unknown","Disclosure Scotland","Scottish Government","Outside London","150","135","28380","24110"
"In post","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","670","605","24430","21590"
"In post","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","London","60","60","31230","30530"
"In post","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Outside London","765","750","27850","26580"
"In post","2021","Unknown","Education and Skills Funding Agency","Department for Education","London","25","25","[c]","[c]"
"In post","2021","Unknown","Education and Skills Funding Agency","Department for Education","Outside London","160","160","36220","36500"
"In post","2021","Unknown","Education Scotland","Scottish Government","Outside London","170","165","54820","56120"
"In post","2021","Unknown","ESTYN","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","30","30","40540","37870"
"In post","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Scotland","Scottish Government","Outside London","125","120","34740","32140"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","850","825","49950","52430"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","310","305","38990","33930"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","360","360","55830","55620"
"In post","2021","Unknown","Forestry and Land Scotland","Scottish Government","Outside London","45","45","30290","29140"
"In post","2021","Unknown","Government Actuary's Department","Chancellor's other departments","London","45","40","54110","50540"
"In post","2021","Unknown","Government Actuary's Department","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Legal Department","Attorney General's Departments","London","350","325","57190","61000"
"In post","2021","Unknown","Government Legal Department","Attorney General's Departments","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","London","5","5","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","Outside London","45","45","36170","27570"
"In post","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","London","685","675","25410","22680"
"In post","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Outside London","950","905","20470","18880"
"In post","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","HM Land Registry","London","115","115","39680","30600"
"In post","2021","Unknown","HM Land Registry","HM Land Registry","Outside London","1830","1765","26480","22350"
"In post","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","London","810","800","31430","30220"
"In post","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","Outside London","4195","4040","25090","24440"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","2225","2115","40910","36160"
"In post","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","17145","15705","26470","21680"
"In post","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","London","55","55","49700","52500"
"In post","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","London","845","835","39780","35050"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Outside London","1150","1120","26260","24880"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","65","60","38660","34500"
"In post","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","450","445","26880","20880"
"In post","2021","Unknown","Legal Aid Agency","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal Aid Agency","Ministry of Justice","Outside London","60","60","21430","19930"
"In post","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","London","5","5","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","Outside London","255","245","32010","29350"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","510","490","47160","40850"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","190","185","42450","40850"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","London","620","605","41180","37760"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","5030","4835","30860","26670"
