"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","SEO/HEO","45","[c]","35480","34700"
"Leaver Dept.","2021","20-29","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","AA/AO","90","[c]","20860","20430"
"Leaver Dept.","2021","20-29","Unknown","No function","EO","100","[c]","27510","27310"
"Leaver Dept.","2021","20-29","Unknown","No function","G6/G7","65","[c]","53370","52850"
"Leaver Dept.","2021","20-29","Unknown","No function","SEO/HEO","540","[c]","32580","32000"
"Leaver Dept.","2021","20-29","Unknown","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","AA/AO","155","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","EO","100","[c]","28220","27570"
"Leaver Dept.","2021","20-29","Unknown","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","SEO/HEO","165","[c]","34200","33090"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","SEO/HEO","50","[c]","36310","35080"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","AA/AO","125","[c]","20400","19930"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","EO","90","[c]","25150","25110"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","G6/G7","255","[c]","55930","54390"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","SEO/HEO","205","[c]","34910","34140"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","SEO/HEO","60","[c]","34810","34340"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","AA/AO","230","[c]","21520","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","EO","300","[c]","27130","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","G6/G7","170","[c]","57990","56300"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","SEO/HEO","325","[c]","36600","35370"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","SEO/HEO","40","[c]","37360","38190"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Analysis","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","G6/G7","125","[c]","55450","54280"
"Leaver Dept.","2021","30-39","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","SEO/HEO","195","[c]","34480","33120"
"Leaver Dept.","2021","30-39","Unknown","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","AA/AO","95","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","EO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G6/G7","75","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SEO/HEO","85","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
