"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Human Resources","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","AA/AO","55","[c]","20220","19930"
"Leaver Dept.","2021","Declared disabled","No function","EO","50","[c]","25430","26350"
"Leaver Dept.","2021","Declared disabled","No function","G6/G7","60","[c]","55800","53480"
"Leaver Dept.","2021","Declared disabled","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","SEO/HEO","130","[c]","33990","32620"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","35","[c]","32930","33300"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","95","[c]","21220","21010"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","140","[c]","27410","27570"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","50","[c]","57770","56150"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","125","[c]","36580","36280"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","G6/G7","50","[c]","58890","58130"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SEO/HEO","90","[c]","36070","34400"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SEO/HEO","40","[c]","37830","39350"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SEO/HEO","55","[c]","37650","35590"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","55","[c]","60120","58800"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","55","[c]","36060","35590"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","G6/G7","40","[c]","59500","58130"
"Leaver Dept.","2021","Declared non-disabled","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","SEO/HEO","45","[c]","38580","37920"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","AA/AO","40","[c]","20990","20800"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","EO","50","[c]","26390","26170"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","G6/G7","60","[c]","57430","57750"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","SEO/HEO","135","[c]","34880","33120"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","G6/G7","60","[c]","59530","59550"
"Leaver Dept.","2021","Declared non-disabled","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","SEO/HEO","30","[c]","35690","34740"
"Leaver Dept.","2021","Declared non-disabled","No function","AA/AO","395","[c]","20570","19930"
"Leaver Dept.","2021","Declared non-disabled","No function","EO","275","[c]","25590","26390"
"Leaver Dept.","2021","Declared non-disabled","No function","G6/G7","480","[c]","56080","54300"
"Leaver Dept.","2021","Declared non-disabled","No function","SCS level","90","[c]","85830","75920"
"Leaver Dept.","2021","Declared non-disabled","No function","SEO/HEO","735","[c]","34410","33100"
"Leaver Dept.","2021","Declared non-disabled","No function","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","EO","55","[c]","23800","24020"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","G6/G7","85","[c]","57300","54730"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","SEO/HEO","180","[c]","34510","33540"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","SEO/HEO","30","[c]","35280","33960"
"Leaver Dept.","2021","Declared non-disabled","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","765","[c]","21360","21010"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","1035","[c]","27400","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","445","[c]","58200","57010"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","70","[c]","91870","80000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","1050","[c]","36030","35200"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","AA/AO","50","[c]","19920","19930"
"Leaver Dept.","2021","Undeclared","No function","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","SEO/HEO","80","[c]","35370","33570"
"Leaver Dept.","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","85","[c]","28070","27570"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","50","[c]","55840","54870"
"Leaver Dept.","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","105","[c]","36530","35060"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","SEO/HEO","40","[c]","34820","33270"
"Leaver Dept.","2021","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","SEO/HEO","55","[c]","37110","38440"
"Leaver Dept.","2021","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","SEO/HEO","30","[c]","35500","35020"
"Leaver Dept.","2021","Unknown","Legal","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","AA/AO","180","[c]","20790","20430"
"Leaver Dept.","2021","Unknown","No function","EO","155","[c]","27140","27000"
"Leaver Dept.","2021","Unknown","No function","G6/G7","270","[c]","55550","53910"
"Leaver Dept.","2021","Unknown","No function","SCS level","40","[c]","94630","82500"
"Leaver Dept.","2021","Unknown","No function","SEO/HEO","815","[c]","33540","32120"
"Leaver Dept.","2021","Unknown","No function","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","G6/G7","35","[c]","55210","54120"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO/HEO","45","[c]","34490","34710"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","350","[c]","21240","21010"
"Leaver Dept.","2021","Unknown","Unknown","EO","225","[c]","27970","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","215","[c]","57810","54760"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","350","[c]","35670","35070"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","80","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","SEO/HEO","50","[c]","33010","32540"
"New entrant CS","2021","Declared disabled","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","SEO/HEO","40","[c]","36320","35900"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","AA/AO","460","[c]","21140","20600"
"New entrant CS","2021","Declared disabled","No function","EO","195","[c]","26050","25560"
"New entrant CS","2021","Declared disabled","No function","G6/G7","60","[c]","55210","53380"
"New entrant CS","2021","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","SEO/HEO","315","[c]","33630","32790"
"New entrant CS","2021","Declared disabled","No function","Unknown","125","[c]","23450","22920"
"New entrant CS","2021","Declared disabled","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","SEO/HEO","50","[c]","34620","33000"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SEO/HEO","10","[c]","[c]","[c]"
