"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","No function","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","140","125","22440","21400"
"In post","2021","40-49","No function","HM Revenue and Customs (excl. agencies)","West Central Scotland","235","220","30050","25560"
"In post","2021","40-49","No function","HM Revenue and Customs (excl. agencies)","West Midlands","310","290","32870","31810"
"In post","2021","40-49","No function","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","40-49","No function","HM Revenue and Customs (excl. agencies)","West Yorkshire","335","310","31180","28130"
"In post","2021","40-49","No function","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","HM Treasury (excl. agencies)","Inner London - West","150","145","62700","64400"
"In post","2021","40-49","No function","Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","40-49","No function","Insolvency Service","Derbyshire and Nottinghamshire","15","10","25790","20880"
"In post","2021","40-49","No function","Insolvency Service","Devon","15","15","31260","28840"
"In post","2021","40-49","No function","Insolvency Service","East Anglia","15","15","29330","26450"
"In post","2021","40-49","No function","Insolvency Service","East Wales","20","15","30470","26290"
"In post","2021","40-49","No function","Insolvency Service","Eastern Scotland","15","15","24360","20880"
"In post","2021","40-49","No function","Insolvency Service","Essex","10","10","28230","26970"
"In post","2021","40-49","No function","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","No function","Insolvency Service","Greater Manchester","35","35","30630","27850"
"In post","2021","40-49","No function","Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Insolvency Service","Inner London - East","35","30","37750","35460"
"In post","2021","40-49","No function","Insolvency Service","Kent","15","15","26560","26000"
"In post","2021","40-49","No function","Insolvency Service","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Insolvency Service","Merseyside","15","10","32500","31000"
"In post","2021","40-49","No function","Insolvency Service","Northumberland and Tyne and Wear","10","10","29320","28640"
"In post","2021","40-49","No function","Insolvency Service","Outer London - South","15","10","31880","27650"
"In post","2021","40-49","No function","Insolvency Service","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","40-49","No function","Insolvency Service","West Midlands","70","65","27890","22450"
"In post","2021","40-49","No function","Insolvency Service","West Yorkshire","25","25","30560","28310"
"In post","2021","40-49","No function","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Institute for Apprenticeships and Technical Education","Inner London - West","15","15","52240","53950"
"In post","2021","40-49","No function","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Institute for Apprenticeships and Technical Education","West Midlands","25","25","50380","49960"
"In post","2021","40-49","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","30","30","23600","21170"
"In post","2021","40-49","No function","Legal Aid Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","Greater Manchester","10","10","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","Inner London - West","25","20","48120","47590"
"In post","2021","40-49","No function","Legal Aid Agency","Merseyside","50","45","24580","22570"
"In post","2021","40-49","No function","Legal Aid Agency","Northumberland and Tyne and Wear","65","60","23270","21170"
"In post","2021","40-49","No function","Legal Aid Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Legal Aid Agency","West Midlands","20","20","22610","22570"
"In post","2021","40-49","No function","Legal Aid Agency","West Yorkshire","10","10","28740","26140"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Devon","5","5","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","East Wales","10","5","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","15","15","32060","31470"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Essex","5","5","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Hampshire and Isle of Wight","110","105","40730","39470"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Highlands and Islands","25","25","34440","33920"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Kent","10","10","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","North Eastern Scotland","10","10","39890","36040"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Northern Ireland","15","15","36950","31780"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","West Central Scotland","5","5","[c]","[c]"
"In post","2021","40-49","No function","Maritime and Coastguard Agency","West Wales and The Valleys","20","20","31380","31470"
"In post","2021","40-49","No function","Met Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Devon","30","30","45680","43650"
"In post","2021","40-49","No function","Met Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Met Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","10","10","36830","36300"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","15","15","38030","36690"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","15","15","39540","38310"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","10","10","35890","35510"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","50460","48370"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","5","5","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","255","245","56750","53650"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","15","15","37500","36460"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","30","25","36520","31910"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","20","20","48870","38170"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Greater Manchester","15","15","30710","26560"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","10","10","38220","39190"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Inner London - East","60","55","39580","36800"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Inner London - West","280","265","45640","37780"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","10","10","19460","18890"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Justice (excl. agencies)","West Yorkshire","15","15","33000","30990"
"In post","2021","40-49","No function","National Crime Agency","Bedfordshire and Hertfordshire","25","25","40950","39420"
"In post","2021","40-49","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","30","30","41120","39840"
"In post","2021","40-49","No function","National Crime Agency","Cheshire","230","225","38260","36740"
"In post","2021","40-49","No function","National Crime Agency","Derbyshire and Nottinghamshire","20","20","37770","36410"
"In post","2021","40-49","No function","National Crime Agency","Devon","10","10","35630","34440"
"In post","2021","40-49","No function","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","39860","39720"
"In post","2021","40-49","No function","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","National Crime Agency","Hampshire and Isle of Wight","15","15","36720","36580"
"In post","2021","40-49","No function","National Crime Agency","Inner London - East","295","285","46430","43750"
"In post","2021","40-49","No function","National Crime Agency","Kent","45","40","40960","42250"
"In post","2021","40-49","No function","National Crime Agency","Lancashire","15","15","36590","35280"
"In post","2021","40-49","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","10","10","40260","39680"
"In post","2021","40-49","No function","National Crime Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","National Crime Agency","Northern Ireland","25","25","39020","40210"
"In post","2021","40-49","No function","National Crime Agency","Northumberland and Tyne and Wear","25","25","37340","36410"
"In post","2021","40-49","No function","National Crime Agency","Outer London - South","20","20","44370","43360"
"In post","2021","40-49","No function","National Crime Agency","Overseas","45","45","65490","64460"
"In post","2021","40-49","No function","National Crime Agency","Shropshire and Staffordshire","15","15","40600","41020"
"In post","2021","40-49","No function","National Crime Agency","South Yorkshire","15","15","36820","34370"
"In post","2021","40-49","No function","National Crime Agency","Surrey, East and West Sussex","10","10","40370","39840"
"In post","2021","40-49","No function","National Crime Agency","Unknown","25","25","44650","44910"
"In post","2021","40-49","No function","National Crime Agency","West Central Scotland","15","15","39750","40210"
"In post","2021","40-49","No function","National Crime Agency","West Midlands","125","120","38700","36740"
"In post","2021","40-49","No function","National Crime Agency","West Wales and The Valleys","15","15","39110","40210"
"In post","2021","40-49","No function","National Crime Agency","West Yorkshire","35","35","38000","36520"
"In post","2021","40-49","No function","National Infrastructure Commission","Inner London - West","10","10","[c]","[c]"
"In post","2021","40-49","No function","National Savings and Investments","Inner London - West","30","30","57180","48580"
"In post","2021","40-49","No function","National Savings and Investments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","National Savings and Investments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","National Savings and Investments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Northern Ireland Office","Inner London - West","10","10","[c]","[c]"
"In post","2021","40-49","No function","Northern Ireland Office","Northern Ireland","5","5","[c]","[c]"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","45","40","45660","51360"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","East Anglia","25","25","62730","51360"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","54230","64500"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester","100","95","42490","32010"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","95","95","59200","51360"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","45","45","63900","64500"
"In post","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","45","45","60580","51360"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","Inner London - East","90","85","62960","58290"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","West Central Scotland","70","70","39620","35800"
"In post","2021","40-49","No function","Office of Qualifications and Examinations Regulation","West Midlands","65","60","47810","46660"
"In post","2021","40-49","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","Inner London - East","30","25","60600","55780"
"In post","2021","40-49","No function","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","West Central Scotland","5","5","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of the Public Guardian","Derbyshire and Nottinghamshire","80","70","21520","21170"
"In post","2021","40-49","No function","Office of the Public Guardian","West Midlands","160","150","23360","20650"
"In post","2021","40-49","No function","Planning Inspectorate","East Wales","15","10","42900","47660"
"In post","2021","40-49","No function","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","43840","47660"
"In post","2021","40-49","No function","Public Health England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","95","85","47000","45370"
"In post","2021","40-49","No function","Public Health England","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","Derbyshire and Nottinghamshire","50","45","42560","37450"
"In post","2021","40-49","No function","Public Health England","Devon","15","15","59770","51250"
"In post","2021","40-49","No function","Public Health England","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","East Anglia","85","75","44230","39940"
"In post","2021","40-49","No function","Public Health England","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","Essex","20","20","45360","39140"
"In post","2021","40-49","No function","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","270","240","42600","38910"
"In post","2021","40-49","No function","Public Health England","Greater Manchester","80","70","44180","37890"
"In post","2021","40-49","No function","Public Health England","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","Inner London - East","405","360","52220","52610"
"In post","2021","40-49","No function","Public Health England","Kent","15","15","50850","40820"
"In post","2021","40-49","No function","Public Health England","Lancashire","15","15","48370","45770"
"In post","2021","40-49","No function","Public Health England","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","Merseyside","30","30","44560","38730"
"In post","2021","40-49","No function","Public Health England","North Yorkshire","25","25","47040","43920"
"In post","2021","40-49","No function","Public Health England","Northumberland and Tyne and Wear","35","35","44640","38890"
"In post","2021","40-49","No function","Public Health England","Outer London - West and North West","230","220","49650","45470"
"In post","2021","40-49","No function","Public Health England","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","South Yorkshire","15","15","51730","41310"
"In post","2021","40-49","No function","Public Health England","Surrey, East and West Sussex","15","15","50040","51410"
"In post","2021","40-49","No function","Public Health England","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","West Central Scotland","5","5","[c]","[c]"
"In post","2021","40-49","No function","Public Health England","West Midlands","115","100","45530","38070"
"In post","2021","40-49","No function","Public Health England","West Yorkshire","75","70","44280","40790"
"In post","2021","40-49","No function","Registers of Scotland","Eastern Scotland","165","155","32770","30080"
"In post","2021","40-49","No function","Registers of Scotland","West Central Scotland","60","60","31100","30080"
"In post","2021","40-49","No function","Scottish Prison Service","Eastern Scotland","355","350","33560","33650"
"In post","2021","40-49","No function","Scottish Prison Service","Highlands and Islands","15","15","30850","33650"
"In post","2021","40-49","No function","Scottish Prison Service","North Eastern Scotland","55","55","30700","31030"
"In post","2021","40-49","No function","Scottish Prison Service","Southern Scotland","20","20","29700","25870"
"In post","2021","40-49","No function","Scottish Prison Service","West Central Scotland","240","240","32040","33650"
"In post","2021","40-49","No function","Serious Fraud Office","Inner London - West","15","15","52300","46950"
"In post","2021","40-49","No function","Standards and Testing Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Standards and Testing Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Standards and Testing Agency","Inner London - West","15","15","53940","50340"
"In post","2021","40-49","No function","Standards and Testing Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Standards and Testing Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Standards and Testing Agency","West Midlands","20","15","39490","36640"
"In post","2021","40-49","No function","Teaching Regulation Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Teaching Regulation Agency","West Midlands","10","10","32140","29550"
"In post","2021","40-49","No function","The National Archives","Outer London - West and North West","85","80","37190","34770"
"In post","2021","40-49","No function","UK Hydrographic Office","Dorset and Somerset","135","125","35220","33290"
"In post","2021","40-49","No function","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","UK Intellectual Property Office","East Wales","285","260","40460","39120"
"In post","2021","40-49","No function","UK Intellectual Property Office","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","East Wales","200","185","30990","29540"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","240","195","27530","23050"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","No function","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","33150","35190"
"In post","2021","40-49","No function","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","15","15","39880","31140"
"In post","2021","40-49","No function","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Vehicle Certification Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Wales Office","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","No function","Water Services Regulation Authority","Inner London - West","20","20","79170","73690"
"In post","2021","40-49","No function","Water Services Regulation Authority","West Midlands","30","30","51260","50130"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Animal and Plant Health Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Animal and Plant Health Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Animal and Plant Health Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Animal and Plant Health Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Animal and Plant Health Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Cabinet Office (excl. agencies)","Inner London - West","45","40","80360","79310"
"In post","2021","40-49","Project Delivery","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","20","15","33520","32820"
"In post","2021","40-49","Project Delivery","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Companies House","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Competition and Markets Authority","Eastern Scotland","10","10","60420","57500"
"In post","2021","40-49","Project Delivery","Competition and Markets Authority","Inner London - East","85","80","73880","75140"
"In post","2021","40-49","Project Delivery","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Crown Commercial Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Crown Commercial Service","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Debt Management Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Electronics and Components Agency","East Wales","60","60","28010","27460"
"In post","2021","40-49","Project Delivery","Defence Electronics and Components Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","30","30","31700","30160"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Cumbria","15","15","24860","21770"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Devon","15","15","34960","29030"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Dorset and Somerset","55","55","35500","36030"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","East Anglia","30","25","32740","33620"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","1450","1400","42540","40920"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Hampshire and Isle of Wight","50","50","27970","25460"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","25","25","23370","21860"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Lincolnshire","55","55","37310","34940"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Overseas","10","10","46820","43560"
"In post","2021","40-49","Project Delivery","Defence Equipment and Support","Shropshire and Staffordshire","10","10","[c]","[c]"
