"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence","London","10","[c]","59310","46450"
"Leaver CS","2021","Project Delivery","Ministry of Defence","Outside London","635","[c]","35110","32930"
"Leaver CS","2021","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice","London","20","[c]","38870","31910"
"Leaver CS","2021","Project Delivery","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Government","Outside London","20","[c]","32320","30160"
"Leaver CS","2021","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","30680","25100"
"Leaver CS","2021","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Foreign, Commonwealth and Development Office","Outside London","15","[c]","37370","36350"
"Leaver CS","2021","Property","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Revenue and Customs","London","40","[c]","35680","29380"
"Leaver CS","2021","Property","HM Revenue and Customs","Outside London","220","[c]","28460","25500"
"Leaver CS","2021","Property","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence","Outside London","135","[c]","28830","27720"
"Leaver CS","2021","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Justice","London","15","[c]","50930","51780"
"Leaver CS","2021","Property","Ministry of Justice","Outside London","10","[c]","35600","35830"
"Leaver CS","2021","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Government","Outside London","65","[c]","28870","27450"
"Leaver CS","2021","Property","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cabinet Office","Outside London","35","[c]","28320","26670"
"Leaver CS","2021","Security","Cabinet Office","Unknown","10","[c]","24090","23850"
"Leaver CS","2021","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Foreign, Commonwealth and Development Office","Outside London","15","[c]","37500","30630"
"Leaver CS","2021","Security","Ministry of Defence","London","20","[c]","28810","22690"
"Leaver CS","2021","Security","Ministry of Defence","Outside London","325","[c]","29370","26100"
"Leaver CS","2021","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","London","10","[c]","46250","32950"
"Leaver CS","2021","Unknown","Charity Commission","Outside London","20","[c]","37620","37910"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","London","155","[c]","46690","40940"
"Leaver CS","2021","Unknown","Department for Education","Outside London","195","[c]","40340","36960"
"Leaver CS","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","40410","39400"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","London","85","[c]","42310","35230"
"Leaver CS","2021","Unknown","Department for Transport","Outside London","15","[c]","46640","31070"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","490","[c]","32330","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","3855","[c]","25710","25490"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","50","[c]","25410","26890"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","195","[c]","48790","40850"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","80","[c]","41130","38850"
"Leaver CS","2021","Unknown","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Outside London","10","[c]","35850","37430"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","London","605","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Outside London","4500","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","London","590","[c]","37520","30410"
"Leaver CS","2021","Unknown","Home Office","Outside London","735","[c]","25110","24110"
"Leaver CS","2021","Unknown","Home Office","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","London","55","[c]","38260","33860"
"Leaver CS","2021","Unknown","Ministry of Defence","Outside London","1200","[c]","29630","26670"
"Leaver CS","2021","Unknown","Ministry of Defence","Overseas","75","[c]","38280","36960"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","160","[c]","34630","32400"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Outside London","415","[c]","40670","35110"
"Leaver CS","2021","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Outside London","140","[c]","42920","37410"
"Leaver Dept.","2021","Analysis","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","30","[c]","37890","32830"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","London","15","[c]","49220","41660"
"Leaver Dept.","2021","Analysis","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","London","15","[c]","35680","31470"
"Leaver Dept.","2021","Analysis","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Outside London","20","[c]","34020","29670"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","London","45","[c]","40910","34620"
"Leaver Dept.","2021","Analysis","Ministry of Justice","London","40","[c]","46960","40480"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Outside London","20","[c]","42000","37020"
"Leaver Dept.","2021","Analysis","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","London","25","[c]","46830","49000"
"Leaver Dept.","2021","Commercial","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","Unknown","15","[c]","60310","57790"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Outside London","30","[c]","36200","33930"
"Leaver Dept.","2021","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","Outside London","10","[c]","36970","34800"
"Leaver Dept.","2021","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","London","40","[c]","37140","34640"
"Leaver Dept.","2021","Communications","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","Unknown","10","[c]","38540","35250"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","London","15","[c]","52740","52300"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","London","15","[c]","39200","34240"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","London","15","[c]","37310","31650"
"Leaver Dept.","2021","Communications","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","London","20","[c]","43550","40200"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Justice","London","10","[c]","35740","31200"
"Leaver Dept.","2021","Communications","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Attorney General's Departments","London","10","[c]","44760","36740"
"Leaver Dept.","2021","Counter Fraud","Cabinet Office","London","10","[c]","36720","33730"
"Leaver Dept.","2021","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","London","50","[c]","51500","54700"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","London","10","[c]","40260","37410"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Outside London","30","[c]","34360","31150"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Outside London","15","[c]","35570","34860"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","10","[c]","43930","38820"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","London","15","[c]","49910","36800"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Outside London","10","[c]","33580","27940"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","10","[c]","47360","52430"
"Leaver Dept.","2021","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cabinet Office","London","10","[c]","40980","39650"
"Leaver Dept.","2021","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Transport","Outside London","10","[c]","40080","41590"
"Leaver Dept.","2021","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","London","10","[c]","57720","45200"
"Leaver Dept.","2021","Finance","Ministry of Defence","Outside London","25","[c]","40620","33300"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","London","40","[c]","51150","52850"
"Leaver Dept.","2021","Finance","Ministry of Justice","Outside London","35","[c]","41440","38540"
"Leaver Dept.","2021","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
