"Status","Year","Age","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Female","250","[c]","31560","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Male","185","[c]","31470","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Female","90","[c]","28780","28500"
"Leaver Dept.","2021","30-39","London","EO","Male","70","[c]","28640","28570"
"Leaver Dept.","2021","30-39","London","G6/G7","Female","390","[c]","57170","54980"
"Leaver Dept.","2021","30-39","London","G6/G7","Male","375","[c]","57010","54700"
"Leaver Dept.","2021","30-39","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO/HEO","Female","325","[c]","38010","36800"
"Leaver Dept.","2021","30-39","London","SEO/HEO","Male","320","[c]","37900","38440"
"Leaver Dept.","2021","30-39","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA/AO","Female","290","[c]","20510","20920"
"Leaver Dept.","2021","30-39","Outside London","AA/AO","Male","255","[c]","20830","21010"
"Leaver Dept.","2021","30-39","Outside London","EO","Female","280","[c]","25840","25770"
"Leaver Dept.","2021","30-39","Outside London","EO","Male","215","[c]","25950","26550"
"Leaver Dept.","2021","30-39","Outside London","G6/G7","Female","90","[c]","52910","52630"
"Leaver Dept.","2021","30-39","Outside London","G6/G7","Male","65","[c]","52360","51960"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","Female","275","[c]","34050","33200"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","Male","275","[c]","34820","33300"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Female","50","[c]","32490","32000"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Male","55","[c]","31950","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Female","50","[c]","29280","29080"
"Leaver Dept.","2021","40-49","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G6/G7","Female","220","[c]","60360","59160"
"Leaver Dept.","2021","40-49","London","G6/G7","Male","155","[c]","60500","59350"
"Leaver Dept.","2021","40-49","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SCS level","Female","95","[c]","86290","78100"
"Leaver Dept.","2021","40-49","London","SCS level","Male","50","[c]","90990","90920"
"Leaver Dept.","2021","40-49","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO/HEO","Female","115","[c]","39190","38910"
"Leaver Dept.","2021","40-49","London","SEO/HEO","Male","105","[c]","38840","38000"
"Leaver Dept.","2021","40-49","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA/AO","Female","175","[c]","20650","21010"
"Leaver Dept.","2021","40-49","Outside London","AA/AO","Male","135","[c]","21020","21010"
"Leaver Dept.","2021","40-49","Outside London","EO","Female","215","[c]","26450","27570"
"Leaver Dept.","2021","40-49","Outside London","EO","Male","130","[c]","26440","27570"
"Leaver Dept.","2021","40-49","Outside London","G6/G7","Female","100","[c]","55260","53090"
"Leaver Dept.","2021","40-49","Outside London","G6/G7","Male","95","[c]","55950","54440"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO/HEO","Female","240","[c]","35680","34990"
"Leaver Dept.","2021","40-49","Outside London","SEO/HEO","Male","155","[c]","36080","36090"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6/G7","Female","80","[c]","59870","58670"
"Leaver Dept.","2021","50-59","London","G6/G7","Male","70","[c]","62240","60640"
"Leaver Dept.","2021","50-59","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO/HEO","Female","85","[c]","39000","38820"
"Leaver Dept.","2021","50-59","London","SEO/HEO","Male","70","[c]","37540","35490"
"Leaver Dept.","2021","50-59","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA/AO","Female","145","[c]","20740","21010"
"Leaver Dept.","2021","50-59","Outside London","AA/AO","Male","100","[c]","20620","20500"
"Leaver Dept.","2021","50-59","Outside London","EO","Female","145","[c]","26520","27570"
"Leaver Dept.","2021","50-59","Outside London","EO","Male","90","[c]","26350","26890"
"Leaver Dept.","2021","50-59","Outside London","G6/G7","Female","70","[c]","56970","56040"
"Leaver Dept.","2021","50-59","Outside London","G6/G7","Male","95","[c]","57560","55380"
"Leaver Dept.","2021","50-59","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO/HEO","Female","175","[c]","35480","34640"
"Leaver Dept.","2021","50-59","Outside London","SEO/HEO","Male","115","[c]","35970","35310"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA/AO","Female","30","[c]","22670","22680"
"New entrant CS","2021","16-19","London","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Female","35","[c]","26610","26410"
"New entrant CS","2021","16-19","London","EO","Male","35","[c]","26020","25170"
"New entrant CS","2021","16-19","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA/AO","Female","360","[c]","20730","20880"
"New entrant CS","2021","16-19","Outside London","AA/AO","Male","270","[c]","20680","20810"
"New entrant CS","2021","16-19","Outside London","EO","Female","50","[c]","23830","25230"
"New entrant CS","2021","16-19","Outside London","EO","Male","70","[c]","21400","20900"
"New entrant CS","2021","16-19","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","AA/AO","Female","870","[c]","23770","23530"
"New entrant CS","2021","20-29","London","AA/AO","Male","620","[c]","24160","24120"
"New entrant CS","2021","20-29","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","EO","Female","1750","[c]","29130","29970"
"New entrant CS","2021","20-29","London","EO","Male","1020","[c]","29050","28790"
"New entrant CS","2021","20-29","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G6/G7","Female","160","[c]","54960","53420"
"New entrant CS","2021","20-29","London","G6/G7","Male","150","[c]","55510","53700"
"New entrant CS","2021","20-29","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SEO/HEO","Female","1760","[c]","33880","33210"
"New entrant CS","2021","20-29","London","SEO/HEO","Male","1410","[c]","34060","33570"
"New entrant CS","2021","20-29","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","Unknown","Female","115","[c]","25730","26810"
"New entrant CS","2021","20-29","London","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","AA/AO","Female","4450","[c]","20980","20920"
"New entrant CS","2021","20-29","Outside London","AA/AO","Male","3725","[c]","21300","21010"
"New entrant CS","2021","20-29","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","EO","Female","2800","[c]","26490","27570"
"New entrant CS","2021","20-29","Outside London","EO","Male","2055","[c]","26290","27540"
"New entrant CS","2021","20-29","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G6/G7","Female","60","[c]","51140","49860"
"New entrant CS","2021","20-29","Outside London","G6/G7","Male","60","[c]","52030","50520"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","Female","1025","[c]","31360","30650"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","Male","825","[c]","31870","31800"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","Unknown","Female","515","[c]","22360","22920"
"New entrant CS","2021","20-29","Outside London","Unknown","Male","130","[c]","24200","22920"
"New entrant CS","2021","20-29","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Female","40","[c]","27390","27570"
"New entrant CS","2021","20-29","Unknown","EO","Male","40","[c]","27390","27570"
"New entrant CS","2021","20-29","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Female","65","[c]","29870","28000"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Male","45","[c]","29990","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Female","65","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA/AO","Female","215","[c]","24420","25110"
"New entrant CS","2021","30-39","London","AA/AO","Male","205","[c]","26100","25110"
"New entrant CS","2021","30-39","London","EO","Female","645","[c]","30130","31060"
"New entrant CS","2021","30-39","London","EO","Male","400","[c]","30220","31060"
"New entrant CS","2021","30-39","London","G6/G7","Female","370","[c]","57410","54700"
"New entrant CS","2021","30-39","London","G6/G7","Male","365","[c]","58370","56000"
"New entrant CS","2021","30-39","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","Female","40","[c]","81670","77470"
"New entrant CS","2021","30-39","London","SCS level","Male","45","[c]","75610","71630"
"New entrant CS","2021","30-39","London","SEO/HEO","Female","655","[c]","37330","36800"
"New entrant CS","2021","30-39","London","SEO/HEO","Male","470","[c]","37470","36750"
"New entrant CS","2021","30-39","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Unknown","Female","45","[c]","27020","26810"
"New entrant CS","2021","30-39","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","AA/AO","Female","1875","[c]","21000","20920"
"New entrant CS","2021","30-39","Outside London","AA/AO","Male","1865","[c]","21920","21010"
"New entrant CS","2021","30-39","Outside London","EO","Female","1905","[c]","27100","27570"
"New entrant CS","2021","30-39","Outside London","EO","Male","1430","[c]","27040","27570"
"New entrant CS","2021","30-39","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","G6/G7","Female","300","[c]","54760","51720"
"New entrant CS","2021","30-39","Outside London","G6/G7","Male","265","[c]","56070","53430"
"New entrant CS","2021","30-39","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","Female","1055","[c]","34590","33590"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","Male","880","[c]","35040","34610"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","Unknown","Female","230","[c]","23380","22920"
"New entrant CS","2021","30-39","Outside London","Unknown","Male","95","[c]","27910","22920"
"New entrant CS","2021","30-39","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
