"Status","Year","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","50","50","21360","20310"
"In post","2021","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Undeclared","5","5","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Unknown","5","5","[c]","[c]"
"In post","2021","Overseas","Overseas","Heterosexual / straight","2495","2485","49920","50430"
"In post","2021","Overseas","Overseas","LGBO","170","170","51520","53000"
"In post","2021","Overseas","Overseas","Undeclared","375","370","47650","41800"
"In post","2021","Overseas","Overseas","Unknown","715","710","50960","49370"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","1070","1010","38000","31700"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","LGBO","65","65","33630","28410"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Undeclared","205","190","34990","27570"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Unknown","525","490","33270","30650"
"In post","2021","Scotland","Angus and Dundee City","Heterosexual / straight","1195","1110","27130","23340"
"In post","2021","Scotland","Angus and Dundee City","LGBO","80","75","24450","21010"
"In post","2021","Scotland","Angus and Dundee City","Undeclared","170","150","24360","21440"
"In post","2021","Scotland","Angus and Dundee City","Unknown","455","415","24880","21010"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","115","105","29690","27570"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Undeclared","25","20","[c]","[c]"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Unknown","80","75","28520","27570"
"In post","2021","Scotland","City of Edinburgh","Heterosexual / straight","7035","6725","39570","34190"
"In post","2021","Scotland","City of Edinburgh","LGBO","570","560","36760","31810"
