"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","EO","30","[c]","27130","27270"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","G6/G7","10","[c]","61800","66230"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","SEO/HEO","15","[c]","36790","32960"
"New entrant CS","2021","Communications","Department of Health and Social Care","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Outside London","EO","615","[c]","25560","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Outside London","SEO/HEO","135","[c]","31760","31810"
"New entrant CS","2021","Communications","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","London","SEO/HEO","10","[c]","31410","28000"
"New entrant CS","2021","Communications","Ministry of Defence","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Outside London","EO","15","[c]","25070","26350"
"New entrant CS","2021","Communications","Ministry of Defence","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Outside London","SEO/HEO","10","[c]","32230","30020"
"New entrant CS","2021","Communications","Wales Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","15","[c]","31960","31000"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","London","EO","15","[c]","29570","29570"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Outside London","EO","65","[c]","25560","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Outside London","SEO/HEO","25","[c]","32060","31810"
"New entrant CS","2021","Counter Fraud","HM Treasury","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","London","AA/AO","45","[c]","24120","24120"
"New entrant CS","2021","Debt","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Outside London","AA/AO","895","[c]","20140","20140"
"New entrant CS","2021","Debt","HM Revenue and Customs","Outside London","EO","25","[c]","25560","25560"
"New entrant CS","2021","Debt","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","London","AA/AO","10","[c]","21220","19120"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","London","EO","15","[c]","27660","27500"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","London","G6/G7","65","[c]","56620","54700"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","London","SEO/HEO","55","[c]","36660","34550"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","EO","50","[c]","26270","25270"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","15","[c]","58500","59170"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","60","[c]","36970","36740"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","London","SEO/HEO","10","[c]","36330","33050"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Outside London","G6/G7","15","[c]","53540","49860"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Outside London","SEO/HEO","40","[c]","34600","36500"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","EO","15","[c]","25400","24920"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","45","[c]","50620","48920"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","60","[c]","32690","29500"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","London","G6/G7","15","[c]","56940","57080"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","London","SEO/HEO","20","[c]","39820","38160"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Outside London","EO","40","[c]","27420","26130"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Outside London","G6/G7","25","[c]","60820","57050"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Outside London","SEO/HEO","65","[c]","37590","38650"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","SEO/HEO","35","[c]","34770","32790"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","AA/AO","25","[c]","22220","22350"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","EO","35","[c]","27640","27130"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","SEO/HEO","25","[c]","39640","38450"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Outside London","EO","65","[c]","25560","25560"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Outside London","G6/G7","40","[c]","58030","52580"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Outside London","SEO/HEO","130","[c]","34320","31810"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","AA/AO","15","[c]","20580","20920"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","EO","30","[c]","25980","26350"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","SEO/HEO","30","[c]","35720","33140"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","10","[c]","38550","40720"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","London","G6/G7","70","[c]","63490","64500"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","London","SEO/HEO","55","[c]","39150","38270"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","G6/G7","40","[c]","56680","57500"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","SEO/HEO","35","[c]","34930","34820"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","London","EO","10","[c]","32790","32260"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","London","SEO/HEO","10","[c]","44350","42700"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","EO","20","[c]","29450","28840"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","SEO/HEO","10","[c]","38190","36740"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
