"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Merseyside","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","[c]","33230","33250"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","41620","40780"
"Leaver CS","2021","Finance","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","Northumberland and Tyne and Wear","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Cumbria","AO","15","[c]","20660","21050"
"Leaver CS","2021","Grants Management","North West (England)","Cumbria","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - West","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - West","G7","20","[c]","58540","57910"
"Leaver CS","2021","Human Resources","London","Inner London - West","HEO","15","[c]","35310","35490"
"Leaver CS","2021","Human Resources","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - West","SEO","15","[c]","44500","44540"
"Leaver CS","2021","Human Resources","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","AO","10","[c]","20010","20520"
"Leaver CS","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Greater Manchester","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","West Central Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
