"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","35","30","33880","27530"
"In post","2021","Property","Yorkshire and The Humber","East Riding of Yorkshire","10","10","25880","23710"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","55","50","32770","30550"
"In post","2021","Property","Yorkshire and The Humber","Leeds","175","165","38250","32390"
"In post","2021","Property","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","120","115","31920","33300"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","135","125","41560","36790"
"In post","2021","Property","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","50","45","36400","35190"
"In post","2021","Psychology","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Midlands (England)","Leicestershire CC and Rutland","50","45","33480","31180"
"In post","2021","Psychology","East Midlands (England)","Lincolnshire","15","15","36910","32400"
"In post","2021","Psychology","East Midlands (England)","North Nottinghamshire","20","20","35480","30450"
"In post","2021","Psychology","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Midlands (England)","South and West Derbyshire","15","15","37250","30460"
"In post","2021","Psychology","East Midlands (England)","South Nottinghamshire","65","60","32930","29750"
"In post","2021","Psychology","East Midlands (England)","West Northamptonshire","10","10","32680","27700"
"In post","2021","Psychology","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East of England","Breckland and South Norfolk","25","25","30400","27380"
"In post","2021","Psychology","East of England","Cambridgeshire CC","50","50","35480","31180"
"In post","2021","Psychology","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East of England","Hertfordshire","20","15","34620","29060"
"In post","2021","Psychology","East of England","North and West Norfolk","25","25","32430","30100"
"In post","2021","Psychology","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East of England","Suffolk","50","45","38350","31180"
"In post","2021","Psychology","London","Bexley and Greenwich","15","10","35930","33900"
"In post","2021","Psychology","London","Croydon","5","5","[c]","[c]"
"In post","2021","Psychology","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Psychology","London","Hounslow and Richmond upon Thames","20","20","33580","30860"
"In post","2021","Psychology","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","London","Westminster","10","10","46450","44470"
"In post","2021","Psychology","North East (England)","Durham CC","70","65","38560","39100"
"In post","2021","Psychology","North East (England)","Hartlepool and Stockton-on-Tees","25","20","35400","30450"
"In post","2021","Psychology","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North West (England)","Cheshire East","10","10","35500","31180"
"In post","2021","Psychology","North West (England)","Chorley and West Lancashire","70","70","34110","29060"
"In post","2021","Psychology","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2021","Psychology","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Psychology","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North West (England)","Manchester","20","20","38260","31180"
"In post","2021","Psychology","North West (England)","Mid Lancashire","20","20","41350","36490"
"In post","2021","Psychology","North West (England)","Warrington","10","10","30700","26600"
"In post","2021","Psychology","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Scotland","City of Edinburgh","15","15","36900","33650"
"In post","2021","Psychology","Scotland","Clackmannanshire and Fife","10","10","36700","33650"
"In post","2021","Psychology","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2021","Psychology","Scotland","Falkirk","10","5","[c]","[c]"
"In post","2021","Psychology","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","Psychology","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Scotland","North Lanarkshire","10","10","[c]","[c]"
"In post","2021","Psychology","Scotland","Perth and Kinross and Stirling","10","5","[c]","[c]"
"In post","2021","Psychology","South East (England)","Buckinghamshire CC","60","55","37710","31180"
"In post","2021","Psychology","South East (England)","Central Hampshire","15","15","46840","46720"
"In post","2021","Psychology","South East (England)","East Surrey","20","20","37000","31980"
"In post","2021","Psychology","South East (England)","East Sussex CC","10","10","[c]","[c]"
"In post","2021","Psychology","South East (England)","Isle of Wight","30","30","31510","27380"
"In post","2021","Psychology","South East (England)","Kent Thames Gateway","30","30","32580","29750"
"In post","2021","Psychology","South East (England)","Medway","15","15","33330","29750"
"In post","2021","Psychology","South East (England)","Milton Keynes","15","15","35600","30450"
"In post","2021","Psychology","South East (England)","Oxfordshire","15","15","34040","31180"
"In post","2021","Psychology","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South East (England)","West Surrey","15","15","36120","30460"
"In post","2021","Psychology","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","43120","40060"
"In post","2021","Psychology","South West (England)","Devon CC","25","20","38370","36720"
"In post","2021","Psychology","South West (England)","Dorset CC","15","15","32610","28720"
"In post","2021","Psychology","South West (England)","Wiltshire","40","40","36560","31180"
"In post","2021","Psychology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wales","Flintshire and Wrexham","25","25","31730","29060"
"In post","2021","Psychology","Wales","Monmouthshire and Newport","20","20","36240","31180"
"In post","2021","Psychology","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Midlands (England)","Staffordshire CC","80","80","30800","28380"
"In post","2021","Psychology","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Midlands (England)","Worcestershire","25","25","34820","31180"
"In post","2021","Psychology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","35","35","33580","28380"
"In post","2021","Psychology","Yorkshire and The Humber","East Riding of Yorkshire","30","25","32440","29750"
"In post","2021","Psychology","Yorkshire and The Humber","Kingston upon Hull, City of","30","30","31800","29400"
"In post","2021","Psychology","Yorkshire and The Humber","Leeds","40","40","35200","31180"
"In post","2021","Psychology","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Yorkshire and The Humber","Wakefield","40","40","35000","31180"
"In post","2021","Psychology","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Midlands (England)","Derby","10","10","39030","39530"
"In post","2021","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","60","60","40210","38510"
"In post","2021","Science and Engineering","East Midlands (England)","Lincolnshire","160","155","33890","33690"
"In post","2021","Science and Engineering","East Midlands (England)","North Nottinghamshire","20","15","38190","37470"
"In post","2021","Science and Engineering","East Midlands (England)","Nottingham","50","45","46940","39010"
"In post","2021","Science and Engineering","East Midlands (England)","South and West Derbyshire","215","200","43020","40020"
"In post","2021","Science and Engineering","East Midlands (England)","South Nottinghamshire","25","25","32120","29180"
"In post","2021","Science and Engineering","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East of England","Bedford","10","10","35350","35060"
"In post","2021","Science and Engineering","East of England","Cambridgeshire CC","160","150","35530","33300"
"In post","2021","Science and Engineering","East of England","Central Bedfordshire","35","35","33800","33100"
"In post","2021","Science and Engineering","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East of England","Heart of Essex","10","5","[c]","[c]"
"In post","2021","Science and Engineering","East of England","Hertfordshire","175","165","50740","45570"
"In post","2021","Science and Engineering","East of England","North and West Norfolk","70","65","31370","32170"
"In post","2021","Science and Engineering","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East of England","Peterborough","20","20","28910","27540"
"In post","2021","Science and Engineering","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East of England","Suffolk","425","405","32820","29510"
"In post","2021","Science and Engineering","East of England","West Essex","10","10","41330","30910"
"In post","2021","Science and Engineering","London","Barnet","535","510","40860","40070"
"In post","2021","Science and Engineering","London","Bexley and Greenwich","30","30","31540","33950"
"In post","2021","Science and Engineering","London","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Science and Engineering","London","Croydon","30","30","50080","40410"
"In post","2021","Science and Engineering","London","Ealing","5","5","[c]","[c]"
"In post","2021","Science and Engineering","London","Harrow and Hillingdon","25","25","43990","41650"
"In post","2021","Science and Engineering","London","Hounslow and Richmond upon Thames","15","10","42760","41730"
"In post","2021","Science and Engineering","London","Lambeth","210","180","50900","45750"
"In post","2021","Science and Engineering","London","Lewisham and Southwark","20","20","48890","52030"
"In post","2021","Science and Engineering","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","London","Tower Hamlets","150","145","51400","43080"
"In post","2021","Science and Engineering","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","London","Westminster","395","380","51770","45770"
"In post","2021","Science and Engineering","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2021","Science and Engineering","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North East (England)","Tyneside","55","50","34000","29960"
"In post","2021","Science and Engineering","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","East Cumbria","25","25","24970","21750"
"In post","2021","Science and Engineering","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","Liverpool","30","30","40220","36330"
"In post","2021","Science and Engineering","North West (England)","Manchester","190","175","32950","28590"
"In post","2021","Science and Engineering","North West (England)","Mid Lancashire","35","30","41310","38890"
"In post","2021","Science and Engineering","North West (England)","Sefton","100","95","37720","35910"
"In post","2021","Science and Engineering","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2021","Science and Engineering","North West (England)","West Cumbria","80","80","42390","41400"
"In post","2021","Science and Engineering","North West (England)","Wirral","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","15","15","28940","23360"
"In post","2021","Science and Engineering","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","125","125","44240","42350"
"In post","2021","Science and Engineering","Scotland","Aberdeen City and Aberdeenshire","25","25","39730","41420"
"In post","2021","Science and Engineering","Scotland","Angus and Dundee City","10","10","22210","22500"
"In post","2021","Science and Engineering","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","City of Edinburgh","15","15","43490","35670"
"In post","2021","Science and Engineering","Scotland","Clackmannanshire and Fife","45","45","35400","36620"
"In post","2021","Science and Engineering","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","East Ayrshire and North Ayrshire mainland","60","60","21140","19860"
"In post","2021","Science and Engineering","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","125","125","45050","46010"
"In post","2021","Science and Engineering","Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","Glasgow City","80","80","40110","36710"
"In post","2021","Science and Engineering","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","55","55","26820","23800"
"In post","2021","Science and Engineering","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","Perth and Kinross and Stirling","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","Shetland Islands","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Berkshire","55","50","42800","40000"
"In post","2021","Science and Engineering","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Central Hampshire","650","630","41670","40580"
"In post","2021","Science and Engineering","South East (England)","East Kent","10","10","37070","37260"
"In post","2021","Science and Engineering","South East (England)","East Surrey","15","15","43780","45870"
"In post","2021","Science and Engineering","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Mid Kent","10","10","34140","35380"
"In post","2021","Science and Engineering","South East (England)","Milton Keynes","5","5","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","North Hampshire","25","20","35450","36730"
"In post","2021","Science and Engineering","South East (England)","Oxfordshire","265","250","43000","40130"
"In post","2021","Science and Engineering","South East (England)","Portsmouth","125","120","33230","33300"
"In post","2021","Science and Engineering","South East (England)","South Hampshire","200","190","32900","28650"
"In post","2021","Science and Engineering","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","West Kent","190","180","39550","37360"
"In post","2021","Science and Engineering","South East (England)","West Surrey","485","460","33650","29550"
"In post","2021","Science and Engineering","South East (England)","West Sussex (North East)","5","5","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","2560","2515","39010","39530"
"In post","2021","Science and Engineering","South West (England)","Bournemouth and Poole","15","15","21730","20520"
"In post","2021","Science and Engineering","South West (England)","Bristol, City of","240","220","35920","35610"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","95","95","24690","22500"
"In post","2021","Science and Engineering","South West (England)","Devon CC","755","715","39840","39650"
"In post","2021","Science and Engineering","South West (England)","Dorset CC","175","165","33700","29270"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire","30","30","30690","26670"
"In post","2021","Science and Engineering","South West (England)","Plymouth","155","150","33200","30690"
"In post","2021","Science and Engineering","South West (England)","Somerset","140","135","37030","36530"
"In post","2021","Science and Engineering","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2021","Science and Engineering","South West (England)","Wiltshire","2205","2130","38500","37320"
"In post","2021","Science and Engineering","Unknown","Unknown","75","75","27510","27370"
"In post","2021","Science and Engineering","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","65","65","44590","37910"
"In post","2021","Science and Engineering","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Wales","Conwy and Denbighshire","15","15","52210","50870"
"In post","2021","Science and Engineering","Wales","Flintshire and Wrexham","230","220","27260","28750"
"In post","2021","Science and Engineering","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Wales","Monmouthshire and Newport","375","355","48160","42820"
"In post","2021","Science and Engineering","Wales","Powys","10","10","24260","22220"
"In post","2021","Science and Engineering","Wales","South West Wales","20","20","27470","25780"
"In post","2021","Science and Engineering","Wales","Swansea","10","10","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Birmingham","195","180","38410","36330"
"In post","2021","Science and Engineering","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, County of","30","30","27370","25000"
"In post","2021","Science and Engineering","West Midlands (England)","Sandwell","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire CC","30","25","25280","22800"
"In post","2021","Science and Engineering","West Midlands (England)","Solihull","25","25","34720","33230"
"In post","2021","Science and Engineering","West Midlands (England)","Staffordshire CC","20","20","26850","22930"
"In post","2021","Science and Engineering","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Telford and Wrekin","10","10","29010","25190"
"In post","2021","Science and Engineering","West Midlands (England)","Warwickshire","15","15","28590","25700"
"In post","2021","Science and Engineering","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Worcestershire","10","10","31140","28440"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Leeds","70","70","45450","40560"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","150","140","30380","28190"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Sheffield","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","York","200","185","37380","35510"
"In post","2021","Security","East Midlands (England)","Derby","50","50","34210","33200"
"In post","2021","Security","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire CC and Rutland","10","10","35540","33090"
"In post","2021","Security","East Midlands (England)","Lincolnshire","55","55","20830","19560"
"In post","2021","Security","East Midlands (England)","North Nottinghamshire","15","15","27750","20820"
"In post","2021","Security","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2021","Security","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","West Northamptonshire","15","15","35680","39070"
"In post","2021","Security","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2021","Security","East of England","Cambridgeshire CC","40","40","30890","33250"
"In post","2021","Security","East of England","Central Bedfordshire","30","30","20170","19560"
"In post","2021","Security","East of England","Essex Haven Gateway","210","205","40700","41070"
"In post","2021","Security","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Hertfordshire","50","50","28400","22650"
"In post","2021","Security","East of England","North and West Norfolk","95","90","31060","28890"
"In post","2021","Security","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","30","30","32860","29060"
"In post","2021","Security","East of England","Southend-on-Sea","10","10","32120","26850"
"In post","2021","Security","East of England","Suffolk","70","70","25160","19560"
"In post","2021","Security","London","Barnet","5","5","[c]","[c]"
"In post","2021","Security","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","45","45","43640","41850"
"In post","2021","Security","London","Croydon","160","155","31070","28960"
"In post","2021","Security","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Harrow and Hillingdon","30","30","30520","24270"
"In post","2021","Security","London","Hounslow and Richmond upon Thames","45","45","25420","22210"
"In post","2021","Security","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Lambeth","35","30","33970","32270"
"In post","2021","Security","London","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","20","20","44480","41760"
"In post","2021","Security","London","Wandsworth","10","10","[c]","[c]"
"In post","2021","Security","London","Westminster","865","855","41310","38540"
"In post","2021","Security","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","40","40","33400","32040"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Security","North East (England)","Northumberland","15","15","21080","19560"
"In post","2021","Security","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","25","25","39590","38630"
"In post","2021","Security","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Security","North West (England)","East Cumbria","45","45","25340","20060"
"In post","2021","Security","North West (England)","Greater Manchester North East","10","10","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","10","10","22890","19560"
"In post","2021","Security","North West (England)","Greater Manchester South West","65","65","35490","31540"
"In post","2021","Security","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Security","North West (England)","Liverpool","45","45","25640","20060"
"In post","2021","Security","North West (England)","Manchester","15","15","36660","36780"
"In post","2021","Security","North West (England)","Mid Lancashire","35","35","25300","21020"
"In post","2021","Security","North West (England)","Sefton","15","10","24420","20060"
"In post","2021","Security","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","West Cumbria","45","45","30660","24610"
"In post","2021","Security","Northern Ireland","Antrim and Newtownabbey","75","75","21070","20310"
"In post","2021","Security","Northern Ireland","Ards and North Down","95","95","21100","20310"
"In post","2021","Security","Northern Ireland","Belfast","20","20","24440","20310"
"In post","2021","Security","Northern Ireland","Causeway Coast and Glens","60","60","20500","20310"
"In post","2021","Security","Northern Ireland","Fermanagh and Omagh","15","15","20390","20310"
"In post","2021","Security","Northern Ireland","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Security","Northern Ireland","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Security","Overseas","Overseas","75","75","37120","34350"
"In post","2021","Security","Scotland","Aberdeen City and Aberdeenshire","95","90","40950","44070"
"In post","2021","Security","Scotland","Caithness and Sutherland and Ross and Cromarty","20","20","30530","30890"
"In post","2021","Security","Scotland","City of Edinburgh","35","30","32090","34190"
"In post","2021","Security","Scotland","Clackmannanshire and Fife","45","45","26110","20060"
"In post","2021","Security","Scotland","Dumfries and Galloway","10","10","19700","19560"
"In post","2021","Security","Scotland","East Ayrshire and North Ayrshire mainland","35","30","27830","21130"
"In post","2021","Security","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1045","1020","30720","28210"
"In post","2021","Security","Scotland","Glasgow City","35","30","22210","20060"
"In post","2021","Security","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","15","15","19590","19560"
"In post","2021","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","10","10","19710","19560"
"In post","2021","Security","Scotland","Perth and Kinross and Stirling","10","10","[c]","[c]"
"In post","2021","Security","Scotland","South Ayrshire","10","5","[c]","[c]"
"In post","2021","Security","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Berkshire","630","625","34920","39070"
"In post","2021","Security","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Central Hampshire","90","90","29420","22780"
"In post","2021","Security","South East (England)","East Kent","35","35","21400","19560"
"In post","2021","Security","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","East Sussex CC","10","10","35700","19810"
"In post","2021","Security","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Medway","15","15","27120","19850"
"In post","2021","Security","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Milton Keynes","200","195","35940","33390"
"In post","2021","Security","South East (England)","North Hampshire","60","60","24930","19560"
"In post","2021","Security","South East (England)","Oxfordshire","135","135","29280","21130"
"In post","2021","Security","South East (England)","Portsmouth","420","410","30130","27750"
"In post","2021","Security","South East (England)","South Hampshire","125","120","24680","19950"
"In post","2021","Security","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","West Kent","30","30","41570","43580"
"In post","2021","Security","South East (England)","West Surrey","25","25","22950","19560"
"In post","2021","Security","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","185","180","31540","30820"
"In post","2021","Security","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Bristol, City of","10","10","27800","25560"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","50","45","22010","19560"
"In post","2021","Security","South West (England)","Devon CC","95","95","21540","19530"
"In post","2021","Security","South West (England)","Dorset CC","65","65","23290","19560"
"In post","2021","Security","South West (England)","Gloucestershire","80","80","32990","39070"
"In post","2021","Security","South West (England)","Plymouth","335","325","28550","25680"
"In post","2021","Security","South West (England)","Somerset","65","65","22860","19560"
"In post","2021","Security","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2021","Security","South West (England)","Wiltshire","270","265","28530","24610"
"In post","2021","Security","Unknown","Unknown","5","5","[c]","[c]"
