"Status","Year","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","10","[c]","43500","40000"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","10","[c]","48210","49300"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","North West (England)","15","[c]","39470","36500"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","Scotland","15","[c]","31390","23800"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","London","15","[c]","34600","33630"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","25","[c]","47000","42000"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","South East (England)","25","[c]","39580","36030"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Wales","80","[c]","34140","30220"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","London","10","[c]","38300","37580"
"New entrant CS","2021","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","10","[c]","47400","48890"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","15","[c]","50590","53520"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","West Midlands (England)","10","[c]","30680","25000"
"New entrant CS","2021","Finance","Department for Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","London","10","[c]","41040","34070"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","Wales","15","[c]","24940","21590"
"New entrant CS","2021","Finance","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","120","[c]","37640","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","Yorkshire and The Humber","55","[c]","32970","28970"
"New entrant CS","2021","Finance","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","North East (England)","10","[c]","32430","31810"
"New entrant CS","2021","Finance","HM Revenue and Customs","Scotland","25","[c]","20140","20140"
"New entrant CS","2021","Finance","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","25620","20140"
"New entrant CS","2021","Finance","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","London","20","[c]","36810","32570"
"New entrant CS","2021","Finance","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","East of England","10","[c]","31020","33000"
"New entrant CS","2021","Finance","Ministry of Defence","London","10","[c]","33330","28970"
"New entrant CS","2021","Finance","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","South East (England)","50","[c]","31570","28350"
"New entrant CS","2021","Finance","Ministry of Defence","South West (England)","100","[c]","31160","25000"
"New entrant CS","2021","Finance","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","London","15","[c]","38080","36800"
"New entrant CS","2021","Finance","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","West Midlands (England)","10","[c]","39090","38000"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Government","Scotland","25","[c]","32480","35680"
"New entrant CS","2021","Finance","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","London","10","[c]","[c]","[c]"
