"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Department for Transport","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","AA/AO","Female","35","[c]","22130","21010"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","AA/AO","Male","60","[c]","21390","21010"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","EO","Female","110","[c]","29140","27660"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","EO","Male","100","[c]","28530","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","SEO/HEO","Female","40","[c]","35490","36330"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","AA/AO","Female","45","[c]","19930","20120"
"New entrant CS","2021","Unknown","Attorney General's Departments","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","EO","Male","10","[c]","[c]","[c]"
