"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","Nottingham","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","West Northamptonshire","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Hertfordshire","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Luton","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Peterborough","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Southend-on-Sea","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Suffolk","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Barnet","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Camden and City of London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Croydon","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Ealing","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Harrow and Hillingdon","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Hounslow and Richmond upon Thames","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Redbridge and Waltham Forest","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Tower Hamlets","85","[c]","46690","40010"
"Leaver CS","2021","Unknown","Unknown","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","Westminster","275","[c]","39900","31580"
"Leaver CS","2021","Unknown","Unknown","North East (England)","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","Durham CC","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","Sunderland","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","Tyneside","170","[c]","23180","21010"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Blackpool","45","[c]","23370","21010"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Greater Manchester North East","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Greater Manchester North West","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Greater Manchester South West","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Liverpool","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Manchester","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Mid Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Sefton","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Warrington","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","Belfast","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","Derry City and Strabane","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","Overseas","70","[c]","37470","36960"
"Leaver CS","2021","Unknown","Unknown","Scotland","Aberdeen City and Aberdeenshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Angus and Dundee City","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","City of Edinburgh","175","[c]","41250","35110"
"Leaver CS","2021","Unknown","Unknown","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Glasgow City","70","[c]","35520","27570"
"Leaver CS","2021","Unknown","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Perth and Kinross and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Scottish Borders","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","South Lanarkshire","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","West Lothian","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Berkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Buckinghamshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Central Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","East Kent","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Mid Kent","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","North Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Portsmouth","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","West Sussex (South West)","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Bristol, City of","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Devon CC","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Wiltshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","525","[c]","34340","32060"
"Leaver CS","2021","Unknown","Unknown","Wales","Cardiff and Vale of Glamorgan","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Central Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Flintshire and Wrexham","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Swansea","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Birmingham","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Coventry","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Dudley","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Solihull","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","Wolverhampton","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Bradford","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Leeds","125","[c]","33340","27570"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","North Yorkshire CC","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Sheffield","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","London","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Westminster","10","[c]","[c]","[c]"
