"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Security","Outside London","SEO/HEO","90","80","38420","33900"
"In post","2021","60-64","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","London","AA/AO","520","460","24570","25110"
"In post","2021","60-64","Unknown","London","EO","845","695","30820","31060"
"In post","2021","60-64","Unknown","London","G6/G7","190","175","63340","62720"
"In post","2021","60-64","Unknown","London","SCS level","45","40","96670","86710"
"In post","2021","60-64","Unknown","London","SEO/HEO","365","325","40160","39000"
"In post","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Outside London","AA/AO","5385","4430","21020","21010"
"In post","2021","60-64","Unknown","Outside London","EO","5275","4070","27730","27570"
"In post","2021","60-64","Unknown","Outside London","G6/G7","485","420","63040","60830"
"In post","2021","60-64","Unknown","Outside London","SCS level","50","45","100830","87480"
"In post","2021","60-64","Unknown","Outside London","SEO/HEO","1695","1410","37160","35110"
"In post","2021","60-64","Unknown","Outside London","Unknown","30","30","41090","37810"
"In post","2021","60-64","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","EO","10","10","27840","27370"
"In post","2021","60-64","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","SEO/HEO","15","15","41000","41600"
"In post","2021","60-64","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","AA/AO","35","30","23250","24180"
"In post","2021","60-64","Unknown","Unknown","EO","35","30","28770","27570"
"In post","2021","60-64","Unknown","Unknown","G6/G7","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Unknown","130","130","39070","35380"
"In post","2021","65+","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","London","EO","5","5","[c]","[c]"
"In post","2021","65+","Analysis","London","G6/G7","15","10","63430","62480"
"In post","2021","65+","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Analysis","Outside London","EO","15","10","25620","25500"
"In post","2021","65+","Analysis","Outside London","G6/G7","10","10","53230","52610"
"In post","2021","65+","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Outside London","SEO/HEO","10","10","36560","35670"
"In post","2021","65+","Commercial","London","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","London","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Commercial","Outside London","AA/AO","10","10","21570","21310"
"In post","2021","65+","Commercial","Outside London","EO","20","15","27220","26670"
"In post","2021","65+","Commercial","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Outside London","SEO/HEO","25","20","39050","38590"
"In post","2021","65+","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","London","EO","30","25","23800","21400"
"In post","2021","65+","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","London","SEO/HEO","10","10","37640","38930"
"In post","2021","65+","Communications","Outside London","AA/AO","10","10","21170","21440"
"In post","2021","65+","Communications","Outside London","EO","20","15","26070","26330"
"In post","2021","65+","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Outside London","SEO/HEO","20","15","36350","35970"
"In post","2021","65+","Communications","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","London","AA/AO","10","10","25050","25630"
"In post","2021","65+","Counter Fraud","London","EO","15","10","31990","32520"
"In post","2021","65+","Counter Fraud","London","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","London","SEO/HEO","20","15","38270","37730"
"In post","2021","65+","Counter Fraud","Outside London","AA/AO","35","25","20780","20140"
"In post","2021","65+","Counter Fraud","Outside London","EO","40","25","27750","28130"
"In post","2021","65+","Counter Fraud","Outside London","G6/G7","15","10","60990","58130"
"In post","2021","65+","Counter Fraud","Outside London","SEO/HEO","50","35","37250","35000"
"In post","2021","65+","Debt","London","AA/AO","35","25","25250","25630"
"In post","2021","65+","Debt","London","EO","10","5","[c]","[c]"
"In post","2021","65+","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","Outside London","AA/AO","65","50","21040","21440"
"In post","2021","65+","Debt","Outside London","EO","20","15","28050","28130"
"In post","2021","65+","Debt","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","London","EO","10","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","London","G6/G7","15","15","62970","59510"
"In post","2021","65+","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","London","SEO/HEO","15","15","44680","45690"
"In post","2021","65+","Digital, Data & Technology","Outside London","AA/AO","15","15","21610","21050"
"In post","2021","65+","Digital, Data & Technology","Outside London","EO","30","25","28890","28130"
"In post","2021","65+","Digital, Data & Technology","Outside London","G6/G7","25","20","58100","57320"
"In post","2021","65+","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Outside London","SEO/HEO","75","60","37520","35900"
"In post","2021","65+","Digital, Data & Technology","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Finance","London","AA/AO","10","10","24820","24490"
"In post","2021","65+","Finance","London","EO","15","15","30540","30600"
"In post","2021","65+","Finance","London","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Finance","London","SEO/HEO","25","20","42010","42830"
"In post","2021","65+","Finance","Outside London","AA/AO","65","50","20810","20650"
"In post","2021","65+","Finance","Outside London","EO","35","25","27090","26930"
"In post","2021","65+","Finance","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Finance","Outside London","SEO/HEO","25","20","39060","37120"
"In post","2021","65+","Grants Management","Outside London","AA/AO","30","25","21050","21050"
"In post","2021","65+","Grants Management","Outside London","EO","10","10","26420","26520"
"In post","2021","65+","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","London","G6/G7","10","5","[c]","[c]"
"In post","2021","65+","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","London","SEO/HEO","15","10","45140","45200"
"In post","2021","65+","Human Resources","Outside London","AA/AO","45","35","21160","21130"
"In post","2021","65+","Human Resources","Outside London","EO","25","15","28450","28130"
"In post","2021","65+","Human Resources","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","Outside London","SEO/HEO","30","25","36970","33760"
"In post","2021","65+","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Legal","London","AA/AO","20","15","23660","23520"
"In post","2021","65+","Legal","London","EO","20","15","29390","30060"
"In post","2021","65+","Legal","London","G6/G7","50","40","67550","64680"
"In post","2021","65+","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","London","SEO/HEO","10","10","44570","45640"
"In post","2021","65+","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Outside London","AA/AO","65","50","21370","20140"
"In post","2021","65+","Legal","Outside London","EO","30","25","27700","28430"
"In post","2021","65+","Legal","Outside London","G6/G7","60","45","61380","57760"
"In post","2021","65+","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Outside London","SEO/HEO","25","20","42140","43090"
"In post","2021","65+","No function","London","AA/AO","360","295","24040","23500"
"In post","2021","65+","No function","London","EO","140","120","30620","30600"
"In post","2021","65+","No function","London","G6/G7","105","85","64560","62980"
"In post","2021","65+","No function","London","SCS level","30","25","114900","110680"
"In post","2021","65+","No function","London","SEO/HEO","140","115","40550","39800"
"In post","2021","65+","No function","London","Unknown","60","50","35360","32090"
"In post","2021","65+","No function","Outside London","AA/AO","1880","1335","21240","20600"
"In post","2021","65+","No function","Outside London","EO","655","465","27680","27230"
"In post","2021","65+","No function","Outside London","G6/G7","225","160","63050","60510"
"In post","2021","65+","No function","Outside London","SCS level","15","10","102140","106730"
"In post","2021","65+","No function","Outside London","SEO/HEO","515","355","38290","36480"
"In post","2021","65+","No function","Outside London","Unknown","250","185","29510","28200"
"In post","2021","65+","No function","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","London","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Project Delivery","London","EO","10","5","[c]","[c]"
"In post","2021","65+","Project Delivery","London","G6/G7","25","20","68090","70410"
"In post","2021","65+","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","London","SEO/HEO","30","25","41950","40710"
"In post","2021","65+","Project Delivery","Outside London","AA/AO","20","20","21330","21440"
"In post","2021","65+","Project Delivery","Outside London","EO","105","85","25360","25620"
"In post","2021","65+","Project Delivery","Outside London","G6/G7","55","45","58210","55420"
"In post","2021","65+","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Outside London","SEO/HEO","245","200","37510","36460"
"In post","2021","65+","Project Delivery","Outside London","Unknown","35","35","45170","41970"
"In post","2021","65+","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","London","AA/AO","15","15","23310","24370"
"In post","2021","65+","Property","London","EO","10","10","[c]","[c]"
"In post","2021","65+","Property","London","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Property","London","SEO/HEO","20","15","44070","43910"
"In post","2021","65+","Property","Outside London","AA/AO","135","120","20030","18760"
