"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Yorkshire and The Humber","North Yorkshire","25","25","30730","26670"
"In post","2021","Ministry of Defence","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","East Midlands (England)","Lincolnshire","20","20","24440","21580"
"In post","2021","Ministry of Defence","Human Resources","East of England","Bedfordshire and Hertfordshire","15","15","42130","37320"
"In post","2021","Ministry of Defence","Human Resources","East of England","East Anglia","25","25","31970","33300"
"In post","2021","Ministry of Defence","Human Resources","East of England","Essex","20","15","29900","26670"
"In post","2021","Ministry of Defence","Human Resources","London","Inner London - West","270","265","47230","44500"
"In post","2021","Ministry of Defence","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","North West (England)","Greater Manchester","175","165","26060","21130"
"In post","2021","Ministry of Defence","Human Resources","North West (England)","Lancashire","165","150","25060","26670"
"In post","2021","Ministry of Defence","Human Resources","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Overseas","Overseas","15","15","34410","33300"
"In post","2021","Ministry of Defence","Human Resources","Scotland","Eastern Scotland","10","10","26010","22080"
"In post","2021","Ministry of Defence","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Scotland","West Central Scotland","435","405","24080","21580"
"In post","2021","Ministry of Defence","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","45","45","33230","26350"
"In post","2021","Ministry of Defence","Human Resources","South East (England)","Hampshire and Isle of Wight","150","145","32030","26670"
"In post","2021","Ministry of Defence","Human Resources","South East (England)","Kent","10","10","24920","24220"
"In post","2021","Ministry of Defence","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","South West (England)","Dorset and Somerset","30","30","30060","24370"
"In post","2021","Ministry of Defence","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","505","460","34400","30000"
"In post","2021","Ministry of Defence","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Wales","East Wales","10","10","28390","26670"
"In post","2021","Ministry of Defence","Human Resources","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","West Midlands (England)","Shropshire and Staffordshire","20","20","37220","36460"
"In post","2021","Ministry of Defence","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Human Resources","Yorkshire and The Humber","North Yorkshire","15","15","31270","33300"
"In post","2021","Ministry of Defence","Intelligence Analysis","East Midlands (England)","Lincolnshire","40","40","31050","32670"
"In post","2021","Ministry of Defence","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Intelligence Analysis","East of England","East Anglia","270","265","33530","33300"
"In post","2021","Ministry of Defence","Intelligence Analysis","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Intelligence Analysis","London","Inner London - West","260","255","45270","45200"
"In post","2021","Ministry of Defence","Intelligence Analysis","London","Outer London - West and North West","245","230","33160","29250"
"In post","2021","Ministry of Defence","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Intelligence Analysis","Overseas","Overseas","15","15","42250","40580"
"In post","2021","Ministry of Defence","Intelligence Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","37680","36460"
"In post","2021","Ministry of Defence","Internal Audit","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","London","Inner London - West","20","20","50160","49370"
"In post","2021","Ministry of Defence","Internal Audit","North West (England)","Greater Manchester","10","10","30910","29200"
"In post","2021","Ministry of Defence","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","South East (England)","Hampshire and Isle of Wight","25","25","32850","33300"
"In post","2021","Ministry of Defence","Internal Audit","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","40980","40580"
"In post","2021","Ministry of Defence","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","East Midlands (England)","Lincolnshire","15","15","30030","26670"
"In post","2021","Ministry of Defence","Knowledge and Information Management","East of England","Bedfordshire and Hertfordshire","20","20","34160","33870"
"In post","2021","Ministry of Defence","Knowledge and Information Management","East of England","East Anglia","70","70","33990","33150"
"In post","2021","Ministry of Defence","Knowledge and Information Management","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","London","Inner London - West","105","105","38150","35770"
"In post","2021","Ministry of Defence","Knowledge and Information Management","London","Outer London - West and North West","20","20","33330","30120"
"In post","2021","Ministry of Defence","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","North West (England)","Greater Manchester","30","25","29410","26670"
"In post","2021","Ministry of Defence","Knowledge and Information Management","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Scotland","West Central Scotland","15","15","27780","26670"
"In post","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","32800","33300"
"In post","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","130","125","29990","28660"
"In post","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","Dorset and Somerset","50","45","30160","26740"
"In post","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","380","370","37320","35590"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Wales","East Wales","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","30","30","32670","33150"
"In post","2021","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","51800","46080"
"In post","2021","Ministry of Defence","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","115","110","40040","37890"
"In post","2021","Ministry of Defence","Medicine","East Midlands (England)","Lincolnshire","55","50","44110","37890"
"In post","2021","Ministry of Defence","Medicine","East of England","Bedfordshire and Hertfordshire","30","25","47800","37890"
"In post","2021","Ministry of Defence","Medicine","East of England","East Anglia","60","55","44550","36370"
"In post","2021","Ministry of Defence","Medicine","East of England","Essex","45","40","44300","37890"
"In post","2021","Ministry of Defence","Medicine","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","London","Inner London - West","15","15","58020","44780"
"In post","2021","Ministry of Defence","Medicine","London","Outer London - East and North East","15","10","52520","39070"
"In post","2021","Ministry of Defence","Medicine","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","North East (England)","Northumberland and Tyne and Wear","10","10","44350","37890"
"In post","2021","Ministry of Defence","Medicine","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","North West (England)","Lancashire","30","25","64520","74070"
"In post","2021","Ministry of Defence","Medicine","Northern Ireland","Northern Ireland","40","30","44050","38640"
"In post","2021","Ministry of Defence","Medicine","Overseas","Overseas","35","35","50960","38890"
"In post","2021","Ministry of Defence","Medicine","Scotland","Eastern Scotland","45","45","45460","37890"
"In post","2021","Ministry of Defence","Medicine","Scotland","Highlands and Islands","20","20","47520","37130"
"In post","2021","Ministry of Defence","Medicine","Scotland","West Central Scotland","20","20","43840","37890"
"In post","2021","Ministry of Defence","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","115","100","45660","37890"
"In post","2021","Ministry of Defence","Medicine","South East (England)","Hampshire and Isle of Wight","180","160","47840","38490"
"In post","2021","Ministry of Defence","Medicine","South East (England)","Kent","25","25","44960","33180"
"In post","2021","Ministry of Defence","Medicine","South East (England)","Surrey, East and West Sussex","45","40","40040","33780"
"In post","2021","Ministry of Defence","Medicine","South West (England)","Cornwall and Isles of Scilly","30","20","47330","37890"
"In post","2021","Ministry of Defence","Medicine","South West (England)","Devon","130","115","36690","30620"
"In post","2021","Ministry of Defence","Medicine","South West (England)","Dorset and Somerset","50","45","47780","37890"
"In post","2021","Ministry of Defence","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","190","170","43980","36370"
"In post","2021","Ministry of Defence","Medicine","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","Wales","East Wales","50","45","38110","31140"
"In post","2021","Ministry of Defence","Medicine","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","25","41090","37890"
"In post","2021","Ministry of Defence","Medicine","West Midlands (England)","Shropshire and Staffordshire","105","95","47180","38890"
"In post","2021","Ministry of Defence","Medicine","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","North Yorkshire","135","125","42870","36370"
"In post","2021","Ministry of Defence","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","27320","26670"
"In post","2021","Ministry of Defence","Operational Delivery","East Midlands (England)","Lincolnshire","20","20","31670","29200"
"In post","2021","Ministry of Defence","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","East of England","East Anglia","60","55","24630","21580"
"In post","2021","Ministry of Defence","Operational Delivery","East of England","Essex","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","London","Inner London - West","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","North West (England)","Cumbria","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","North West (England)","Greater Manchester","65","60","23040","21920"
"In post","2021","Ministry of Defence","Operational Delivery","North West (England)","Lancashire","50","45","25380","22130"
"In post","2021","Ministry of Defence","Operational Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","Northern Ireland","Northern Ireland","15","15","30620","27680"
"In post","2021","Ministry of Defence","Operational Delivery","Overseas","Overseas","25","25","37190","33040"
"In post","2021","Ministry of Defence","Operational Delivery","Scotland","Eastern Scotland","20","20","31420","30620"
"In post","2021","Ministry of Defence","Operational Delivery","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","Scotland","West Central Scotland","25","25","27090","23110"
"In post","2021","Ministry of Defence","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","28940","26510"
"In post","2021","Ministry of Defence","Operational Delivery","South East (England)","Hampshire and Isle of Wight","180","170","36250","33300"
"In post","2021","Ministry of Defence","Operational Delivery","South East (England)","Kent","45","40","31650","26930"
"In post","2021","Ministry of Defence","Operational Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","South West (England)","Devon","25","25","27020","22080"
"In post","2021","Ministry of Defence","Operational Delivery","South West (England)","Dorset and Somerset","565","535","32320","33290"
"In post","2021","Ministry of Defence","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","435","415","36860","32900"
"In post","2021","Ministry of Defence","Operational Delivery","Unknown","Unknown","15","15","27780","26670"
"In post","2021","Ministry of Defence","Operational Delivery","Wales","East Wales","60","60","30400","27780"
"In post","2021","Ministry of Defence","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","25440","26670"
"In post","2021","Ministry of Defence","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","35","35","30340","28110"
"In post","2021","Ministry of Defence","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Delivery","Yorkshire and The Humber","North Yorkshire","40","35","29050","26670"
"In post","2021","Ministry of Defence","Operational Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Research","East Midlands (England)","Lincolnshire","20","20","45260","46580"
"In post","2021","Ministry of Defence","Operational Research","London","Inner London - West","15","15","56910","57410"
"In post","2021","Ministry of Defence","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Operational Research","South East (England)","Hampshire and Isle of Wight","445","430","41880","46080"
"In post","2021","Ministry of Defence","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","44900","46080"
"In post","2021","Ministry of Defence","Operational Research","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Other","East Midlands (England)","Derbyshire and Nottinghamshire","110","110","24950","21130"
"In post","2021","Ministry of Defence","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","155","150","22830","20920"
"In post","2021","Ministry of Defence","Other","East Midlands (England)","Lincolnshire","480","460","23130","20920"
"In post","2021","Ministry of Defence","Other","East of England","Bedfordshire and Hertfordshire","160","155","26920","25390"
"In post","2021","Ministry of Defence","Other","East of England","East Anglia","785","760","23470","21130"
"In post","2021","Ministry of Defence","Other","East of England","Essex","145","140","24360","21580"
"In post","2021","Ministry of Defence","Other","London","Inner London - East","40","40","24780","24110"
"In post","2021","Ministry of Defence","Other","London","Inner London - West","295","290","28020","25390"
"In post","2021","Ministry of Defence","Other","London","Outer London - East and North East","45","40","25570","24590"
"In post","2021","Ministry of Defence","Other","London","Outer London - South","10","10","22150","22200"
"In post","2021","Ministry of Defence","Other","London","Outer London - West and North West","270","255","25620","23080"
"In post","2021","Ministry of Defence","Other","North East (England)","Northumberland and Tyne and Wear","85","85","22620","20990"
"In post","2021","Ministry of Defence","Other","North East (England)","Tees Valley and Durham","25","25","20450","21130"
"In post","2021","Ministry of Defence","Other","North West (England)","Cheshire","15","15","20910","21130"
"In post","2021","Ministry of Defence","Other","North West (England)","Cumbria","95","95","22950","21130"
"In post","2021","Ministry of Defence","Other","North West (England)","Greater Manchester","40","40","20950","20920"
"In post","2021","Ministry of Defence","Other","North West (England)","Lancashire","85","80","22980","21130"
"In post","2021","Ministry of Defence","Other","North West (England)","Merseyside","165","150","23750","22080"
"In post","2021","Ministry of Defence","Other","Northern Ireland","Northern Ireland","280","270","21980","21670"
"In post","2021","Ministry of Defence","Other","Overseas","Overseas","270","265","43700","41600"
"In post","2021","Ministry of Defence","Other","Scotland","Eastern Scotland","300","290","25880","21130"
"In post","2021","Ministry of Defence","Other","Scotland","Highlands and Islands","170","165","21390","20520"
"In post","2021","Ministry of Defence","Other","Scotland","North Eastern Scotland","10","10","21090","20920"
"In post","2021","Ministry of Defence","Other","Scotland","Southern Scotland","190","185","25520","24930"
"In post","2021","Ministry of Defence","Other","Scotland","West Central Scotland","320","305","25700","21580"
"In post","2021","Ministry of Defence","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","900","875","26670","22080"
"In post","2021","Ministry of Defence","Other","South East (England)","Hampshire and Isle of Wight","1495","1445","27060","22600"
"In post","2021","Ministry of Defence","Other","South East (England)","Kent","115","105","23290","21130"
"In post","2021","Ministry of Defence","Other","South East (England)","Surrey, East and West Sussex","135","130","22480","20920"
"In post","2021","Ministry of Defence","Other","South West (England)","Cornwall and Isles of Scilly","210","200","23300","21130"
"In post","2021","Ministry of Defence","Other","South West (England)","Devon","370","355","24130","21130"
"In post","2021","Ministry of Defence","Other","South West (England)","Dorset and Somerset","570","545","26030","21580"
"In post","2021","Ministry of Defence","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","3205","3055","32140","28660"
"In post","2021","Ministry of Defence","Other","Unknown","Unknown","1860","1855","37500","34160"
"In post","2021","Ministry of Defence","Other","Wales","East Wales","280","270","23170","21130"
"In post","2021","Ministry of Defence","Other","Wales","West Wales and The Valleys","80","75","23740","21130"
"In post","2021","Ministry of Defence","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","265","260","22560","20920"
"In post","2021","Ministry of Defence","Other","West Midlands (England)","Shropshire and Staffordshire","695","670","26790","26670"
"In post","2021","Ministry of Defence","Other","West Midlands (England)","West Midlands","90","85","23210","20980"
"In post","2021","Ministry of Defence","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","400","390","26100","26670"
"In post","2021","Ministry of Defence","Other","Yorkshire and The Humber","North Yorkshire","570","545","22590","20920"
"In post","2021","Ministry of Defence","Other","Yorkshire and The Humber","South Yorkshire","15","15","21030","21130"
"In post","2021","Ministry of Defence","Other","Yorkshire and The Humber","West Yorkshire","35","35","20910","21130"
"In post","2021","Ministry of Defence","Planning","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Planning","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Planning","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","East of England","Bedfordshire and Hertfordshire","45","45","48810","45200"
"In post","2021","Ministry of Defence","Policy","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","London","Inner London - West","615","610","49160","45200"
"In post","2021","Ministry of Defence","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","North West (England)","Lancashire","35","35","29270","26670"
"In post","2021","Ministry of Defence","Policy","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","Overseas","Overseas","40","40","54670","54550"
"In post","2021","Ministry of Defence","Policy","Scotland","West Central Scotland","75","70","23230","20920"
"In post","2021","Ministry of Defence","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","45","45","37930","35300"
"In post","2021","Ministry of Defence","Policy","South East (England)","Hampshire and Isle of Wight","95","90","37350","33300"
"In post","2021","Ministry of Defence","Policy","South West (England)","Cornwall and Isles of Scilly","10","10","23480","21350"
"In post","2021","Ministry of Defence","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","145","135","41530","40000"
"In post","2021","Ministry of Defence","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","West Midlands (England)","Shropshire and Staffordshire","15","15","36660","33300"
"In post","2021","Ministry of Defence","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","34930","33300"
"In post","2021","Ministry of Defence","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","30750","31250"
"In post","2021","Ministry of Defence","Project Delivery","East Midlands (England)","Lincolnshire","120","115","33740","33300"
"In post","2021","Ministry of Defence","Project Delivery","East of England","Bedfordshire and Hertfordshire","140","140","41710","39580"
"In post","2021","Ministry of Defence","Project Delivery","East of England","East Anglia","240","235","38170","36460"
"In post","2021","Ministry of Defence","Project Delivery","East of England","Essex","50","45","34820","33300"
"In post","2021","Ministry of Defence","Project Delivery","London","Inner London - East","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Project Delivery","London","Inner London - West","445","440","50740","45200"
"In post","2021","Ministry of Defence","Project Delivery","London","Outer London - East and North East","25","25","37010","37940"
"In post","2021","Ministry of Defence","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Project Delivery","London","Outer London - West and North West","35","30","39630","37890"
"In post","2021","Ministry of Defence","Project Delivery","North East (England)","Northumberland and Tyne and Wear","15","15","29090","26670"
"In post","2021","Ministry of Defence","Project Delivery","North West (England)","Cheshire","25","20","34190","33300"
"In post","2021","Ministry of Defence","Project Delivery","North West (England)","Cumbria","65","65","42930","40790"
"In post","2021","Ministry of Defence","Project Delivery","North West (England)","Greater Manchester","55","50","37570","33560"
"In post","2021","Ministry of Defence","Project Delivery","North West (England)","Lancashire","75","70","35700","33300"
"In post","2021","Ministry of Defence","Project Delivery","North West (England)","Merseyside","15","15","36880","33300"
"In post","2021","Ministry of Defence","Project Delivery","Northern Ireland","Northern Ireland","30","30","33700","34050"
"In post","2021","Ministry of Defence","Project Delivery","Overseas","Overseas","95","95","42650","41280"
"In post","2021","Ministry of Defence","Project Delivery","Scotland","Eastern Scotland","100","100","37640","36060"
"In post","2021","Ministry of Defence","Project Delivery","Scotland","Highlands and Islands","10","10","37170","33300"
