"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Greater Manchester North East","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","AA/AO","Female","70","[c]","20920","21010"
"New entrant CS","2021","Greater Manchester North West","AA/AO","Male","55","[c]","21050","21010"
"New entrant CS","2021","Greater Manchester North West","EO","Female","35","[c]","27380","27570"
"New entrant CS","2021","Greater Manchester North West","EO","Male","30","[c]","27570","27570"
"New entrant CS","2021","Greater Manchester North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","AA/AO","Female","85","[c]","20940","21010"
"New entrant CS","2021","Greater Manchester South East","AA/AO","Male","75","[c]","21030","21010"
"New entrant CS","2021","Greater Manchester South East","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","AA/AO","Female","205","[c]","20200","20140"
"New entrant CS","2021","Greater Manchester South West","AA/AO","Male","155","[c]","20120","20140"
"New entrant CS","2021","Greater Manchester South West","EO","Female","90","[c]","26030","25560"
"New entrant CS","2021","Greater Manchester South West","EO","Male","155","[c]","25830","25560"
"New entrant CS","2021","Greater Manchester South West","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","SEO/HEO","Female","50","[c]","33240","31810"
"New entrant CS","2021","Greater Manchester South West","SEO/HEO","Male","70","[c]","33930","31810"
"New entrant CS","2021","Greater Manchester South West","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","AA/AO","Female","35","[c]","20920","21010"
"New entrant CS","2021","Gwynedd","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","AA/AO","Female","35","[c]","25040","25110"
"New entrant CS","2021","Hackney and Newham","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","EO","Female","155","[c]","30990","31060"
"New entrant CS","2021","Hackney and Newham","EO","Male","90","[c]","30740","31060"
"New entrant CS","2021","Hackney and Newham","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","AA/AO","Female","115","[c]","25090","25110"
"New entrant CS","2021","Haringey and Islington","AA/AO","Male","70","[c]","25760","25110"
"New entrant CS","2021","Haringey and Islington","EO","Female","125","[c]","30560","31060"
"New entrant CS","2021","Haringey and Islington","EO","Male","70","[c]","30660","31060"
"New entrant CS","2021","Haringey and Islington","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","AA/AO","Female","30","[c]","23210","25110"
"New entrant CS","2021","Harrow and Hillingdon","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","EO","Female","160","[c]","30460","31060"
"New entrant CS","2021","Harrow and Hillingdon","EO","Male","115","[c]","29350","31060"
"New entrant CS","2021","Harrow and Hillingdon","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","AA/AO","Female","35","[c]","21300","21010"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","AA/AO","Male","45","[c]","21760","21010"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","AA/AO","Female","50","[c]","21760","20600"
"New entrant CS","2021","Heart of Essex","AA/AO","Male","40","[c]","24010","25850"
"New entrant CS","2021","Heart of Essex","EO","Female","65","[c]","28450","29290"
"New entrant CS","2021","Heart of Essex","EO","Male","30","[c]","28620","29290"
"New entrant CS","2021","Heart of Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","AA/AO","Female","110","[c]","23370","24180"
"New entrant CS","2021","Hertfordshire","AA/AO","Male","65","[c]","24820","24180"
"New entrant CS","2021","Hertfordshire","EO","Female","140","[c]","29140","29290"
"New entrant CS","2021","Hertfordshire","EO","Male","100","[c]","29000","29290"
"New entrant CS","2021","Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","SEO/HEO","Female","35","[c]","35470","34640"
"New entrant CS","2021","Hertfordshire","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","AA/AO","Female","80","[c]","23900","22210"
"New entrant CS","2021","Hounslow and Richmond upon Thames","AA/AO","Male","65","[c]","25600","25630"
"New entrant CS","2021","Hounslow and Richmond upon Thames","EO","Female","90","[c]","30110","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","EO","Male","70","[c]","30400","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Female","35","[c]","20330","20760"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Male","35","[c]","20090","20070"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Female","55","[c]","27050","25450"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Male","45","[c]","28520","30220"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","55","[c]","31090","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","35","[c]","30990","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","AA/AO","Female","90","[c]","24010","24180"
"New entrant CS","2021","Kent Thames Gateway","AA/AO","Male","90","[c]","26700","27850"
"New entrant CS","2021","Kent Thames Gateway","EO","Female","55","[c]","29200","29290"
"New entrant CS","2021","Kent Thames Gateway","EO","Male","35","[c]","29290","29290"
"New entrant CS","2021","Kent Thames Gateway","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","AA/AO","Female","35","[c]","21420","22350"
"New entrant CS","2021","Kingston upon Hull, City of","AA/AO","Male","40","[c]","22330","22350"
"New entrant CS","2021","Kingston upon Hull, City of","EO","Female","35","[c]","27490","27570"
"New entrant CS","2021","Kingston upon Hull, City of","EO","Male","40","[c]","26710","27570"
"New entrant CS","2021","Kingston upon Hull, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","AA/AO","Female","100","[c]","24750","25110"
"New entrant CS","2021","Lambeth","AA/AO","Male","60","[c]","25820","25110"
"New entrant CS","2021","Lambeth","EO","Female","295","[c]","29820","31060"
"New entrant CS","2021","Lambeth","EO","Male","165","[c]","30590","31060"
"New entrant CS","2021","Lambeth","G6/G7","Female","80","[c]","57140","53170"
"New entrant CS","2021","Lambeth","G6/G7","Male","65","[c]","59560","59160"
"New entrant CS","2021","Lambeth","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","SEO/HEO","Female","315","[c]","37220","38890"
"New entrant CS","2021","Lambeth","SEO/HEO","Male","135","[c]","39010","40070"
"New entrant CS","2021","Lambeth","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","AA/AO","Female","70","[c]","20930","21010"
"New entrant CS","2021","Lancaster and Wyre","AA/AO","Male","70","[c]","21190","21010"
"New entrant CS","2021","Lancaster and Wyre","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","AA/AO","Female","325","[c]","20610","20600"
"New entrant CS","2021","Leeds","AA/AO","Male","325","[c]","20570","20140"
"New entrant CS","2021","Leeds","EO","Female","315","[c]","26110","27570"
"New entrant CS","2021","Leeds","EO","Male","280","[c]","26260","27570"
"New entrant CS","2021","Leeds","G6/G7","Female","90","[c]","53250","49530"
"New entrant CS","2021","Leeds","G6/G7","Male","75","[c]","53790","49700"
"New entrant CS","2021","Leeds","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","SEO/HEO","Female","265","[c]","32340","31810"
"New entrant CS","2021","Leeds","SEO/HEO","Male","170","[c]","32390","31810"
"New entrant CS","2021","Leeds","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","AA/AO","Female","120","[c]","20690","21010"
"New entrant CS","2021","Leicester","AA/AO","Male","110","[c]","21120","21010"
"New entrant CS","2021","Leicester","EO","Female","75","[c]","27310","27570"
"New entrant CS","2021","Leicester","EO","Male","60","[c]","27560","27570"
"New entrant CS","2021","Leicester","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","AA/AO","Female","70","[c]","20620","20600"
"New entrant CS","2021","Leicestershire CC and Rutland","AA/AO","Male","55","[c]","21580","22850"
"New entrant CS","2021","Leicestershire CC and Rutland","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","AA/AO","Female","40","[c]","23690","25110"
"New entrant CS","2021","Lewisham and Southwark","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","EO","Female","115","[c]","30820","31060"
"New entrant CS","2021","Lewisham and Southwark","EO","Male","55","[c]","30400","31060"
"New entrant CS","2021","Lewisham and Southwark","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","Female","35","[c]","27730","26810"
"New entrant CS","2021","Lewisham and Southwark","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","AA/AO","Female","55","[c]","20330","20600"
"New entrant CS","2021","Lincolnshire","AA/AO","Male","70","[c]","20530","20500"
"New entrant CS","2021","Lincolnshire","EO","Female","50","[c]","27290","27570"
"New entrant CS","2021","Lincolnshire","EO","Male","45","[c]","26920","27570"
"New entrant CS","2021","Lincolnshire","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","AA/AO","Female","195","[c]","20300","20140"
"New entrant CS","2021","Liverpool","AA/AO","Male","125","[c]","20270","20140"
"New entrant CS","2021","Liverpool","EO","Female","55","[c]","24690","24880"
"New entrant CS","2021","Liverpool","EO","Male","45","[c]","25250","25480"
"New entrant CS","2021","Liverpool","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","SEO/HEO","Female","55","[c]","32490","31810"
"New entrant CS","2021","Liverpool","SEO/HEO","Male","55","[c]","33730","34800"
"New entrant CS","2021","Liverpool","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Luton","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Luton","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Luton","EO","Female","30","[c]","26930","27570"
"New entrant CS","2021","Luton","EO","Male","35","[c]","27690","27570"
"New entrant CS","2021","Luton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","AA/AO","Female","160","[c]","20240","19930"
"New entrant CS","2021","Manchester","AA/AO","Male","125","[c]","20480","20140"
"New entrant CS","2021","Manchester","EO","Female","235","[c]","26170","27570"
"New entrant CS","2021","Manchester","EO","Male","195","[c]","26490","27570"
"New entrant CS","2021","Manchester","G6/G7","Female","60","[c]","55140","51940"
"New entrant CS","2021","Manchester","G6/G7","Male","80","[c]","56560","54500"
"New entrant CS","2021","Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","SEO/HEO","Female","185","[c]","33630","31990"
"New entrant CS","2021","Manchester","SEO/HEO","Male","155","[c]","33400","31990"
"New entrant CS","2021","Manchester","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Medway","AA/AO","Female","45","[c]","22760","20880"
"New entrant CS","2021","Medway","AA/AO","Male","45","[c]","23090","20880"
"New entrant CS","2021","Medway","EO","Female","55","[c]","29730","29290"
"New entrant CS","2021","Medway","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Medway","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","Male","[c]","[c]","[c]","[c]"
