"Status","Year","Disability","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","North West (England)","Female","50","[c]","28470","23070"
"New entrant CS","2021","Declared non-disabled","Human Resources","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","South West (England)","Female","75","[c]","29090","22780"
"New entrant CS","2021","Declared non-disabled","Human Resources","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","Female","185","[c]","43240","43920"
"New entrant CS","2021","Declared non-disabled","Legal","London","Male","100","[c]","43790","43920"
"New entrant CS","2021","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scotland","Female","35","[c]","30700","33550"
"New entrant CS","2021","Declared non-disabled","Legal","Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","East Midlands (England)","Female","315","[c]","24250","22850"
"New entrant CS","2021","Declared non-disabled","No function","East Midlands (England)","Male","200","[c]","25000","22850"
"New entrant CS","2021","Declared non-disabled","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","East of England","Female","360","[c]","25400","22920"
"New entrant CS","2021","Declared non-disabled","No function","East of England","Male","260","[c]","28030","25400"
"New entrant CS","2021","Declared non-disabled","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","London","Female","1810","[c]","34340","32330"
"New entrant CS","2021","Declared non-disabled","No function","London","Male","1310","[c]","36170","32350"
"New entrant CS","2021","Declared non-disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","Female","195","[c]","23680","22510"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","Male","130","[c]","24880","22850"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","Female","480","[c]","25190","22570"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","Male","330","[c]","26100","22850"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","Female","45","[c]","23570","20140"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","Male","45","[c]","23200","20140"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","Female","215","[c]","24400","20880"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","Male","160","[c]","26420","23450"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","Female","555","[c]","25360","23790"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","Male","435","[c]","26800","25850"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","Female","550","[c]","26900","22920"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","Male","385","[c]","28280","24120"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales","Female","310","[c]","22830","20600"
"New entrant CS","2021","Declared non-disabled","No function","Wales","Male","230","[c]","23010","21590"
"New entrant CS","2021","Declared non-disabled","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","Female","505","[c]","25350","22850"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","Male","315","[c]","26140","22850"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","Female","350","[c]","26400","22890"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","Male","260","[c]","28090","22920"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Female","120","[c]","39700","34020"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Male","110","[c]","47130","39530"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","Female","40","[c]","35740","32500"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","Male","30","[c]","38460","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","Male","35","[c]","36350","36280"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","Female","50","[c]","32540","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","Male","55","[c]","41390","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","Female","170","[c]","32590","30000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","Male","355","[c]","35640","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Male","30","[c]","39410","34410"
"New entrant CS","2021","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","Male","50","[c]","28750","26670"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","Male","35","[c]","41490","35300"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","Female","45","[c]","26440","22000"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","Male","40","[c]","30980","30000"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","Male","30","[c]","25180","25000"
"New entrant CS","2021","Declared non-disabled","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Male","30","[c]","35830","28440"
"New entrant CS","2021","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Scotland","Male","35","[c]","21730","19560"
"New entrant CS","2021","Declared non-disabled","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South East (England)","Male","80","[c]","27460","25540"
"New entrant CS","2021","Declared non-disabled","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South West (England)","Male","45","[c]","25510","19560"
"New entrant CS","2021","Declared non-disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Midlands (England)","Female","385","[c]","26420","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Midlands (England)","Male","280","[c]","25740","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East of England","Female","635","[c]","27210","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East of England","Male","415","[c]","27210","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Female","1660","[c]","30800","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Male","1065","[c]","31550","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North East (England)","Female","540","[c]","23960","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","North East (England)","Male","510","[c]","23980","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North West (England)","Female","1000","[c]","25110","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","North West (England)","Male","885","[c]","26300","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Scotland","Female","840","[c]","27460","27570"
