"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","London","75","[c]","35580","31060"
"Leaver CS","2021","Mixed","Unknown","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","London","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","London","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
