"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","30","[c]","35670","33570"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","SEO/HEO","30","[c]","34030","32560"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","EO","[c]","[c]","[c]","[c]"
