"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Commercial","Ministry of Defence","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Other Cabinet Office Agencies","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","The National Archives","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","65+","Commercial","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","East Wales","10","10","28540","26850"
"In post","2021","65+","Communications","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Ministry of Defence","Outer London - West and North West","25","20","23070","20720"
"In post","2021","65+","Communications","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Attorney General's Departments","Inner London - West","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","East Anglia","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","East Wales","10","5","28500","21440"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Greater Manchester","20","15","32160","28130"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Inner London - West","25","20","35490","32520"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Merseyside","10","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Northern Ireland","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Outer London - South","10","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","West Central Scotland","10","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","West Midlands","15","10","30740","28130"
"In post","2021","65+","Counter Fraud","HM Revenue and Customs","West Yorkshire","15","10","30590","31810"
"In post","2021","65+","Debt","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Eastern Scotland","10","5","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Inner London - East","25","20","25970","25630"
"In post","2021","65+","Debt","HM Revenue and Customs","Merseyside","10","5","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Northumberland and Tyne and Wear","10","5","21050","21440"
"In post","2021","65+","Debt","HM Revenue and Customs","Outer London - South","20","15","29790","25630"
"In post","2021","65+","Debt","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Southern Scotland","5","5","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","Surrey, East and West Sussex","10","5","27450","28130"
"In post","2021","65+","Debt","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","West Central Scotland","20","15","22030","21400"
"In post","2021","65+","Debt","HM Revenue and Customs","West Midlands","5","5","[c]","[c]"
"In post","2021","65+","Debt","HM Revenue and Customs","West Yorkshire","5","5","[c]","[c]"
"In post","2021","65+","Debt","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Devon","20","15","48100","48910"
"In post","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Wales","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Education","West Midlands","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Transport","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Land Registry","Devon","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Essex","15","10","31550","33610"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Inner London - East","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Revenue and Customs","West Yorkshire","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","35320","34370"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Inner London - West","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Other Cabinet Office Agencies","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Essex","5","5","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Northumberland and Tyne and Wear","10","5","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2021","65+","Finance","HM Revenue and Customs","West Central Scotland","15","10","22030","21440"
"In post","2021","65+","Finance","HM Revenue and Customs","West Yorkshire","5","5","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Inner London - West","5","5","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
