"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Department for International Development","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","AO","20","[c]","24600","25110"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","EO","55","[c]","30830","31060"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","AO","380","[c]","20880","21010"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","EO","380","[c]","27570","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","G6","10","[c]","63700","61800"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","G7","25","[c]","52380","49530"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","HEO","65","[c]","33160","33180"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","SEO","30","[c]","37750","37010"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Disclosure Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","AO","20","[c]","21530","21590"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","AO","10","[c]","21550","21590"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","EO","30","[c]","27400","26380"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education and Skills Funding Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education and Skills Funding Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education and Skills Funding Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education and Skills Funding Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Forestry and Land Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Forestry and Land Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Forestry and Land Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Forestry and Land Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Actuary's Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Actuary's Department","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Legal Department","London","G6","10","[c]","68700","66790"
"Leaver CS","2021","50-59","Government Legal Department","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Legal Department","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","SEO","10","[c]","51910","45240"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","AO","25","[c]","22980","22680"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","SEO","10","[c]","43580","44780"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","AA","35","[c]","16990","16840"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","AO","120","[c]","20050","20100"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","EO","20","[c]","23540","23300"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","SEO","30","[c]","41280","43460"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","EO","20","[c]","27000","27130"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","HEO","20","[c]","34180","33840"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","AA","110","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","AO","285","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","EO","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","AO","650","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","EO","410","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","G7","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","HEO","285","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","SEO","140","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","EO","35","[c]","29190","29080"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","G7","25","[c]","60020","61230"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","HEO","15","[c]","35790","35900"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","SEO","15","[c]","43630","43460"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","AA","15","[c]","17990","17820"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","AO","55","[c]","21370","21430"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","EO","100","[c]","26200","26410"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","HEO","25","[c]","32190","32090"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Institute for Apprenticeships and Technical Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Met Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Met Office","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Met Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Met Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Met Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","AA","80","[c]","19180","19050"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","AO","135","[c]","26360","21580"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","EO","115","[c]","29810","29200"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","G6","10","[c]","82020","81920"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","G7","20","[c]","58320","54540"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","HEO","70","[c]","35120","33630"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","SEO","55","[c]","42340","40980"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","HEO","10","[c]","38330","39410"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
