"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","HM Revenue and Customs","Female","30","30","32100","31810"
"In post","2021","Undeclared","Black","HM Revenue and Customs","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","HM Treasury","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","HM Treasury","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Home Office","Female","40","35","29680","28810"
"In post","2021","Undeclared","Black","Home Office","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Defence","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Defence","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Ministry of Justice","Female","185","175","30070","28320"
"In post","2021","Undeclared","Black","Ministry of Justice","Male","155","150","31950","32850"
"In post","2021","Undeclared","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Work and Pensions","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Home Office","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Justice","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Justice","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Education","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department for Work and Pensions","Female","45","40","29440","27570"
"In post","2021","Undeclared","Mixed","Department for Work and Pensions","Male","40","35","26850","27570"
"In post","2021","Undeclared","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department of Health and Social Care","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Food Standards Agency","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Revenue and Customs","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Revenue and Customs","Male","10","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Treasury","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Treasury","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Home Office","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Home Office","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Defence","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Defence","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Ministry of Justice","Female","65","60","31440","27440"
"In post","2021","Undeclared","Mixed","Ministry of Justice","Male","70","70","31750","31650"
"In post","2021","Undeclared","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
