"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Isle of Wight","Outside London","75","70","27810","25830"
"In post","2021","Declared disabled","No function","Kensington & Chelsea and Hammersmith & Fulham","London","35","35","32550","33260"
"In post","2021","Declared disabled","No function","Kent Thames Gateway","Outside London","120","115","29550","30400"
"In post","2021","Declared disabled","No function","Kingston upon Hull, City of","Outside London","100","90","26900","27130"
"In post","2021","Declared disabled","No function","Lambeth","London","150","140","38460","34900"
"In post","2021","Declared disabled","No function","Lancaster and Wyre","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","Leeds","Outside London","370","340","30710","28130"
"In post","2021","Declared disabled","No function","Leicester","Outside London","130","120","25050","22260"
"In post","2021","Declared disabled","No function","Leicestershire CC and Rutland","Outside London","140","130","28800","25830"
"In post","2021","Declared disabled","No function","Lewisham and Southwark","London","75","70","33840","30200"
"In post","2021","Declared disabled","No function","Lincolnshire","Outside London","130","120","29970","27530"
"In post","2021","Declared disabled","No function","Liverpool","Outside London","320","290","28340","25560"
"In post","2021","Declared disabled","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Luton","Outside London","30","30","22350","20650"
"In post","2021","Declared disabled","No function","Manchester","Outside London","375","350","30400","26780"
"In post","2021","Declared disabled","No function","Medway","Outside London","95","90","31720","28930"
"In post","2021","Declared disabled","No function","Merton, Kingston upon Thames and Sutton","London","30","30","30520","30470"
"In post","2021","Declared disabled","No function","Mid Kent","Outside London","80","75","29870","27680"
"In post","2021","Declared disabled","No function","Mid Lancashire","Outside London","325","290","26660","23840"
"In post","2021","Declared disabled","No function","Milton Keynes","Outside London","90","85","28410","25950"
"In post","2021","Declared disabled","No function","Monmouthshire and Newport","Outside London","180","165","29760","28200"
"In post","2021","Declared disabled","No function","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","North and North East Lincolnshire","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","No function","North and West Norfolk","Outside London","50","45","28800","28220"
"In post","2021","Declared disabled","No function","North Hampshire","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","North Lanarkshire","Outside London","30","30","30470","33650"
"In post","2021","Declared disabled","No function","North Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","No function","North Nottinghamshire","Outside London","65","60","29740","26780"
"In post","2021","Declared disabled","No function","North Yorkshire CC","Outside London","45","40","29040","28020"
"In post","2021","Declared disabled","No function","Northumberland","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","Norwich and East Norfolk","Outside London","75","70","28200","25100"
"In post","2021","Declared disabled","No function","Nottingham","Outside London","470","430","28280","25560"
"In post","2021","Declared disabled","No function","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Overseas","Overseas","115","115","49360","52970"
"In post","2021","Declared disabled","No function","Oxfordshire","Outside London","115","110","32630","30400"
"In post","2021","Declared disabled","No function","Perth and Kinross and Stirling","Outside London","65","65","32790","33650"
"In post","2021","Declared disabled","No function","Peterborough","Outside London","50","45","30560","27830"
"In post","2021","Declared disabled","No function","Plymouth","Outside London","85","75","27610","27130"
"In post","2021","Declared disabled","No function","Portsmouth","Outside London","115","95","25360","21440"
"In post","2021","Declared disabled","No function","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Redbridge and Waltham Forest","London","30","25","27980","27590"
"In post","2021","Declared disabled","No function","Sandwell","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","Scottish Borders","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","No function","Sefton","Outside London","260","225","28870","25560"
"In post","2021","Declared disabled","No function","Sheffield","Outside London","140","125","33560","30880"
"In post","2021","Declared disabled","No function","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Shropshire CC","Outside London","35","30","29390","27380"
"In post","2021","Declared disabled","No function","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Somerset","Outside London","55","50","28960","28200"
"In post","2021","Declared disabled","No function","South and West Derbyshire","Outside London","85","80","33190","31650"
"In post","2021","Declared disabled","No function","South Ayrshire","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","No function","South Hampshire","Outside London","210","165","25220","19570"
"In post","2021","Declared disabled","No function","South Lanarkshire","Outside London","120","100","24110","21440"
"In post","2021","Declared disabled","No function","South Nottinghamshire","Outside London","55","55","32620","31650"
"In post","2021","Declared disabled","No function","South Teesside","Outside London","45","40","25220","22920"
"In post","2021","Declared disabled","No function","South West Wales","Outside London","40","35","27480","24920"
"In post","2021","Declared disabled","No function","Southampton","Outside London","65","60","29220","26520"
"In post","2021","Declared disabled","No function","Southend-on-Sea","Outside London","50","40","26510","25560"
"In post","2021","Declared disabled","No function","Staffordshire CC","Outside London","265","250","28850","27150"
"In post","2021","Declared disabled","No function","Stoke-on-Trent","Outside London","110","100","22750","19690"
"In post","2021","Declared disabled","No function","Suffolk","Outside London","160","150","29190","28130"
"In post","2021","Declared disabled","No function","Sunderland","Outside London","215","175","23090","21440"
"In post","2021","Declared disabled","No function","Swansea","Outside London","685","560","22880","21590"
"In post","2021","Declared disabled","No function","Swindon","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","Telford and Wrekin","Outside London","45","40","30950","27130"
"In post","2021","Declared disabled","No function","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Torbay","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","No function","Tower Hamlets","London","125","120","37470","33330"
"In post","2021","Declared disabled","No function","Tyneside","Outside London","495","435","25190","21440"
"In post","2021","Declared disabled","No function","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","Wakefield","Outside London","95","90","32410","31650"
"In post","2021","Declared disabled","No function","Walsall","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","Wandsworth","London","75","75","33010","33260"
"In post","2021","Declared disabled","No function","Warrington","Outside London","110","100","30100","30560"
"In post","2021","Declared disabled","No function","Warwickshire","Outside London","45","40","27890","24730"
"In post","2021","Declared disabled","No function","West Cumbria","Outside London","30","25","[c]","[c]"
"In post","2021","Declared disabled","No function","West Essex","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","No function","West Kent","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","West Northamptonshire","Outside London","100","90","24030","20600"
"In post","2021","Declared disabled","No function","West Surrey","Outside London","155","145","29700","28270"
"In post","2021","Declared disabled","No function","West Sussex (North East)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","West Sussex (South West)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","Westminster","London","2105","2055","44390","39600"
"In post","2021","Declared disabled","No function","Wiltshire","Outside London","245","235","35490","33240"
"In post","2021","Declared disabled","No function","Wirral","Outside London","65","55","27240","27130"
"In post","2021","Declared disabled","No function","Wolverhampton","Outside London","35","35","25960","25060"
"In post","2021","Declared disabled","No function","Worcestershire","Outside London","155","145","28060","26300"
"In post","2021","Declared disabled","No function","York","Outside London","100","95","34570","30810"
"In post","2021","Declared disabled","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","800","770","37300","35720"
"In post","2021","Declared disabled","Project Delivery","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Belfast","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Birmingham","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Bradford","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Bristol, City of","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Buckinghamshire CC","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cambridgeshire CC","Outside London","30","30","38650","36970"
"In post","2021","Declared disabled","Project Delivery","Camden and City of London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Central Hampshire","Outside London","95","95","37820","33300"
"In post","2021","Declared disabled","Project Delivery","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","City of Edinburgh","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Clackmannanshire and Fife","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Croydon","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Devon CC","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Dorset CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Flintshire and Wrexham","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Glasgow City","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Greater Manchester South West","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Hackney and Newham","London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Hertfordshire","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Leeds","Outside London","30","30","39220","35290"
"In post","2021","Declared disabled","Project Delivery","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Lincolnshire","Outside London","40","40","35720","34090"
"In post","2021","Declared disabled","Project Delivery","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Liverpool","Outside London","50","50","38140","35000"
"In post","2021","Declared disabled","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Manchester","Outside London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Mid Lancashire","Outside London","40","35","33310","31810"
"In post","2021","Declared disabled","Project Delivery","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Monmouthshire and Newport","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North and West Norfolk","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Nottingham","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Overseas","Overseas","45","45","55230","54280"
"In post","2021","Declared disabled","Project Delivery","Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Plymouth","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Portsmouth","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Sefton","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Shropshire CC","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Somerset","Outside London","40","35","33060","31830"
"In post","2021","Declared disabled","Project Delivery","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","South Hampshire","Outside London","35","35","29070","25970"
"In post","2021","Declared disabled","Project Delivery","South Lanarkshire","Outside London","55","50","38200","33930"
"In post","2021","Declared disabled","Project Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Southend-on-Sea","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Staffordshire CC","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Sunderland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Swansea","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Swindon","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Telford and Wrekin","Outside London","30","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tower Hamlets","London","65","60","54300","56630"
"In post","2021","Declared disabled","Project Delivery","Tyneside","Outside London","75","70","39160","38630"
"In post","2021","Declared disabled","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Cumbria","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Westminster","London","325","320","49090","44760"
"In post","2021","Declared disabled","Project Delivery","Wiltshire","Outside London","155","145","36730","33300"
"In post","2021","Declared disabled","Project Delivery","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Worcestershire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","York","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","40","40","36260","33210"
"In post","2021","Declared disabled","Property","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Birmingham","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Brent","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Buckinghamshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Calderdale and Kirklees","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Cambridgeshire CC","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Property","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Cardiff and Vale of Glamorgan","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","City of Edinburgh","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Clackmannanshire and Fife","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Coventry","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Croydon","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Property","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Devon CC","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Durham CC","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Falkirk","Outside London","[c]","[c]","[c]","[c]"
