"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Central Valleys","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire West and Chester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire West and Chester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","AA/AO","AO","30","[c]","22090","21870"
"Leaver CS","2021","No function","City of Edinburgh","EO","EO","25","[c]","31850","33650"
"Leaver CS","2021","No function","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Clackmannanshire and Fife","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Clackmannanshire and Fife","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Clackmannanshire and Fife","EO","EO","10","[c]","32200","33650"
"Leaver CS","2021","No function","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","AA/AO","AO","15","[c]","23370","22450"
"Leaver CS","2021","No function","Croydon","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","AA/AO","AO","80","[c]","20120","20430"
"Leaver CS","2021","No function","Devon CC","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dumfries and Galloway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dumfries and Galloway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","AA/AO","AO","90","[c]","21930","22350"
"Leaver CS","2021","No function","Durham CC","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ealing","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Ayrshire and North Ayrshire mainland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","EO","10","[c]","32690","33650"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","AA/AO","AO","10","[c]","22240","20100"
"Leaver CS","2021","No function","East Kent","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","AA/AO","AO","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","AA/AO","AO","15","[c]","21610","21570"
"Leaver CS","2021","No function","Essex Haven Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Thames Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Thames Gateway","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","AA/AO","AO","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Glasgow City","AA/AO","AO","35","[c]","20920","20760"
"Leaver CS","2021","No function","Glasgow City","EO","EO","45","[c]","28220","26130"
"Leaver CS","2021","No function","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Glasgow City","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Glasgow City","SEO/HEO","HEO","15","[c]","35280","34150"
"Leaver CS","2021","No function","Glasgow City","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","AA/AO","AO","25","[c]","20050","19930"
"Leaver CS","2021","No function","Greater Manchester South West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","AA/AO","AO","50","[c]","22440","22680"
"Leaver CS","2021","No function","Haringey and Islington","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","Unknown","Unknown","5","[c]","[c]","[c]"
