"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for International Trade","Westminster","London","EO","10","[c]","24540","25730"
"Leaver CS","2021","Department for International Trade","Westminster","London","G6/G7","30","[c]","59460","58290"
"Leaver CS","2021","Department for International Trade","Westminster","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Westminster","London","SEO/HEO","40","[c]","33700","33780"
"Leaver CS","2021","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Ards and North Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Barking & Dagenham and Havering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Barnet","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Barnet","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bedford","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Birmingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bournemouth and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bradford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bristol, City of","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Bromley","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Central Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Merseyside","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Riding of Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Sussex CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Greater Manchester North East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Greater Manchester North West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Gwynedd","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Heart of Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Isle of Anglesey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leicester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leicestershire CC and Rutland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Leicestershire CC and Rutland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Medway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Merton, Kingston upon Thames and Sutton","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Mid Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Nottingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Sheffield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Shetland Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Shetland Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Shropshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Shropshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Southampton","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Southampton","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Southampton","Outside London","G6/G7","10","[c]","64340","60690"
"Leaver CS","2021","Department for Transport","Southampton","Outside London","SEO/HEO","20","[c]","39420","39040"
"Leaver CS","2021","Department for Transport","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Stoke-on-Trent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Suffolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Swansea","Outside London","AA/AO","250","[c]","20340","21590"
"Leaver CS","2021","Department for Transport","Swansea","Outside London","EO","15","[c]","26310","26300"
"Leaver CS","2021","Department for Transport","Swansea","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Swansea","Outside London","SEO/HEO","15","[c]","36330","33350"
"Leaver CS","2021","Department for Transport","Torbay","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Tyneside","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Lothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Westminster","London","EO","10","[c]","25860","29640"
"Leaver CS","2021","Department for Transport","Westminster","London","G6/G7","25","[c]","60570","58120"
"Leaver CS","2021","Department for Transport","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Westminster","London","SEO/HEO","45","[c]","32720","34710"
"Leaver CS","2021","Department for Transport","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wiltshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Worcestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Angus and Dundee City","Outside London","AA/AO","30","[c]","20840","21010"
"Leaver CS","2021","Department for Work and Pensions","Angus and Dundee City","Outside London","EO","15","[c]","27250","27570"
"Leaver CS","2021","Department for Work and Pensions","Angus and Dundee City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Barking & Dagenham and Havering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Barking & Dagenham and Havering","London","EO","15","[c]","30790","31060"
"Leaver CS","2021","Department for Work and Pensions","Barking & Dagenham and Havering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Barnet","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Barnet","London","EO","15","[c]","31030","31060"
"Leaver CS","2021","Department for Work and Pensions","Barnet","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","30","[c]","20660","21010"
"Leaver CS","2021","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","EO","35","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedford","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedford","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedford","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Berkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Berkshire","Outside London","EO","20","[c]","29590","29290"
"Leaver CS","2021","Department for Work and Pensions","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bexley and Greenwich","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bexley and Greenwich","London","EO","10","[c]","31090","31060"
"Leaver CS","2021","Department for Work and Pensions","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Birmingham","Outside London","AA/AO","25","[c]","20360","20180"
"Leaver CS","2021","Department for Work and Pensions","Birmingham","Outside London","EO","35","[c]","27080","27570"
"Leaver CS","2021","Department for Work and Pensions","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Birmingham","Outside London","SEO/HEO","15","[c]","34960","33870"
"Leaver CS","2021","Department for Work and Pensions","Blackburn with Darwen","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Blackburn with Darwen","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Blackpool","Outside London","AA/AO","150","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions","Blackpool","Outside London","EO","60","[c]","27200","27570"
"Leaver CS","2021","Department for Work and Pensions","Blackpool","Outside London","G6/G7","15","[c]","55680","51580"
"Leaver CS","2021","Department for Work and Pensions","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Blackpool","Outside London","SEO/HEO","25","[c]","35860","35310"
"Leaver CS","2021","Department for Work and Pensions","Bournemouth and Poole","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bournemouth and Poole","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bournemouth and Poole","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bradford","Outside London","AA/AO","20","[c]","20670","20760"
"Leaver CS","2021","Department for Work and Pensions","Bradford","Outside London","EO","15","[c]","26340","26510"
"Leaver CS","2021","Department for Work and Pensions","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Brent","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Brent","London","EO","10","[c]","30900","31060"
"Leaver CS","2021","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","AA/AO","15","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Brighton and Hove","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Brighton and Hove","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bristol, City of","Outside London","AA/AO","20","[c]","20840","21010"
"Leaver CS","2021","Department for Work and Pensions","Bristol, City of","Outside London","EO","35","[c]","27350","27570"
"Leaver CS","2021","Department for Work and Pensions","Bristol, City of","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bromley","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bromley","London","EO","10","[c]","30990","31060"
"Leaver CS","2021","Department for Work and Pensions","Bromley","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Buckinghamshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Buckinghamshire CC","Outside London","EO","10","[c]","28060","27570"
"Leaver CS","2021","Department for Work and Pensions","Buckinghamshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Calderdale and Kirklees","Outside London","AA/AO","10","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions","Calderdale and Kirklees","Outside London","EO","20","[c]","27340","27570"
"Leaver CS","2021","Department for Work and Pensions","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cambridgeshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cambridgeshire CC","Outside London","EO","15","[c]","27550","27570"
"Leaver CS","2021","Department for Work and Pensions","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","AA/AO","15","[c]","20760","21010"
"Leaver CS","2021","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","EO","20","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Central Hampshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Central Hampshire","Outside London","EO","10","[c]","[c]","[c]"
