"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Health and Safety Executive","Science and Engineering","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Sefton","Outside London","100","95","37870","35910"
"In post","2021","Health and Safety Executive","Science and Engineering","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","South and West Derbyshire","Outside London","215","200","43020","40020"
"In post","2021","Health and Safety Executive","Science and Engineering","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","York","Outside London","130","120","35460","33360"
"In post","2021","Health and Safety Executive","Security","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","Sefton","Outside London","10","10","50910","58330"
"In post","2021","Health and Safety Executive","Statistics","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Westminster","London","20","20","42290","37550"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Westminster","London","60","55","41390","36800"
"In post","2021","HM Courts and Tribunals Service","Finance","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Bristol, City of","Outside London","15","15","25450","22640"
"In post","2021","HM Courts and Tribunals Service","Finance","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Leeds","Outside London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Manchester","Outside London","20","20","38800","35840"
"In post","2021","HM Courts and Tribunals Service","Finance","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Finance","Westminster","London","80","80","45720","40530"
"In post","2021","HM Courts and Tribunals Service","Finance","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Camden and City of London","London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Manchester","Outside London","15","15","24530","23220"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Westminster","London","35","35","45920","37820"
"In post","2021","HM Courts and Tribunals Service","Human Resources","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Barnsley, Doncaster and Rotherham","Outside London","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Berkshire","Outside London","15","15","42790","41700"
"In post","2021","HM Courts and Tribunals Service","Legal","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Birmingham","Outside London","40","35","37940","38380"
"In post","2021","HM Courts and Tribunals Service","Legal","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Bournemouth and Poole","Outside London","10","10","39060","40390"
"In post","2021","HM Courts and Tribunals Service","Legal","Bradford","Outside London","15","15","32780","30990"
"In post","2021","HM Courts and Tribunals Service","Legal","Brent","London","20","15","45440","48350"
"In post","2021","HM Courts and Tribunals Service","Legal","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Brighton and Hove","Outside London","10","10","46130","44880"
"In post","2021","HM Courts and Tribunals Service","Legal","Bristol, City of","Outside London","20","20","40000","43160"
"In post","2021","HM Courts and Tribunals Service","Legal","Bromley","London","15","15","42850","45650"
"In post","2021","HM Courts and Tribunals Service","Legal","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Camden and City of London","London","30","30","53790","55490"
"In post","2021","HM Courts and Tribunals Service","Legal","Cardiff and Vale of Glamorgan","Outside London","15","15","43290","43160"
"In post","2021","HM Courts and Tribunals Service","Legal","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Coventry","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Croydon","London","15","10","41120","47210"
"In post","2021","HM Courts and Tribunals Service","Legal","Derby","Outside London","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Dudley","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Durham CC","Outside London","15","15","36970","41360"
"In post","2021","HM Courts and Tribunals Service","Legal","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Kent","Outside London","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Essex Thames Gateway","Outside London","15","10","36680","35800"
"In post","2021","HM Courts and Tribunals Service","Legal","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Haringey and Islington","London","20","20","43100","42500"
"In post","2021","HM Courts and Tribunals Service","Legal","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Heart of Essex","Outside London","10","10","35000","27800"
"In post","2021","HM Courts and Tribunals Service","Legal","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Hertfordshire","Outside London","15","15","42950","38300"
"In post","2021","HM Courts and Tribunals Service","Legal","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Leeds","Outside London","35","30","38560","43460"
"In post","2021","HM Courts and Tribunals Service","Legal","Leicester","Outside London","15","15","39530","40650"
"In post","2021","HM Courts and Tribunals Service","Legal","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Liverpool","Outside London","30","25","41190","43460"
"In post","2021","HM Courts and Tribunals Service","Legal","Luton","Outside London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Manchester","Outside London","40","35","39670","40820"
"In post","2021","HM Courts and Tribunals Service","Legal","Medway","Outside London","10","10","42340","40720"
"In post","2021","HM Courts and Tribunals Service","Legal","Merton, Kingston upon Thames and Sutton","London","15","10","40730","41440"
"In post","2021","HM Courts and Tribunals Service","Legal","Mid Kent","Outside London","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Mid Lancashire","Outside London","15","15","40970","40760"
"In post","2021","HM Courts and Tribunals Service","Legal","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Monmouthshire and Newport","Outside London","10","10","37660","38150"
"In post","2021","HM Courts and Tribunals Service","Legal","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Norwich and East Norfolk","Outside London","15","15","36200","36140"
"In post","2021","HM Courts and Tribunals Service","Legal","Nottingham","Outside London","20","20","40980","43960"
"In post","2021","HM Courts and Tribunals Service","Legal","Oxfordshire","Outside London","10","10","41400","43850"
"In post","2021","HM Courts and Tribunals Service","Legal","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Legal","Portsmouth","Outside London","15","10","46460","43460"
"In post","2021","HM Courts and Tribunals Service","Legal","Redbridge and Waltham Forest","London","10","5","[c]","[c]"
