"Status","Year","Age","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Black","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
