"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Finance","Outside London","AA/AO","950","790","21030","21130"
"In post","2021","White","Finance","Outside London","EO","1050","980","25900","26350"
"In post","2021","White","Finance","Outside London","G6/G7","935","910","56590","54900"
"In post","2021","White","Finance","Outside London","SCS level","95","95","90840","82450"
"In post","2021","White","Finance","Outside London","SEO/HEO","2060","1975","36770","36500"
"In post","2021","White","Finance","Outside London","Unknown","40","40","51250","41960"
"In post","2021","White","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Overseas","EO","10","10","[c]","[c]"
"In post","2021","White","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Grants Management","Outside London","AA/AO","470","400","21020","21050"
"In post","2021","White","Grants Management","Outside London","EO","330","295","25700","25660"
"In post","2021","White","Grants Management","Outside London","G6/G7","35","35","52670","49920"
"In post","2021","White","Grants Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Grants Management","Outside London","SEO/HEO","225","210","32740","31080"
"In post","2021","White","Human Resources","London","AA/AO","45","40","23990","23670"
"In post","2021","White","Human Resources","London","EO","175","165","28540","27700"
"In post","2021","White","Human Resources","London","G6/G7","630","605","60680","59160"
"In post","2021","White","Human Resources","London","SCS level","130","130","90290","82830"
"In post","2021","White","Human Resources","London","SEO/HEO","675","660","39150","38540"
"In post","2021","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Outside London","AA/AO","1215","1095","21220","21030"
"In post","2021","White","Human Resources","Outside London","EO","1080","1005","26170","26350"
"In post","2021","White","Human Resources","Outside London","G6/G7","875","845","55800","53450"
"In post","2021","White","Human Resources","Outside London","SCS level","55","55","89580","84630"
"In post","2021","White","Human Resources","Outside London","SEO/HEO","2210","2090","35650","33840"
"In post","2021","White","Human Resources","Outside London","Unknown","195","185","38290","32710"
"In post","2021","White","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","London","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","London","G6/G7","55","50","63740","62080"
"In post","2021","White","Internal Audit","London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Internal Audit","London","SEO/HEO","45","40","45800","45960"
"In post","2021","White","Internal Audit","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2021","White","Internal Audit","Outside London","EO","30","30","27580","26780"
"In post","2021","White","Internal Audit","Outside London","G6/G7","105","100","56630","54540"
"In post","2021","White","Internal Audit","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Internal Audit","Outside London","SEO/HEO","295","280","39720","39980"
"In post","2021","White","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","London","AA/AO","155","145","23320","23520"
"In post","2021","White","Legal","London","EO","360","345","29000","29280"
"In post","2021","White","Legal","London","G6/G7","1840","1695","61470","62120"
"In post","2021","White","Legal","London","SCS level","260","250","90340","83040"
"In post","2021","White","Legal","London","SEO/HEO","350","335","40040","40000"
"In post","2021","White","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Outside London","AA/AO","965","885","21950","21950"
"In post","2021","White","Legal","Outside London","EO","940","850","27480","28130"
"In post","2021","White","Legal","Outside London","G6/G7","2260","2080","57860","55610"
"In post","2021","White","Legal","Outside London","SCS level","80","80","88040","83350"
"In post","2021","White","Legal","Outside London","SEO/HEO","1755","1620","39320","38170"
"In post","2021","White","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","No function","London","AA/AO","2690","2505","26780","24890"
"In post","2021","White","No function","London","EO","2930","2830","30390","29570"
"In post","2021","White","No function","London","G6/G7","7400","7175","59570","57460"
"In post","2021","White","No function","London","SCS level","1490","1415","88530","78550"
"In post","2021","White","No function","London","SEO/HEO","8020","7820","38280","37630"
"In post","2021","White","No function","London","Unknown","645","615","35070","34100"
"In post","2021","White","No function","Outside London","AA/AO","44280","39540","23060","21550"
"In post","2021","White","No function","Outside London","EO","19960","18525","27840","27130"
"In post","2021","White","No function","Outside London","G6/G7","7365","7045","57500","53200"
"In post","2021","White","No function","Outside London","SCS level","515","480","94400","91000"
"In post","2021","White","No function","Outside London","SEO/HEO","22005","20835","36500","35570"
"In post","2021","White","No function","Outside London","Unknown","8210","7550","29670","30150"
"In post","2021","White","No function","Overseas","AA/AO","15","15","[c]","[c]"
"In post","2021","White","No function","Overseas","EO","30","30","[c]","[c]"
"In post","2021","White","No function","Overseas","G6/G7","535","530","59340","57010"
"In post","2021","White","No function","Overseas","SCS level","185","185","86870","76330"
"In post","2021","White","No function","Overseas","SEO/HEO","595","590","40090","34770"
"In post","2021","White","No function","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","White","No function","Unknown","EO","10","10","[c]","[c]"
"In post","2021","White","No function","Unknown","G6/G7","35","35","55800","54700"
"In post","2021","White","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","No function","Unknown","SEO/HEO","80","80","41240","41350"
"In post","2021","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","London","AA/AO","40","40","24540","24490"
"In post","2021","White","Project Delivery","London","EO","180","175","29330","29570"
"In post","2021","White","Project Delivery","London","G6/G7","1460","1405","61900","59730"
"In post","2021","White","Project Delivery","London","SCS level","325","315","93500","85190"
"In post","2021","White","Project Delivery","London","SEO/HEO","910","890","39160","38750"
"In post","2021","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Outside London","AA/AO","405","370","21070","21130"
"In post","2021","White","Project Delivery","Outside London","EO","3380","3205","24490","25560"
"In post","2021","White","Project Delivery","Outside London","G6/G7","3730","3635","55410","54380"
"In post","2021","White","Project Delivery","Outside London","SCS level","215","210","89260","83120"
"In post","2021","White","Project Delivery","Outside London","SEO/HEO","9450","9085","35920","35630"
"In post","2021","White","Project Delivery","Outside London","Unknown","1080","1060","42560","40580"
"In post","2021","White","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","G6/G7","265","265","60990","59320"
"In post","2021","White","Project Delivery","Overseas","SCS level","25","25","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","SEO/HEO","85","85","40550","40980"
"In post","2021","White","Project Delivery","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","SEO/HEO","15","10","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Property","London","AA/AO","65","60","23210","24620"
"In post","2021","White","Property","London","EO","105","100","30320","30000"
"In post","2021","White","Property","London","G6/G7","235","230","61860","61830"
"In post","2021","White","Property","London","SCS level","35","35","100070","90480"
"In post","2021","White","Property","London","SEO/HEO","250","240","40500","38430"
"In post","2021","White","Property","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Property","Outside London","AA/AO","1510","1420","21310","21050"
"In post","2021","White","Property","Outside London","EO","1200","1130","27270","26670"
"In post","2021","White","Property","Outside London","G6/G7","705","690","56040","54990"
"In post","2021","White","Property","Outside London","SCS level","35","35","82300","75020"
"In post","2021","White","Property","Outside London","SEO/HEO","2385","2290","36820","35690"
"In post","2021","White","Property","Outside London","Unknown","30","30","26610","21600"
"In post","2021","White","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Overseas","EO","20","20","[c]","[c]"
"In post","2021","White","Property","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Property","Overseas","SEO/HEO","110","110","38300","39260"
"In post","2021","White","Property","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Property","Unknown","SEO/HEO","10","5","[c]","[c]"
"In post","2021","White","Security","London","AA/AO","180","175","28430","25380"
"In post","2021","White","Security","London","EO","90","85","32440","30750"
"In post","2021","White","Security","London","G6/G7","135","130","63340","60070"
"In post","2021","White","Security","London","SCS level","25","25","[c]","[c]"
"In post","2021","White","Security","London","SEO/HEO","225","225","42680","40170"
"In post","2021","White","Security","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Security","Outside London","AA/AO","4000","3900","26490","21040"
"In post","2021","White","Security","Outside London","EO","805","790","32940","27680"
"In post","2021","White","Security","Outside London","G6/G7","115","110","58510","54540"
"In post","2021","White","Security","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Security","Outside London","SEO/HEO","800","780","39790","36740"
"In post","2021","White","Security","Outside London","Unknown","35","35","36090","37170"
"In post","2021","White","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Security","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","White","Security","Overseas","SEO/HEO","75","75","35270","34350"
"In post","2021","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2021","White","Unknown","London","AA/AO","1260","1165","24570","25110"
"In post","2021","White","Unknown","London","EO","3465","3185","30420","31060"
"In post","2021","White","Unknown","London","G6/G7","2805","2715","62050","58730"
"In post","2021","White","Unknown","London","SCS level","565","550","90450","82900"
"In post","2021","White","Unknown","London","SEO/HEO","3830","3710","39750","39960"
"In post","2021","White","Unknown","London","Unknown","30","30","[c]","[c]"
"In post","2021","White","Unknown","Outside London","AA/AO","35490","31270","21100","21010"
"In post","2021","White","Unknown","Outside London","EO","46185","41780","27410","27570"
"In post","2021","White","Unknown","Outside London","G6/G7","6400","6135","60220","60740"
"In post","2021","White","Unknown","Outside London","SCS level","505","495","89680","83230"
"In post","2021","White","Unknown","Outside London","SEO/HEO","20095","19090","36270","35030"
"In post","2021","White","Unknown","Outside London","Unknown","230","225","42010","40700"
