"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East of England","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Southend-on-Sea","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Suffolk","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Suffolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Suffolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Suffolk","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","West Essex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barking & Dagenham and Havering","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barnet","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Bexley and Greenwich","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Bromley","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Camden and City of London","London","Heterosexual / straight","60","[c]","32390","28450"
"Leaver Dept.","2021","London","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Camden and City of London","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Camden and City of London","London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Croydon","London","Heterosexual / straight","135","[c]","39480","33960"
"Leaver Dept.","2021","London","Croydon","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Croydon","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Croydon","London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Ealing","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hackney and Newham","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hackney and Newham","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Haringey and Islington","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Haringey and Islington","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Harrow and Hillingdon","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Harrow and Hillingdon","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hounslow and Richmond upon Thames","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lambeth","London","Heterosexual / straight","60","[c]","46010","45180"
"Leaver Dept.","2021","London","Lambeth","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lambeth","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lambeth","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lewisham and Southwark","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lewisham and Southwark","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Redbridge and Waltham Forest","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Redbridge and Waltham Forest","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Tower Hamlets","London","Heterosexual / straight","135","[c]","46850","40480"
"Leaver Dept.","2021","London","Tower Hamlets","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Tower Hamlets","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Tower Hamlets","London","Unknown","145","[c]","49300","48180"
"Leaver Dept.","2021","London","Wandsworth","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Westminster","London","Heterosexual / straight","2230","[c]","45530","40140"
"Leaver Dept.","2021","London","Westminster","London","LGBO","260","[c]","43850","38590"
"Leaver Dept.","2021","London","Westminster","London","Undeclared","265","[c]","47860","46030"
"Leaver Dept.","2021","London","Westminster","London","Unknown","1580","[c]","43170","38750"
"Leaver Dept.","2021","North East (England)","Darlington","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Durham CC","Outside London","Heterosexual / straight","50","[c]","25580","21430"
"Leaver Dept.","2021","North East (England)","Durham CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Durham CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Durham CC","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","South Teesside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Sunderland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Sunderland","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Outside London","Heterosexual / straight","150","[c]","27590","24340"
"Leaver Dept.","2021","North East (England)","Tyneside","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Outside London","Unknown","195","[c]","30990","27570"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Outside London","Heterosexual / straight","35","[c]","36010","31990"
"Leaver Dept.","2021","North West (England)","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Outside London","Unknown","30","[c]","22570","20430"
"Leaver Dept.","2021","North West (England)","East Lancashire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Outside London","Heterosexual / straight","50","[c]","28610","26610"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Outside London","Heterosexual / straight","125","[c]","29150","24890"
"Leaver Dept.","2021","North West (England)","Liverpool","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Outside London","Heterosexual / straight","90","[c]","33030","27570"
"Leaver Dept.","2021","North West (England)","Manchester","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Outside London","Unknown","95","[c]","29900","27570"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Outside London","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Outside London","Heterosexual / straight","45","[c]","29040","26820"
"Leaver Dept.","2021","North West (England)","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","Heterosexual / straight","35","[c]","51170","44580"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Angus and Dundee City","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Outside London","Heterosexual / straight","35","[c]","39110","35110"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","City of Edinburgh","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Falkirk","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Outside London","Heterosexual / straight","110","[c]","27030","25490"
"Leaver Dept.","2021","Scotland","Glasgow City","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Glasgow City","Outside London","Unknown","100","[c]","30270","25860"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Lanarkshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Perth and Kinross and Stirling","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Perth and Kinross and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Perth and Kinross and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Shetland Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
