"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","420","385","21360","20280"
"In post","2021","Office of the Public Guardian","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","West Midlands (England)","West Midlands","Outside London","990","920","22300","19930"
"In post","2021","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","Outside London","50","45","37670","33620"
"In post","2021","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","815","740","43430","42050"
"In post","2021","Planning Inspectorate","Wales","East Wales","Outside London","40","40","43400","47660"
"In post","2021","Public Health England","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","165","155","43750","36330"
"In post","2021","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","48340","42530"
"In post","2021","Public Health England","East of England","Bedfordshire and Hertfordshire","Outside London","15","15","59480","50400"
"In post","2021","Public Health England","East of England","East Anglia","Outside London","320","285","42820","34700"
"In post","2021","Public Health England","East of England","Essex","Outside London","80","70","46700","38200"
"In post","2021","Public Health England","London","Inner London - East","London","1860","1690","49590","41640"
"In post","2021","Public Health England","London","Outer London - West and North West","London","1115","1050","43220","39350"
"In post","2021","Public Health England","North East (England)","Northumberland and Tyne and Wear","Outside London","140","120","45510","38690"
"In post","2021","Public Health England","North East (England)","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Public Health England","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","North West (England)","Greater Manchester","Outside London","390","355","34000","28200"
"In post","2021","Public Health England","North West (England)","Lancashire","Outside London","50","45","45140","37120"
"In post","2021","Public Health England","North West (England)","Merseyside","Outside London","110","100","45870","37860"
"In post","2021","Public Health England","Scotland","West Central Scotland","Outside London","15","15","36690","35400"
"In post","2021","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","365","325","44390","40030"
"In post","2021","Public Health England","South East (England)","Hampshire and Isle of Wight","Outside London","30","30","52980","46170"
"In post","2021","Public Health England","South East (England)","Kent","Outside London","45","40","49430","40640"
"In post","2021","Public Health England","South East (England)","Surrey, East and West Sussex","Outside London","70","65","49440","46220"
"In post","2021","Public Health England","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","South West (England)","Devon","Outside London","40","35","51840","47310"
"In post","2021","Public Health England","South West (England)","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1170","1075","38150","34530"
"In post","2021","Public Health England","Wales","East Wales","Outside London","10","10","56580","42300"
"In post","2021","Public Health England","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Public Health England","West Midlands (England)","West Midlands","Outside London","460","410","41840","34700"
"In post","2021","Public Health England","Yorkshire and The Humber","North Yorkshire","Outside London","95","90","44330","37500"
"In post","2021","Public Health England","Yorkshire and The Humber","South Yorkshire","Outside London","60","55","38470","31150"
"In post","2021","Public Health England","Yorkshire and The Humber","West Yorkshire","Outside London","260","235","42860","37190"
"In post","2021","Queen Elizabeth II Centre","London","Inner London - West","London","40","40","41060","34720"
"In post","2021","Registers of Scotland","Scotland","Eastern Scotland","Outside London","980","940","32860","30080"
"In post","2021","Registers of Scotland","Scotland","West Central Scotland","Outside London","180","170","32980","30080"
"In post","2021","Revenue Scotland","Scotland","Eastern Scotland","Outside London","55","55","43440","38540"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","65","60","25370","25100"
"In post","2021","Rural Payments Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","East Anglia","Outside London","50","50","27520","25190"
"In post","2021","Rural Payments Agency","East of England","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","Northumberland and Tyne and Wear","Outside London","310","285","27530","24920"
"In post","2021","Rural Payments Agency","North West (England)","Cheshire","Outside London","100","95","25310","24920"
"In post","2021","Rural Payments Agency","North West (England)","Cumbria","Outside London","765","675","24910","21050"
"In post","2021","Rural Payments Agency","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","185","175","30440","25900"
"In post","2021","Rural Payments Agency","South East (England)","Hampshire and Isle of Wight","Outside London","10","5","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","Devon","Outside London","215","195","27760","25740"
"In post","2021","Rural Payments Agency","South West (England)","Dorset and Somerset","Outside London","15","15","24400","21050"
"In post","2021","Rural Payments Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","35","28630","25800"
"In post","2021","Rural Payments Agency","Wales","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","140","130","25360","24920"
"In post","2021","Rural Payments Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","North Yorkshire","Outside London","175","165","27850","25190"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","West Yorkshire","Outside London","55","55","25660","22980"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Inner London - West","London","35","35","48050","43960"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","Outside London","80","80","47970","46600"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","Outside London","1120","1040","29220","26550"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","Highlands and Islands","Outside London","90","70","25980","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","North Eastern Scotland","Outside London","80","70","24440","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","Southern Scotland","Outside London","170","150","24830","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","West Central Scotland","Outside London","340","300","26570","22820"
"In post","2021","Scottish Fiscal Commission","Scotland","Eastern Scotland","Outside London","20","20","47760","46600"
"In post","2021","Scottish Forestry","Scotland","Eastern Scotland","Outside London","100","95","39190","37530"
"In post","2021","Scottish Forestry","Scotland","Highlands and Islands","Outside London","25","25","31180","29140"
"In post","2021","Scottish Forestry","Scotland","North Eastern Scotland","Outside London","15","10","30990","28630"
"In post","2021","Scottish Forestry","Scotland","Southern Scotland","Outside London","50","45","30830","29140"
"In post","2021","Scottish Government (excl. agencies)","London","Inner London - West","London","20","20","56350","46600"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Overseas","Overseas","15","15","76280","70780"
"In post","2021","Scottish Government (excl. agencies)","Scotland","Eastern Scotland","Outside London","5650","5410","44140","39660"
"In post","2021","Scottish Government (excl. agencies)","Scotland","Highlands and Islands","Outside London","260","245","30670","29190"
"In post","2021","Scottish Government (excl. agencies)","Scotland","North Eastern Scotland","Outside London","365","340","36450","32630"
"In post","2021","Scottish Government (excl. agencies)","Scotland","Southern Scotland","Outside London","150","140","31380","29190"
"In post","2021","Scottish Government (excl. agencies)","Scotland","West Central Scotland","Outside London","1360","1320","43660","39660"
"In post","2021","Scottish Housing Regulator","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","West Central Scotland","Outside London","45","45","54220","52480"
"In post","2021","Scottish Prison Service","Scotland","Eastern Scotland","Outside London","2350","2200","32520","33650"
"In post","2021","Scottish Prison Service","Scotland","Highlands and Islands","Outside London","120","110","30900","33650"
"In post","2021","Scottish Prison Service","Scotland","North Eastern Scotland","Outside London","310","295","30160","28870"
"In post","2021","Scottish Prison Service","Scotland","Southern Scotland","Outside London","165","150","30200","30930"
"In post","2021","Scottish Prison Service","Scotland","West Central Scotland","Outside London","1535","1445","31130","33650"
"In post","2021","Scottish Public Pensions Agency","Scotland","Southern Scotland","Outside London","285","260","29650","26160"
"In post","2021","Serious Fraud Office","London","Inner London - West","London","490","480","46240","40700"
"In post","2021","Social Security Scotland","Scotland","Eastern Scotland","Outside London","350","340","29210","26160"
"In post","2021","Social Security Scotland","Scotland","Highlands and Islands","Outside London","15","15","30340","29190"
"In post","2021","Social Security Scotland","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scotland","Southern Scotland","Outside London","20","15","29800","27150"
"In post","2021","Social Security Scotland","Scotland","West Central Scotland","Outside London","745","725","32830","27150"
"In post","2021","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","Inner London - West","London","45","40","49170","45850"
"In post","2021","Standards and Testing Agency","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","Greater Manchester","Outside London","10","10","40340","33520"
"In post","2021","Standards and Testing Agency","West Midlands (England)","West Midlands","Outside London","65","60","40680","36780"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","Eastern Scotland","Outside London","240","230","29770","26160"
"In post","2021","Submarine Delivery Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","15","41190","40000"
"In post","2021","Submarine Delivery Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","North West (England)","Cumbria","Outside London","155","150","42610","41000"
"In post","2021","Submarine Delivery Agency","Overseas","Overseas","Overseas","25","25","37770","36710"
"In post","2021","Submarine Delivery Agency","Scotland","Eastern Scotland","Outside London","25","25","42720","41080"
"In post","2021","Submarine Delivery Agency","Scotland","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Scotland","West Central Scotland","Outside London","65","65","37870","40580"
"In post","2021","Submarine Delivery Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","South West (England)","Devon","Outside London","100","100","37360","37400"
"In post","2021","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1400","1370","41910","39860"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","West Midlands","Outside London","70","70","31090","26000"
"In post","2021","The National Archives","London","Outer London - West and North West","London","545","515","35580","33330"
"In post","2021","Transport Scotland","Scotland","Eastern Scotland","Outside London","105","100","45000","39660"
"In post","2021","Transport Scotland","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Scotland","West Central Scotland","Outside London","390","380","44020","42190"
"In post","2021","UK Export Finance","London","Inner London - West","London","400","390","53500","48830"
"In post","2021","UK Hydrographic Office","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","South West (England)","Dorset and Somerset","Outside London","835","800","34690","33290"
"In post","2021","UK Intellectual Property Office","London","Inner London - West","London","25","20","50230","59400"
"In post","2021","UK Intellectual Property Office","Wales","East Wales","Outside London","1490","1410","37580","31010"
"In post","2021","UK Space Agency","London","Inner London - West","London","135","135","47220","40220"
"In post","2021","UK Space Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","115","45900","49080"
"In post","2021","UK Supreme Court","London","Inner London - West","London","55","55","38600","35150"
"In post","2021","United Kingdom Statistics Authority","London","Inner London - West","London","385","380","42630","32540"
"In post","2021","United Kingdom Statistics Authority","Scotland","Eastern Scotland","Outside London","10","10","41630","39250"
"In post","2021","United Kingdom Statistics Authority","Scotland","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","Outside London","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Wales","East Wales","Outside London","2710","2570","34510","31090"
"In post","2021","Valuation Office Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","155","140","33770","31100"
"In post","2021","Valuation Office Agency","East of England","East Anglia","Outside London","85","80","34460","31270"
"In post","2021","Valuation Office Agency","East of England","Essex","Outside London","70","70","32490","28990"
"In post","2021","Valuation Office Agency","London","Inner London - East","London","335","320","43910","38180"
"In post","2021","Valuation Office Agency","London","Outer London - South","London","195","185","37150","34810"
"In post","2021","Valuation Office Agency","London","Outer London - West and North West","London","140","130","37250","34280"
"In post","2021","Valuation Office Agency","North East (England)","Northumberland and Tyne and Wear","Outside London","180","165","34480","31100"
"In post","2021","Valuation Office Agency","North East (England)","Tees Valley and Durham","Outside London","275","255","24580","21100"
"In post","2021","Valuation Office Agency","North West (England)","Greater Manchester","Outside London","150","140","37020","32110"
"In post","2021","Valuation Office Agency","North West (England)","Lancashire","Outside London","70","65","34620","32110"
"In post","2021","Valuation Office Agency","North West (England)","Merseyside","Outside London","120","110","33010","30000"
"In post","2021","Valuation Office Agency","Scotland","Eastern Scotland","Outside London","15","15","42690","42900"
"In post","2021","Valuation Office Agency","Scotland","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Valuation Office Agency","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Scotland","West Central Scotland","Outside London","20","20","45280","45250"
"In post","2021","Valuation Office Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","42100","43830"
"In post","2021","Valuation Office Agency","South East (England)","Hampshire and Isle of Wight","Outside London","95","85","33970","32100"
"In post","2021","Valuation Office Agency","South East (England)","Kent","Outside London","30","30","34950","32110"
"In post","2021","Valuation Office Agency","South East (England)","Surrey, East and West Sussex","Outside London","45","40","33020","28480"
"In post","2021","Valuation Office Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","25","20","35840","32290"
"In post","2021","Valuation Office Agency","South West (England)","Devon","Outside London","415","380","26620","21100"
"In post","2021","Valuation Office Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","95","35950","32100"
"In post","2021","Valuation Office Agency","Wales","East Wales","Outside London","195","185","35060","32110"
"In post","2021","Valuation Office Agency","Wales","West Wales and The Valleys","Outside London","70","70","36270","32100"
"In post","2021","Valuation Office Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","60","55","33730","32100"
"In post","2021","Valuation Office Agency","West Midlands (England)","West Midlands","Outside London","180","160","33490","31100"
"In post","2021","Valuation Office Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","70","65","31830","29440"
"In post","2021","Valuation Office Agency","Yorkshire and The Humber","South Yorkshire","Outside London","40","35","36170","33250"
"In post","2021","Valuation Office Agency","Yorkshire and The Humber","West Yorkshire","Outside London","355","325","30480","26000"
"In post","2021","Vehicle Certification Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","70","65","36000","34290"
"In post","2021","Vehicle Certification Agency","Overseas","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Vehicle Certification Agency","South East (England)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Vehicle Certification Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","120","33750","28980"
"In post","2021","Veterinary Medicines Directorate","South East (England)","Surrey, East and West Sussex","Outside London","165","165","42670","38820"
"In post","2021","Wales Office","London","Inner London - West","London","20","20","48370","51210"
"In post","2021","Wales Office","Wales","East Wales","Outside London","20","20","44180","38370"
"In post","2021","Water Services Regulation Authority","London","Inner London - West","London","75","70","69430","66360"
"In post","2021","Water Services Regulation Authority","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","West Midlands (England)","West Midlands","Outside London","175","170","50470","47200"
"In post","2021","Welsh Government (excl. agencies)","London","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Overseas","Overseas","10","10","58170","60830"
"In post","2021","Welsh Government (excl. agencies)","Wales","East Wales","Outside London","3175","2995","42630","37410"
"In post","2021","Welsh Government (excl. agencies)","Wales","West Wales and The Valleys","Outside London","2510","2380","38820","37410"
"In post","2021","Welsh Revenue Authority","Wales","East Wales","Outside London","15","15","55310","56620"
"In post","2021","Welsh Revenue Authority","Wales","West Wales and The Valleys","Outside London","55","55","43080","38360"
"In post","2021","Wilton Park","South East (England)","Surrey, East and West Sussex","Outside London","85","80","34080","29410"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","Southern Scotland","Outside London","10","[c]","27570","22230"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North East (England)","Northumberland and Tyne and Wear","Outside London","10","[c]","26480","24250"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","Outside London","45","[c]","27160","24370"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","West Wales and The Valleys","Outside London","10","[c]","30320","21050"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","28610","23180"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","29990","27420"
"Leaver CS","2021","Attorney General's Office","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Inner London - East","London","45","[c]","42730","43890"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Inner London - West","London","155","[c]","51230","42460"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Outside London","15","[c]","21210","20800"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","120","[c]","54570","38670"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","25780","20920"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","Outside London","25","[c]","39530","36930"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","Outside London","15","[c]","27690","24920"
"Leaver CS","2021","Charity Commission","London","Inner London - West","London","10","[c]","45490","36740"
"Leaver CS","2021","Charity Commission","North West (England)","Merseyside","Outside London","15","[c]","36970","37910"
"Leaver CS","2021","Charity Commission","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","East Wales","Outside London","40","[c]","33720","30970"
"Leaver CS","2021","Competition and Markets Authority","London","Inner London - East","London","75","[c]","52540","46330"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Scotland","West Central Scotland","Outside London","10","[c]","32010","25530"
"Leaver CS","2021","Crown Commercial Service","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","North West (England)","Merseyside","Outside London","20","[c]","42340","41210"
"Leaver CS","2021","Crown Commercial Service","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","Outside London","30","[c]","35250","29040"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","Outside London","15","[c]","34540","22220"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","Outside London","30","[c]","28460","22220"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","39130","49400"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","30200","23520"
"Leaver CS","2021","Crown Prosecution Service","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Essex","Outside London","10","[c]","41450","24590"
"Leaver CS","2021","Crown Prosecution Service","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Inner London - West","London","60","[c]","47930","54770"
