"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","London","Outer London - West and North West","SEO/HEO","60","[c]","37500","38070"
"Leaver CS","2021","White","London","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Northumberland and Tyne and Wear","AA/AO","430","[c]","20480","21010"
"Leaver CS","2021","White","North East (England)","Northumberland and Tyne and Wear","EO","165","[c]","26870","27570"
"Leaver CS","2021","White","North East (England)","Northumberland and Tyne and Wear","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","95","[c]","36420","34290"
"Leaver CS","2021","White","North East (England)","Northumberland and Tyne and Wear","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Tees Valley and Durham","AA/AO","305","[c]","20520","21010"
"Leaver CS","2021","White","North East (England)","Tees Valley and Durham","EO","85","[c]","27470","27130"
"Leaver CS","2021","White","North East (England)","Tees Valley and Durham","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Tees Valley and Durham","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2021","White","North East (England)","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cheshire","AA/AO","85","[c]","20540","21010"
"Leaver CS","2021","White","North West (England)","Cheshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cheshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cumbria","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cumbria","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cumbria","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Cumbria","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Greater Manchester","AA/AO","260","[c]","20310","20500"
"Leaver CS","2021","White","North West (England)","Greater Manchester","EO","150","[c]","26580","27120"
"Leaver CS","2021","White","North West (England)","Greater Manchester","G6/G7","65","[c]","61130","57600"
"Leaver CS","2021","White","North West (England)","Greater Manchester","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Greater Manchester","SEO/HEO","120","[c]","35380","34500"
"Leaver CS","2021","White","North West (England)","Greater Manchester","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Lancashire","AA/AO","285","[c]","20580","21010"
"Leaver CS","2021","White","North West (England)","Lancashire","EO","120","[c]","27130","27570"
"Leaver CS","2021","White","North West (England)","Lancashire","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Lancashire","SEO/HEO","65","[c]","35630","34290"
"Leaver CS","2021","White","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Merseyside","AA/AO","280","[c]","20610","21010"
"Leaver CS","2021","White","North West (England)","Merseyside","EO","165","[c]","26040","26380"
"Leaver CS","2021","White","North West (England)","Merseyside","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North West (England)","Merseyside","SEO/HEO","100","[c]","37070","34800"
"Leaver CS","2021","White","North West (England)","Merseyside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Northern Ireland","AA/AO","85","[c]","20520","20310"
"Leaver CS","2021","White","Northern Ireland","Northern Ireland","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Northern Ireland","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Overseas","SEO/HEO","55","[c]","37710","36960"
"Leaver CS","2021","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Eastern Scotland","AA/AO","330","[c]","21950","21010"
"Leaver CS","2021","White","Scotland","Eastern Scotland","EO","150","[c]","28750","27570"
"Leaver CS","2021","White","Scotland","Eastern Scotland","G6/G7","60","[c]","65430","64060"
"Leaver CS","2021","White","Scotland","Eastern Scotland","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Eastern Scotland","SEO/HEO","140","[c]","39040","36780"
"Leaver CS","2021","White","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Highlands and Islands","AA/AO","40","[c]","22550","21710"
"Leaver CS","2021","White","Scotland","Highlands and Islands","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Highlands and Islands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","North Eastern Scotland","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","North Eastern Scotland","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","North Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","North Eastern Scotland","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Southern Scotland","AA/AO","90","[c]","22350","21010"
"Leaver CS","2021","White","Scotland","Southern Scotland","EO","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","Southern Scotland","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","West Central Scotland","AA/AO","220","[c]","22730","21010"
"Leaver CS","2021","White","Scotland","West Central Scotland","EO","120","[c]","27840","27570"
"Leaver CS","2021","White","Scotland","West Central Scotland","G6/G7","40","[c]","66110","66290"
"Leaver CS","2021","White","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scotland","West Central Scotland","SEO/HEO","110","[c]","38500","36960"
"Leaver CS","2021","White","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","225","[c]","22520","21010"
"Leaver CS","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","85","[c]","29460","29290"
"Leaver CS","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","35","[c]","57600","56000"
"Leaver CS","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","85","[c]","38610","37930"
"Leaver CS","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Hampshire and Isle of Wight","AA/AO","270","[c]","20950","20180"
"Leaver CS","2021","White","South East (England)","Hampshire and Isle of Wight","EO","140","[c]","27380","26890"
"Leaver CS","2021","White","South East (England)","Hampshire and Isle of Wight","G6/G7","40","[c]","58720","55910"
"Leaver CS","2021","White","South East (England)","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Hampshire and Isle of Wight","SEO/HEO","165","[c]","35780","35470"
"Leaver CS","2021","White","South East (England)","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Kent","AA/AO","230","[c]","21370","21010"
"Leaver CS","2021","White","South East (England)","Kent","EO","90","[c]","28340","27370"
"Leaver CS","2021","White","South East (England)","Kent","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Kent","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Surrey, East and West Sussex","AA/AO","170","[c]","21150","21010"
"Leaver CS","2021","White","South East (England)","Surrey, East and West Sussex","EO","90","[c]","27710","27570"
"Leaver CS","2021","White","South East (England)","Surrey, East and West Sussex","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South East (England)","Surrey, East and West Sussex","SEO/HEO","55","[c]","38060","38890"
"Leaver CS","2021","White","South East (England)","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Cornwall and Isles of Scilly","AA/AO","35","[c]","20740","21010"
"Leaver CS","2021","White","South West (England)","Cornwall and Isles of Scilly","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Devon","AA/AO","200","[c]","21010","21010"
"Leaver CS","2021","White","South West (England)","Devon","EO","85","[c]","26650","27130"
"Leaver CS","2021","White","South West (England)","Devon","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Devon","SEO/HEO","80","[c]","35420","34190"
"Leaver CS","2021","White","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Dorset and Somerset","AA/AO","115","[c]","20440","21010"
"Leaver CS","2021","White","South West (England)","Dorset and Somerset","EO","70","[c]","26850","26890"
"Leaver CS","2021","White","South West (England)","Dorset and Somerset","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Dorset and Somerset","SEO/HEO","75","[c]","36090","33920"
"Leaver CS","2021","White","South West (England)","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","265","[c]","20500","20060"
"Leaver CS","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","200","[c]","24960","25870"
"Leaver CS","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","120","[c]","57970","55080"
"Leaver CS","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","370","[c]","36370","35910"
"Leaver CS","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","East Wales","AA/AO","420","[c]","20520","20470"
"Leaver CS","2021","White","Wales","East Wales","EO","195","[c]","26810","27460"
"Leaver CS","2021","White","Wales","East Wales","G6/G7","70","[c]","60490","59350"
"Leaver CS","2021","White","Wales","East Wales","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","East Wales","SEO/HEO","165","[c]","36740","37220"
"Leaver CS","2021","White","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","West Wales and The Valleys","AA/AO","345","[c]","20480","21010"
"Leaver CS","2021","White","Wales","West Wales and The Valleys","EO","130","[c]","28430","27570"
"Leaver CS","2021","White","Wales","West Wales and The Valleys","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","West Wales and The Valleys","SEO/HEO","80","[c]","37140","36500"
"Leaver CS","2021","White","Wales","West Wales and The Valleys","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","100","[c]","21370","20570"
"Leaver CS","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","50","[c]","26240","26890"
"Leaver CS","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Shropshire and Staffordshire","AA/AO","160","[c]","20780","20920"
"Leaver CS","2021","White","West Midlands (England)","Shropshire and Staffordshire","EO","90","[c]","27260","27570"
"Leaver CS","2021","White","West Midlands (England)","Shropshire and Staffordshire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","60","[c]","37230","36630"
"Leaver CS","2021","White","West Midlands (England)","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","West Midlands","AA/AO","265","[c]","20230","20500"
"Leaver CS","2021","White","West Midlands (England)","West Midlands","EO","155","[c]","26470","26890"
"Leaver CS","2021","White","West Midlands (England)","West Midlands","G6/G7","65","[c]","60970","58110"
"Leaver CS","2021","White","West Midlands (England)","West Midlands","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","West Midlands","SEO/HEO","130","[c]","38900","38000"
"Leaver CS","2021","White","West Midlands (England)","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","190","[c]","23350","21010"
"Leaver CS","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","90","[c]","27210","27130"
"Leaver CS","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","North Yorkshire","AA/AO","70","[c]","20960","20180"
"Leaver CS","2021","White","Yorkshire and The Humber","North Yorkshire","EO","30","[c]","27240","27570"
"Leaver CS","2021","White","Yorkshire and The Humber","North Yorkshire","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","North Yorkshire","SEO/HEO","30","[c]","38760","35310"
"Leaver CS","2021","White","Yorkshire and The Humber","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","South Yorkshire","AA/AO","210","[c]","20620","21010"
"Leaver CS","2021","White","Yorkshire and The Humber","South Yorkshire","EO","120","[c]","26530","27060"
"Leaver CS","2021","White","Yorkshire and The Humber","South Yorkshire","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","South Yorkshire","SEO/HEO","85","[c]","35640","35310"
"Leaver CS","2021","White","Yorkshire and The Humber","South Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","West Yorkshire","AA/AO","250","[c]","20260","20180"
"Leaver CS","2021","White","Yorkshire and The Humber","West Yorkshire","EO","140","[c]","26880","27570"
"Leaver CS","2021","White","Yorkshire and The Humber","West Yorkshire","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","West Yorkshire","SEO/HEO","125","[c]","36760","36330"
"Leaver CS","2021","White","Yorkshire and The Humber","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - East","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - East","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - East","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - West","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - West","EO","90","[c]","28260","27690"
"Leaver Dept.","2021","Asian","London","Inner London - West","G6/G7","85","[c]","57850","56140"
"Leaver Dept.","2021","Asian","London","Inner London - West","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Inner London - West","SEO/HEO","190","[c]","36980","35430"
"Leaver Dept.","2021","Asian","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - South","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - South","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - West and North West","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - West and North West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Greater Manchester","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Greater Manchester","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Lancashire","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Lancashire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
