"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","West Wales and The Valleys","SEO","Heterosexual / straight","335","320","44110","47000"
"In post","2021","50-59","West Wales and The Valleys","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","West Wales and The Valleys","SEO","Undeclared","75","70","44420","43160"
"In post","2021","50-59","West Wales and The Valleys","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","West Wales and The Valleys","Unknown","Heterosexual / straight","125","120","29840","28200"
"In post","2021","50-59","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Wales and The Valleys","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","West Wales and The Valleys","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","West Yorkshire","AA","Heterosexual / straight","85","80","19900","20600"
"In post","2021","50-59","West Yorkshire","AA","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","West Yorkshire","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","West Yorkshire","AA","Unknown","35","35","20190","20600"
"In post","2021","50-59","West Yorkshire","AO","Heterosexual / straight","635","560","22640","21010"
"In post","2021","50-59","West Yorkshire","AO","LGBO","35","35","23240","21100"
"In post","2021","50-59","West Yorkshire","AO","Undeclared","125","110","22750","21100"
"In post","2021","50-59","West Yorkshire","AO","Unknown","290","245","22760","21440"
"In post","2021","50-59","West Yorkshire","EO","Heterosexual / straight","895","825","27410","27570"
"In post","2021","50-59","West Yorkshire","EO","LGBO","45","40","27740","27570"
"In post","2021","50-59","West Yorkshire","EO","Undeclared","140","125","27430","27570"
"In post","2021","50-59","West Yorkshire","EO","Unknown","300","270","27340","27570"
"In post","2021","50-59","West Yorkshire","G6","Heterosexual / straight","145","140","65970","64670"
"In post","2021","50-59","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Yorkshire","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","West Yorkshire","G6","Unknown","55","55","65330","63280"
"In post","2021","50-59","West Yorkshire","G7","Heterosexual / straight","310","305","52730","52580"
"In post","2021","50-59","West Yorkshire","G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","West Yorkshire","G7","Undeclared","30","30","53460","52580"
"In post","2021","50-59","West Yorkshire","G7","Unknown","105","100","53490","52580"
"In post","2021","50-59","West Yorkshire","HEO","Heterosexual / straight","495","470","32960","32050"
"In post","2021","50-59","West Yorkshire","HEO","LGBO","30","25","[c]","[c]"
"In post","2021","50-59","West Yorkshire","HEO","Undeclared","75","70","32970","31990"
"In post","2021","50-59","West Yorkshire","HEO","Unknown","160","155","33150","32170"
"In post","2021","50-59","West Yorkshire","SCS level","Heterosexual / straight","40","40","91530","89000"
"In post","2021","50-59","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Yorkshire","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","West Yorkshire","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","West Yorkshire","SEO","Heterosexual / straight","370","360","40630","38630"
"In post","2021","50-59","West Yorkshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","West Yorkshire","SEO","Undeclared","60","60","40750","39810"
"In post","2021","50-59","West Yorkshire","SEO","Unknown","110","105","39160","38630"
"In post","2021","50-59","West Yorkshire","Unknown","Heterosexual / straight","105","100","32330","32690"
"In post","2021","50-59","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AA","Heterosexual / straight","35","30","19720","19560"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","60","55","23120","22390"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","AO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","90","75","29410","29290"
"In post","2021","60-64","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","EO","Unknown","40","35","29360","29290"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","HEO","Heterosexual / straight","35","30","36010","36270"
"In post","2021","60-64","Bedfordshire and Hertfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AA","Heterosexual / straight","75","70","19660","19560"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AA","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","155","140","24370","21710"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","40","35","25470","22430"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","150","135","28850","28350"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","50","45","28540","27920"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","40","30","56520","56170"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","85","75","35330","34290"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","65","60","45080","42890"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","60-64","Cheshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","AA","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Cheshire","AO","Heterosexual / straight","55","45","22540","21010"
"In post","2021","60-64","Cheshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","AO","Undeclared","10","5","[c]","[c]"
"In post","2021","60-64","Cheshire","AO","Unknown","30","25","[c]","[c]"
"In post","2021","60-64","Cheshire","EO","Heterosexual / straight","50","45","29170","27570"
"In post","2021","60-64","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","EO","Undeclared","10","5","[c]","[c]"
"In post","2021","60-64","Cheshire","EO","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Cheshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","HEO","Heterosexual / straight","35","30","35890","34290"
"In post","2021","60-64","Cheshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Cheshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Cheshire","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AO","Heterosexual / straight","50","40","21310","21010"
"In post","2021","60-64","Cornwall and Isles of Scilly","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AO","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","EO","Heterosexual / straight","45","35","27500","27570"
"In post","2021","60-64","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","EO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Cumbria","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","AO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","60-64","Cumbria","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Cumbria","AO","Unknown","30","25","[c]","[c]"
"In post","2021","60-64","Cumbria","EO","Heterosexual / straight","35","30","25990","26780"
"In post","2021","60-64","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Cumbria","EO","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Cumbria","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Cumbria","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AA","Heterosexual / straight","45","40","19170","19560"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AA","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AO","Heterosexual / straight","185","145","21870","21010"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AO","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","AO","Unknown","75","60","21840","21010"
"In post","2021","60-64","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","155","125","27100","27570"
"In post","2021","60-64","Derbyshire and Nottinghamshire","EO","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","EO","Undeclared","40","30","27570","27570"
"In post","2021","60-64","Derbyshire and Nottinghamshire","EO","Unknown","60","40","27360","27570"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G6","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","40","30","56490","56980"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","G7","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","65","55","33290","33840"
"In post","2021","60-64","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","HEO","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","50","40","42720","42520"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","30","25","29990","28200"
"In post","2021","60-64","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","AA","Heterosexual / straight","60","55","19400","19560"
"In post","2021","60-64","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Devon","AA","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Devon","AO","Heterosexual / straight","175","135","22430","21050"
"In post","2021","60-64","Devon","AO","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Devon","AO","Undeclared","35","25","23270","21050"
"In post","2021","60-64","Devon","AO","Unknown","60","45","23020","21010"
"In post","2021","60-64","Devon","EO","Heterosexual / straight","140","115","25980","27130"
"In post","2021","60-64","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","EO","Undeclared","35","30","26710","27130"
"In post","2021","60-64","Devon","EO","Unknown","60","45","26460","27330"
"In post","2021","60-64","Devon","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","G6","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Devon","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","G7","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Devon","HEO","Heterosexual / straight","60","50","34480","33840"
"In post","2021","60-64","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Devon","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","60-64","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","SEO","Heterosexual / straight","30","30","46080","44870"
"In post","2021","60-64","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Devon","SEO","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Devon","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","60-64","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","AA","Heterosexual / straight","55","50","19290","19560"
"In post","2021","60-64","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","AA","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","AO","Heterosexual / straight","100","90","23000","21020"
"In post","2021","60-64","Dorset and Somerset","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","AO","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","AO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","EO","Heterosexual / straight","130","110","27540","27570"
"In post","2021","60-64","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","EO","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","HEO","Heterosexual / straight","65","55","34660","33950"
"In post","2021","60-64","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","SEO","Heterosexual / straight","35","30","42690","42510"
"In post","2021","60-64","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Anglia","AA","Heterosexual / straight","110","100","19580","19560"
"In post","2021","60-64","East Anglia","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Anglia","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","East Anglia","AA","Unknown","35","30","20250","20600"
