"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","HM Treasury","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","East of England","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","East of England","EO","10","[c]","26010","25860"
"Leaver CS","2021","50-59","Home Office","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","EO","35","[c]","29190","29080"
"Leaver CS","2021","50-59","Home Office","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","G7","25","[c]","60020","61230"
"Leaver CS","2021","50-59","Home Office","London","HEO","15","[c]","35790","35900"
"Leaver CS","2021","50-59","Home Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","SEO","15","[c]","43630","43460"
"Leaver CS","2021","50-59","Home Office","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North West (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North West (England)","EO","25","[c]","25880","24890"
"Leaver CS","2021","50-59","Home Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","South East (England)","EO","30","[c]","26770","27240"
"Leaver CS","2021","50-59","Home Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","EO","15","[c]","25800","25040"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","EO","20","[c]","29340","29930"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","HEO","10","[c]","32330","31710"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","AO","15","[c]","24290","21510"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","EO","15","[c]","27370","26670"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","HEO","10","[c]","38330","39410"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","AA","15","[c]","19390","19050"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","AO","25","[c]","32790","38120"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","EO","10","[c]","34520","27510"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","HEO","10","[c]","35210","35480"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","SEO","10","[c]","41890","40580"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","AA","20","[c]","19110","19300"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","AO","30","[c]","27720","21370"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","EO","30","[c]","29860","29930"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","HEO","25","[c]","35270","33630"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","SEO","15","[c]","41950","42030"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","AA","15","[c]","19050","19050"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","AO","25","[c]","23330","21130"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","EO","30","[c]","27080","26670"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","G7","20","[c]","52430","53030"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","HEO","30","[c]","33220","33080"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","SEO","55","[c]","42100","41460"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","Unknown","35","[c]","39190","34160"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","EO","10","[c]","31590","30740"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","AO","10","[c]","27410","21370"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","AO","45","[c]","20250","19570"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","AO","60","[c]","22980","22680"
"Leaver CS","2021","50-59","Ministry of Justice","London","EO","15","[c]","26970","26410"
"Leaver CS","2021","50-59","Ministry of Justice","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","G7","15","[c]","66580","66130"
"Leaver CS","2021","50-59","Ministry of Justice","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","SEO","15","[c]","43240","42740"
"Leaver CS","2021","50-59","Ministry of Justice","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","AO","25","[c]","19810","19970"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","AO","60","[c]","20290","20100"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","AO","65","[c]","20870","20650"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","AO","40","[c]","19560","19570"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","AO","55","[c]","20050","19930"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","AO","70","[c]","20610","20100"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","G7","5","[c]","[c]","[c]"
