"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","EO","Heterosexual / straight","60","[c]","26520","26370"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","55","[c]","39840","36040"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Heterosexual / straight","670","[c]","19580","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","LGBO","75","[c]","19310","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Undeclared","50","[c]","19510","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Unknown","855","[c]","19780","19060"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","EO","Heterosexual / straight","90","[c]","24010","24440"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","EO","Unknown","90","[c]","23170","22570"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Heterosexual / straight","150","[c]","29740","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Unknown","125","[c]","29970","30850"
"New entrant CS","2021","HM Land Registry","HM Land Registry","AA/AO","Heterosexual / straight","250","[c]","22480","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","AA/AO","LGBO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","AA/AO","Unknown","255","[c]","22570","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","EO","Unknown","35","[c]","27730","27130"
"New entrant CS","2021","HM Land Registry","HM Land Registry","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","SEO/HEO","Heterosexual / straight","30","[c]","39110","38550"
"New entrant CS","2021","HM Land Registry","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","AA/AO","Heterosexual / straight","2105","[c]","23560","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","AA/AO","LGBO","205","[c]","23360","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","AA/AO","Undeclared","75","[c]","23960","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","AA/AO","Unknown","1585","[c]","23820","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","EO","Heterosexual / straight","90","[c]","25680","24620"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","EO","Unknown","60","[c]","25760","24620"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Heterosexual / straight","80","[c]","33890","31920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Unknown","70","[c]","34140","31930"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Heterosexual / straight","925","[c]","23150","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","LGBO","85","[c]","22920","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Undeclared","45","[c]","22520","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","390","[c]","22370","22920"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Heterosexual / straight","760","[c]","20310","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","LGBO","95","[c]","20220","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Undeclared","45","[c]","20510","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Unknown","2020","[c]","20240","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Heterosexual / straight","350","[c]","25720","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","LGBO","40","[c]","25670","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Unknown","640","[c]","25700","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Heterosexual / straight","50","[c]","57870","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Unknown","80","[c]","58440","53100"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","270","[c]","33820","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","LGBO","35","[c]","33250","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","Unknown","375","[c]","33810","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","EO","Heterosexual / straight","60","[c]","25230","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","G6/G7","Heterosexual / straight","30","[c]","56100","52500"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","Heterosexual / straight","165","[c]","31290","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","Undeclared","50","[c]","31710","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","AA/AO","Heterosexual / straight","160","[c]","21590","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","AA/AO","Unknown","410","[c]","21840","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","EO","Heterosexual / straight","235","[c]","26350","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","EO","Unknown","595","[c]","26770","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","G6/G7","Heterosexual / straight","65","[c]","60340","57460"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","G6/G7","Unknown","145","[c]","59450","57430"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SEO/HEO","Heterosexual / straight","140","[c]","37840","37450"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","SEO/HEO","Unknown","295","[c]","37620","36400"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","50","[c]","21080","20880"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","85","[c]","21050","20880"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","AA/AO","Unknown","40","[c]","24490","26590"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Heterosexual / straight","50","[c]","37440","36980"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Heterosexual / straight","45","[c]","27020","27140"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Heterosexual / straight","30","[c]","56270","53100"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","65","[c]","37380","40450"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","EO","Unknown","35","[c]","25620","25270"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
